col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
SUBLST, 1, total, ,65,164.5,212.0,286.5,1258,84
, , SCAN, /customers,54,128.0,168.0,209.5,1088,84
, , SCAN, /carts/{customerId}/items,9,20.0,46.0,80.0,225,84
SUBLST, 2, total, ,116,183.0,221.0,280.0,1246,83
, , SCAN, /customers,57,104.5,139.0,175.0,1023,83
, , SCAN, /customers/{id}/addresses,26,62.0,78.0,108.0,221,83
SUBLST, 3, total, ,114,191.0,217.0,262.0,1207,83
, , SCAN, /customers,65,117.0,140.0,171.5,1065,83
, , SCAN, /customers/{id}/cards,15,57.0,77.0,100.0,204,83
TWOIN, 1, total, ,106,185.0,234.0,310.0,769,125
, , SCAN, /catalogue,4,7.0,17.0,41.0,133,125
, , SCAN, /customers,74,116.0,147.0,183.0,451,125
, , CREATE, /carts/{customerId}/items,19,33.0,59.0,89.0,212,125
TWOIN, 2, total, ,80,175.0,224.0,279.0,806,125
, , SCAN, /customers,58,106.0,141.0,184.0,585,125
, , SCAN, /catalogue,4,10.0,26.0,47.0,109,125
, , CREATE, /carts/{customerId}/items,15,23.0,36.0,65.0,152,125
DEL, 1, total, ,121,190.0,248.0,345.0,478,41
, , SCAN, /addresses,46,79.0,105.0,157.0,235,41
, , READ, /addresses/{id},20,37.0,66.0,88.0,145,41
, , DELETE, /addresses/{id},19,44.0,64.0,93.0,168,41
DEL, 2, total, ,140,223.0,259.0,316.0,1391,42
, , SCAN, /customers,73,110.0,133.0,197.0,974,42
, , READ, /carts/{customerId},9,19.0,36.5,75.0,225,42
, , DELETE, /customers/{id},20,53.0,68.0,96.0,242,42
DEL, 3, total, ,75,174.0,232.0,294.0,425,42
, , SCAN, /customers,61,123.0,138.5,203.0,299,42
, , READ, /carts/{customerId},9,15.0,33.0,71.0,181,42
, , DELETE, /carts/{customerId},5,9.0,20.5,39.0,76,42
DEL, 4, total, ,134,196.0,233.0,310.0,712,42
, , SCAN, /cards,34,74.0,110.5,147.0,336,42
, , READ, /cards/{id},17,45.0,68.5,90.0,219,42
, , DELETE, /cards/{id},16,52.0,67.0,88.0,157,42
DEL, 5, total, ,134,215.0,241.5,328.0,855,42
, , SCAN, /customers,53,110.0,134.5,191.0,425,42
, , READ, /customers/{id},13,56.0,81.5,105.0,307,42
, , DELETE, /carts/{customerId},5,10.0,24.5,49.0,156,42
DEL, 6, total, ,165,256.0,315.0,412.0,1446,41
, , SCAN, /customers,49,109.0,139.0,191.0,972,41
, , READ, /customers/{id},16,60.0,82.0,108.0,244,41
, , DELETE, /customers/{id},26,57.0,81.0,102.0,216,41
LST, 1, total, ,8,18.0,41.0,95.0,871,50
, , SCAN, /catalogue,4,8.0,23.5,53.0,773,50
, , READ, /catalogue/{id},4,5.0,17.0,50.0,122,50
LST, 2, total, ,81,160.0,202.5,237.0,1175,50
, , SCAN, /customers,63,128.0,152.0,182.0,978,50
, , READ, /carts/{customerId},10,32.0,48.5,73.0,229,50
LST, 3, total, ,124,172.0,223.0,277.0,567,50
, , SCAN, /customers,73,109.0,129.5,174.0,405,50
, , READ, /customers/{id},19,55.0,77.0,113.0,168,50
LST, 4, total, ,69,116.0,147.0,196.0,305,50
, , SCAN, /cards,40,71.0,92.0,116.0,254,50
, , READ, /cards/{id},12,39.0,53.0,77.0,156,50
LST, 5, total, ,77,117.0,172.5,199.0,417,50
, , SCAN, /addresses,48,79.0,101.0,126.0,276,50
, , READ, /addresses/{id},15,36.0,58.0,84.0,141,50
