col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
C1,22pF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C2,22pF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C3,1uF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C4,1uF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C5,100nF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C6,100nF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C7,100nF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
C8,100nF,CAPACITOR_0805_M,RESC0805_M,Generic chip capacitor,,,,,,,,,
D1,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D2,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D3,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D4,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D05,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D6,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D7,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D08,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D09,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D10,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D11,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D12,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D13,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D14,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D15,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D16,1N4148,SMD-DIODE-SWITCH-1N4148(LL-34),LL-34,304040016,,1N4148,,,,,,1N4148,
D17,GREEN-0805,SMD-LED-CLEAR-GREEN(0805),LED-0805,304090057,,17-215SYGC/S530-E2/TR8,,,,,,GREEN-0805,
D18,GREEN-0805,SMD-LED-CLEAR-GREEN(0805),LED-0805,304090057,,17-215SYGC/S530-E2/TR8,,,,,,GREEN-0805,
J1,AVR_SPI_PROG_3X22X3_LOCK,AVR_SPI_PROG_3X22X3_LOCK,2X3_LOCK,AVR ISP 6 Pin,,,,,,,,,
R1,10k,R-EU_R0805,R0805,"RESISTOR, European symbol",,,,,,,R,,
R2, 330R,RESISTOR0805,0805,Generic Resistor Package,,,,, ,,, ,
R3,10k,R-EU_R0805,R0805,"RESISTOR, European symbol",,,,,,,R,,
R4,22R,R-EU_R0805,R0805,"RESISTOR, European symbol",,,,,,,R,,
R5,22R,R-EU_R0805,R0805,"RESISTOR, European symbol",,,,,,,R,,
R6, 330R,RESISTOR0805,0805,Generic Resistor Package,,,,, ,,, ,
S01,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S02,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S03,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S04,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S05,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S06,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S07,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S08,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S09,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S10,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S11,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S12,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S13,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S14,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S15,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S16,CHERRY-MX,CHERRY-MX,CHERRY-MX,Cherry MX series keyswitch,,,,,,,,,
S17,MOMENTARY-SWITCH-SPST-SMD-6.2MM-TALL,MOMENTARY-SWITCH-SPST-SMD-6.2MM-TALL,TACTILE_SWITCH_SMD_6.2MM_TALL,Momentary Switch (Pushbutton) - SPST,,,,,SWCH-11966,COM-12992,,,
U1,ATMEGA32U4-TQFP44,MCU-ATMEGA32U4-AU(TQFP44),TQFP44-0.8-9.6X9.6MM,310010010,,ATMEGA32U4,,,,,,ATMEGA32U4-TQFP44,
X19,ZX62D-B-5PA8,ZX62D-B-5PA8,ZX62D-B-5PA8,"Micro USB Type B Connector - Standard, Shell Through Hole",Hirose,ZX62D-B-5PA8,2300438.0,69W0712,,,,,
Y2,16MHZ,SMD-CRYSTAL-16MHZ-8PF-20PPM-40R(2P-5.0X3.2MM),X2-SMD-5.0X3.2X1.3MM,306010054,,X053201602002,,,,,,16MHZ,
