col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,1,1.50%,97,5,5.20%,250.50%,19_001,19.0,2.0,4.0,,
Adams,35,2,5.70%,64,5,7.80%,36.70%,19_002,19.0,2.0,4.0,,
Allamakee,158,7,4.40%,207,11,5.30%,19.90%,19_003,19.0,2.0,4.0,,
Appanoose,142,8,5.60%,154,16,10.40%,84.40%,19_004,19.0,2.0,4.0,,
Audubon,47,3,6.40%,57,4,7.00%,9.90%,19_005,19.0,2.0,4.0,,
Benton,325,26,8.00%,310,13,4.20%,-47.60%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",96,6.20%,"1,776",151,8.50%,37.40%,19_007,19.0,2.0,4.0,,
Boone,317,14,4.40%,329,14,4.30%,-3.60%,19_008,19.0,2.0,4.0,,
Bremer,250,13,5.20%,297,16,5.40%,3.60%,19_009,19.0,2.0,4.0,,
Buchanan,301,16,5.30%,340,20,5.90%,10.70%,19_010,19.0,2.0,4.0,,
Buena Vista,233,12,5.20%,260,15,5.80%,12.00%,19_011,19.0,2.0,4.0,,
Butler,170,9,5.30%,170,9,5.30%,0.00%,19_012,19.0,2.0,4.0,,
Calhoun,107,8,7.50%,108,C,,,19_013,19.0,2.0,4.0,,
Carroll,262,11,4.20%,302,19,6.30%,49.80%,19_014,19.0,2.0,4.0,,
Cass,158,8,5.10%,159,12,7.50%,49.10%,19_015,19.0,2.0,4.0,,
Cedar,206,10,4.90%,203,12,5.90%,21.80%,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,29,5.50%,501,24,4.80%,-12.50%,19_017,19.0,2.0,4.0,,
Cherokee,146,10,6.80%,119,7,5.90%,-14.10%,19_018,19.0,2.0,4.0,,
Chickasaw,169,11,6.50%,156,15,9.60%,47.70%,19_019,19.0,2.0,4.0,,
Clarke,97,7,7.20%,126,9,7.10%,-1.00%,19_020,19.0,2.0,4.0,,
Clay,204,11,5.40%,205,16,7.80%,44.70%,19_021,19.0,2.0,4.0,,
Clayton,194,10,5.20%,226,14,6.20%,20.20%,19_022,19.0,2.0,4.0,,
Clinton,591,39,6.60%,653,53,8.10%,23.00%,19_023,19.0,2.0,4.0,,
Crawford,189,13,6.90%,249,12,4.80%,-29.90%,19_024,19.0,2.0,4.0,,
Dallas,566,34,6.00%,893,55,6.20%,2.50%,19_025,19.0,2.0,4.0,,
Davis,129,9,7.00%,138,6,4.30%,-37.70%,19_026,19.0,2.0,4.0,,
Decatur,101,3,3.00%,97,5,5.20%,73.50%,19_027,19.0,2.0,4.0,,
Delaware,227,20,8.80%,216,14,6.50%,-26.40%,19_028,19.0,2.0,4.0,,
Des Moines,555,44,7.90%,557,55,9.90%,24.60%,19_029,19.0,2.0,4.0,,
Dickinson,159,10,6.30%,173,10,5.80%,-8.10%,19_030,19.0,2.0,4.0,,
