col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
Q515,1033758.244,207098.4979,Townsend Harris HS,149-11 Melbourne Avenue,4,Flushing,149 Street,150 Street,11367,Y,The main/accessible entrance to this location for sheltering purposes is on 149th Street (Close to the intersection with Melbourne Avenue)
Q505,1038959.207,197885.0849,Hillcrest HS,160-05 Highland Avenue,4,Jamaica,Parsons Blvd,162 Street,11432,N,
Q268,1043802.516,197171.0978,PS - IS 268,92-07 175 Street,4,Jamaica,Jamaica Avenue,93 Avenue,11433,Y,The main/accessible entrance to this location for sheltering purposes is 92-07 175th Street
Q025,1042504.704,218052.162,JHS 25,34-65 192 Street,4,Flushing,34 Avenue,35 Avenue,11355,N,
Q074,1048876.055,210779.6904,IS 74,61-15 Oceania Street,4,Oakland Gardens,Horace Harding Expy,210 Street,11362,N,
Q566,1059380.128,210618.7714,"Queens HS of Teach., Lib. Arts & Sci.",74-20 Commonwealth Boulevard,4,Bellerose,Grand Central Pkwy,76 Avenue,11426,Y,The main/accessible entrance to this location for sheltering purposes is 74-20 Commonwealth Boulevard
X235,1006480.204,243680.011,PS - IS 218,1220 Gerard Avenue,2,Bronx,E 167 Street,E 168 Street,10452,Y,The main/accessible entrance to this location for sheltering purposes is 1220 Gerard Avenue
X102,1021341.524,244563.6845,PS 102,1827 Archer St,2,Bronx,Taylor Avenue,Thieriot Avenue,10460,N,
X193,1014707.345,246718.7881,PS 211,1919 Prospect Avenue,2,Bronx,E 176 Street,East Tremont Avenue,10457,N,
X306,1008935.846,249473.4243,PS 306,40 West Tremont Avenue,2,Bronx,W 177 Street,Jerome Avenue,10453,N,
X137,1012680.332,250587.4506,IS 391,2225 Webster Avenue,2,Bronx,E 180 Street,E 182 Street,10457,N,
M465,1004667.946,251003.8071,George Washington Educational Campus,549 Audobon Avenue,1,New York,Ft George Avenue,W 190 Street,10040,N,
X430,1012717.613,256340.8798,Walton HS,2780 Reservoir Avenue,2,Bronx,W 195 Street,Strong Street,10468,N,
X141,1007980.264,262833.2477,MS - HS 141,660 W 237 Street,2,Bronx,Hudson Manor Terrace,Independence Avenue,10463,N,
X362,1024969.583,262855.2709,IS - HS 362,921 E 228 Street,2,Bronx,Bronxwood Avenue,Paulding Avenue,10466,N,
Q610,1003798.356,210159.7756,Aviation HS,45-30 36 Street,4,Long Island City,Queens Blvd,47 Avenue,11101,N,
Q260,1021514.208,212184.4582,PS 207,40-20 100 Street,4,Corona,Spruce Avenue,40 Road,11368,N,
Q020,1033000.368,215650.719,PS 20,142-30 Barclay Avenue,4,Flushing,Bowne Street,Union Street,11355,N,
Q570,1005020.738,214745.459,Frank Sinatra HS,35-12 35 Avenue,4,Astoria,35 Street,36 Street,11101,N,
Q145,1015440.047,214091.9721,IS 145,33-34 80 Street,4,Jackson Heights,Northern Blvd,34 Avenue,11372,N,
X074,1015995.272,236471.9615,IS 201,730 Bryant Avenue,2,Bronx,Lafayette Avenue,Spofford Avenue,10474,N,
X460,1006660.984,240759.7754,"HS of Law, Gov't and Justice",244 E 163 Street,2,Bronx,Sherman Avenue,Grant Avenue,10451,Y,The main/accessible entrance to this location for sheltering purposes is  244 East 163rd Street (Between Grant Avenue and Sherman Avenue)
X158,1011759.605,240728.9956,IS 158,800 Home Street,2,Bronx,Tinton Avenue,Union Avenue,10456,N,
X132,1009984.828,242431.6704,PS 132,1245 Washington Avenue,2,Bronx,E 168 Street,E 169 Street,10456,N,
K055,1008310.527,185023.5559,IS 55,2021 Bergen Street,3,Brooklyn,Thomas Boyland Street,Rockaway Avenue,11233,N,
K327,1008739.732,182642.6882,PS 327,111 Bristol Street,3,Brooklyn,Pitkin Avenue,Sutter Avenue,11212,N,
Q100,1033743.496,186948.72,PS 100,111-11 118 Street,4,South Ozone Park,Linden Blvd,111 Avenue,11420,N,
K007,1019463.681,190436.7117,PS 7,858 Jamaica Avenue,3,Brooklyn,Hemlock Street,Crescent Street,11208,N,
K383,1006630.729,193475.3716,IS 383,1300 Greene Avenue,3,Brooklyn,Knickerbocker Avenue,Wilson Avenue,11237,N,
Q239,1010855.112,194044.9548,PS 239,17-15 Weirfield Street,4,Ridgewood,Cypress Avenue,Seneca Avenue,11385,Y,The main/accessible entrance to this location for sheltering purposes is 17-15 Weirfield Street
Q485,1009414.591,198536.9698,Grover Cleveland HS,21-27 Himrod Street,4,Ridgewood,Grandview Avenue,Tonsor Street,11385,N,
Q058,1014696.592,204777.2519,PS 58,72-24 Grand Avenue,4,Maspeth,72 Place,73 Place,11378,Y,The main/accessible entrance to this location for sheltering purposes is 72-24 Grand Avenue
Q440,1027279.26,205195.2767,Forest Hills HS,67-01 110 Street,4,Forest Hills,66 Road,67 Road,11375,N,
M131,986023.6077,200221.5314,IS 131,100 Hester Street,1,New York,Forsyth Street,Eldridge Street,10002,N,
M868,986369.8333,207461.5451,Clinton School,10 E 15 Street,1,New York,5 Avenue,Union Square West,10003,N,
M488,993700.2068,215827.3893,Midtown East Campus (PS 59),233 E 56 Street,1,New York,3 Avenue,2 Avenue,10022,Y,The main/accessible entrance to this location for sheltering purposes is 233 East 56th Street
M490,988229.9418,221594.087,Martin Luther King Jr. HS,122 Amsterdam Avenue,1,New York,W 66 Street,W 65 Street,10023,N,
M125,996429.203,234660.4399,PS 125,425 W 123 Street,1,New York,Amsterdam Avenue,Morningside Avenue,10027,Y,The main/accessible entrance to this location for sheltering purposes is 425 West 123rd Street
M093,999573.6803,241668.8599,PS - IS 210,501-503 W 152 Street,1,New York,Broadway,Amsterdam Avenue,10031,N,
M090,1002039.846,245084.6444,IS 90,21 Jumel Place,1,New York,Edgecombe Avenue,W 167 Street,10032,N,
M118,992287.9616,227629.0612,IS 118,154 W 93 Street,1,New York,Amsterdam Avenue,Columbus Avenue,10025,Y,The main/accessible entrance to this location for sheltering purposes is 154 West 93rd Street
M092,999256.2656,236247.0991,PS 92,222 W 134 Street,1,New York,Frederick Douglass Blvd,7 Avenue,10030,N,
K024,982990.452,177111.0736,PS 24,427 38 Street,3,Brooklyn,4 Avenue,5 Avenue,11232,N,
K002,997678.0,178430.0001,IS 2,655 Parkside Avenue,3,Brooklyn,Nostrand Avenue,Rogers Avenue,11226,N,
K391,1001883.727,180491.9963,IS 391,790 East New York Avenue,3,Brooklyn,Troy Avenue,Schenectady Avenue,11203,N,
K600,994959.8198,182962.1263,Clara Barton HS,901 Classon Avenue,3,Brooklyn,President Street,Carroll Street,11225,N,
K324,1003004.909,189918.0904,IS 324,800 Gates Avenue,3,Brooklyn,Stuyvesant Avenue,Malcom X Boulevard,11221,N,
K460,990160.0587,183123.9885,John Jay Educational Campus,237 7 Avenue,3,Brooklyn,4 Street,5 Street,11215,N,
K430,990783.5932,190282.4961,Brooklyn Tech HS,29 Ft Greene Place,3,Brooklyn,DeKalb Avenue,Lafayette Avenue,11217,Y,The main/accessible entrance to this location for sheltering purposes is on S. Elliott Place
K313,987481.2488,192349.9277,Adams Street Educational Campus,283 Adams Street,3,Brooklyn,Johnson Street,Willoughby Street,11201,N,
K145,1003025.703,194842.9627,PS 145,100 Noll Street,3,Brooklyn,Central Avenue,Evergreen Avenue,11206,N,
K226,990693.5809,163413.3779,PS 226,6006 23 Avenue,3,Brooklyn,60 Street,61 Street,11204,N,
K331,977493.7596,170093.5355,PS - IS 30,7002 4 Avenue,3,Brooklyn,Ovington Avenue,72 Street,11209,Y,The main/accessible entrance to this location for sheltering purposes is 7002 4th Avenue
R043,940077.7675,151286.0863,Jerome Parker Campus,100 Essex Drive,5,Staten Island,Richmond Hill Road,Wellington Court,10314,N,
R056,924798.8489,136795.544,PS 56,250 Kramer Avenue,5,Staten Island,Winant Avenue,Kramer Avenue,10309,N,
R880,955280.7951,161169.5685,Petrides Complex,715 Ocean Terrace,5,Staten Island,Milford Drive,Witteman Place,10301,N,
K227,985490.0362,165825.9525,IS 227,6500 16 Avenue,3,Brooklyn,66 Street,65 Street,11204,N,
R051,943909.3736,166239.1308,IS 51,20 Houston Street,5,Staten Island,Willowbrook Road,Houston Lane,10302,N,
R600,962306.1912,173507.3686,Ralph McKee CTE HS,290 St Mark's Place,5,Staten Island,Wall Street,Fort Place,10301,N,
K249,993548.9069,175984.5155,PS 249,18 Marlborough Road,3,Brooklyn,Caton Avenue,Church Avenue,11226,N,
