col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,不死者,4,30001,1,Immortal,Immortel,불사자,,不死者,Immortal,ผู้เป็นอมตะ
2,不屈の戦士,1,30002,0,Indomitable Warrior,Guerrier indomptable,불굴의 전사,,不屈的戰士,Indomitable Warrior,นักรบผู้ทรหด
3,妖魔の試練,2,30003,1,Demon's Trial,L'épreuve des Démons,요마의 시련,,妖魔的試用,Demon Trial,ปิศาจทดลอง
4,グランデレニア,5,30004,1,Granddillenia,Granddillenia,그란데레니아,,古朗迪列尼亞,Granddillenia,แกรนด์เดเลเนีย
5,闇夜の鬼,4,30005,0,Dark Night Ghost,Fantôme du Chevalier Noir,암흑의 귀신,,闇夜鬼,Dark Knight Demon,ยักษ์ราตรี
6,暗殺者,3,30006,0,Assassin,Assassin,암살자,,暗殺者,Assassin,ผู้ลอบสังหาร
7,影からの侵略者,3,30007,1,Invader from Shadow,Envahisseur des Ombres,암흑의 침략자,,侵略者從陰影,Shadow Invader,ผู้พิชิตจากเงามืด
8,暗闇に映るもの,3,30008,1,Reflection in Dark,Ombre Ténébreuse,암흑의 그림자,,黑暗中的幾點思考,Dark Reflection,วัตถุฉายภาพความมืด
9,名無しの陽炎,4,30009,1,Nameless Shimmer,Chatoiement Inconnu,이름없는 아지랑이,,無名陽炎,Nameless Wave,ไอน้ำไร้นาม
10,月と影の使者,6,30010,1,Ambassador of moon and light,Ambassadeur Lunaire,달과 그림자의 사자,,月球和影使者,Moon & Light Ambassador,ผู้ใช้เงาและจันทรา
11,修羅の小人,1,30011,1,Dwarf of Canage,Nain de Canage,수라의 난쟁이,,修羅小矮人,Carnage Ogre,คนแคระนักรบ
12,妖魔の墓守,2,30012,1,Ghost of Grave Keeper,Fantôme du Croque-Mort,요마의 묘지기,,守墓的鬼,Gravekeeper Ghost,ปิศาจเฝ้าสุสาน
13,夢見の吸血鬼,5,30013,1,Dreamy Vampire,Vampire rêveur,몽견의 흡혈귀,,吸血鬼的夢想,Dream Vampire,ผีดูดเลือดช่างฝัน
14,不死の鳥,2,30014,0,Phoenix,Phénix,불사조,,不死鳥,Phoenix,วิหคอมตะ
15,爵鬼,5,30015,0,Noble Ghost,Noble Fantôme,작귀,,爵鬼,Noble Ghost,วิญญาณขุนนาง
16,火炎車,1,30016,1,Flame Car,Chariot Enflammé,화염차,,火災汽車,Flame Chariot,รถศึกเพลิง
17,鎧装武者,2,30017,1,Armor Samurai,Samuraï en Armure,갑옷무사,,鎧甲武士,Armor Samurai,ซามูไรเกราะ
18,デスペラード,2,30018,0,Desperado,Desperado,무법자,,致命槍擊,Desperado,เดสเพอราโด้
19,双剣の担い手,3,30019,0,The Man with Dual Sword,Homme à Double Lame,쌍검의 달인,,雙劍的背負者,Dual Swordsman,ผู้ใช้ดาบคู่
20,不滅の申し子,3,30020,1,Immortal Boy,Garçon Immortel,불멸의 산물,,不朽的孩子,Immortal Boy,พระบุตร ผู้เป็นอมตะ
21,月光姫,5,30021,1,Moonlight Princess,Princesse du Clair de Lune,달빛공주,,月光姬,Moonlight Princess,เจ้าหญิงแสงจันทร์
22,湖の支配者,5,30022,1,The Lake Ruler,Souverain du Lac,호수의 지배자,,湖的支配者,Lake Sovereign,ผู้ยึดครองทะเลสาบ
23,姉弟の絆,4,30023,1,Bonds Between Sibling,Amour Filial,남매의 연,,姊弟的羈絆,Sibling's Bond,สายสัมพันธ์พี่น้อง
24,機械兵,4,30024,1,Mechaical Soldier,Soldat Mécanique,기계병,,機械兵,Mechanical Soldier,ทหารจักรกล
25,暗躍するもの,4,30025,1,Tricky Man,Homme rusé,암흑의 존재,,暗地裡活躍的人,Mastermind,เครื่องมือวางกลยุทธ์
26,狂気の研究者,3,30026,0,Crazy Researcher,Chercheur Fou,광기의 연구원,,瘋狂的研究者,Mad Scientist,นักวิจัยผู้บ้าคลั่ง
27,アコライト,3,30027,0,Acolyte,Acolyte,아코라이트,,侍僧,Acolyte,อโคไลท์
28,Unlight,6,30028,1,Unlight,Unlight,언라이트,,Unlight,Unlight,Unlight
29,蘇る英雄,7,30029,1,Revial Hero,Héros Ressucité,되살아난 영웅,,甦醒的英雄,Revival Hero,วีรบุรุษผู้คืนชีพ
30,影月湖,8,30030,1,Lake of Shadow and Moon,Lac d'Ombre et de Lune,달빛호수,,影月湖,Shadow & Moon Lake,ทะเลสาบเงาจันทร์
