col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
11425,2016_American_BAL,2016, , ,American,Baltimore,BAL,MLB,Baltimore_MD_US,Baltimore,MD,US,39.290861,-76.610807
11426,2016_American_BOS,2016, , ,American,Boston,BOS,MLB,Boston_MA_US,Boston,MA,US,42.360482,-71.059568
11427,2016_American_CWS,2016, , ,American,Chicago,CWS,MLB,Chicago_IL_US,Chicago,IL,US,41.875555,-87.624421
11428,2016_American_CLE,2016, , ,American,Cleveland,CLE,MLB,Cleveland_OH_US,Cleveland,OH,US,41.505161,-81.693445
11429,2016_American_DET,2016, , ,American,Detroit,DET,MLB,Detroit_MI_US,Detroit,MI,US,42.348664,-83.056737
11430,2016_American_HOU,2016, , ,American,Houston,HOU,MLB,Houston_TX_US,Houston,TX,US,29.758938,-95.367697
11431,2016_American_KC,2016, , ,American,Kansas City,KC,MLB,KansasCity_MO_US,Kansas City,MO,US,39.084469,-94.56303
11432,2016_American_LAA,2016, , ,American,Los Angeles,LAA,MLB,LosAngeles_CA_US,Los Angeles,CA,US,34.054394,-118.243941
11433,2016_American_MIN,2016, , ,American,Minnesota,MIN,MLB,Minneapolis_MN_US,Minneapolis,MN,US,44.9773,-93.265469
11434,2016_American_NYY,2016, , ,American,New York,NYY,MLB,NewYork_NY_US,New York,NY,US,43.102443,-75.291082
11435,2016_American_OAK,2016, , ,American,Oakland,OAK,MLB,Oakland_CA_US,Oakland,CA,US,37.804456,-122.271356
11436,2016_American_SEA,2016, , ,American,Seattle,SEA,MLB,Seattle_WA_US,Seattle,WA,US,47.603832,-122.330062
11437,2016_American_TB,2016, , ,American,Tampa Bay,TB,MLB,Tampa_FL_US,Tampa,FL,US,27.94776,-82.458444
11438,2016_American_TEX,2016, , ,American,Texas,TEX,MLB,Arlington_TX_US,Arlington,TX,US,32.735582,-97.107119
11439,2016_American_TOR,2016, , ,American,Toronto,TOR,MLB,Toronto_ON_CA,Toronto,ON,CA,43.652921,-79.384901
11595,2016_National_ARI,2016, , ,National,Arizona,ARI,MLB,AZ_US, ,AZ,US,34.395342,-111.763275
11596,2016_National_ATL,2016, , ,National,Atlanta,ATL,MLB,Atlanta_GA_US,Atlanta,GA,US,33.749099,-84.390185
11597,2016_National_CHC,2016, , ,National,Chicago,CHC,MLB,Chicago_IL_US,Chicago,IL,US,41.875555,-87.624421
11598,2016_National_CIN,2016, , ,National,Cincinnati,CIN,MLB,Cincinnati_OH_US,Cincinnati,OH,US,39.101454,-84.51246
11599,2016_National_COL,2016, , ,National,Colorado,COL,MLB,Denver_CO_US,Denver,CO,US,39.739154,-104.984703
11600,2016_National_LAD,2016, , ,National,Los Angeles,LAD,MLB,LosAngeles_CA_US,Los Angeles,CA,US,34.054394,-118.243941
11601,2016_National_MIA,2016, , ,National,Miami,MIA,MLB,Miami_FL_US,Miami,FL,US,25.774266,-80.193659
11602,2016_National_MIL,2016, , ,National,Milwaukee,MIL,MLB,Milwaukee_WI_US,Milwaukee,WI,US,43.034993,-87.922497
11603,2016_National_NYM,2016, , ,National,New York,NYM,MLB,NewYork_NY_US,New York,NY,US,43.102443,-75.291082
11604,2016_National_PHI,2016, , ,National,Philadelphia,PHI,MLB,Philadelphia_PA_US,Philadelphia,PA,US,39.952399,-75.16359
11605,2016_National_PIT,2016, , ,National,Pittsburgh,PIT,MLB,Pittsburgh_PA_US,Pittsburgh,PA,US,40.441694,-79.990086
11606,2016_National_SD,2016, , ,National,San Diego,SD,MLB,SanDiego_CA_US,San Diego,CA,US,32.717421,-117.162771
11607,2016_National_SF,2016, , ,National,San Francisco,SF,MLB,SanFrancisco_CA_US,San Francisco,CA,US,37.779277,-122.41927
11608,2016_National_STL,2016, , ,National,St. Louis,STL,MLB,StLouis_MO_US,St. Louis,MO,US,38.627273,-90.197889
11609,2016_National_WSH,2016, , ,National,Washington,WSH,MLB,Washington_DC_US,Washington,DC,US,38.894955,-77.036646
