col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
0,6,1,3,128.59302167317617,127.74004873708112,129.40929306845192,Under 5,Both,China
1,6,169,2,136.33488577241494,135.92969695947275,136.747542297115,10 to 54,Female,China
2,11,1,3,121.22305655254256,118.53906454527676,123.7403393306074,Under 5,Both,Indonesia
3,11,169,2,127.36121580159764,125.76371142863096,128.89048736927717,10 to 54,Female,Indonesia
4,15,1,3,105.41179432902624,103.16762955447372,107.55094001678728,Under 5,Both,Myanmar
5,15,169,2,122.39025034345666,121.0714208732454,123.6839551679456,10 to 54,Female,Myanmar
6,20,1,3,120.3942880480512,116.91076992643906,123.42915985671544,Under 5,Both,Viet Nam
7,20,169,2,132.37971833930737,130.54535832310194,134.00083330507448,10 to 54,Female,Viet Nam
8,141,1,3,116.49697920112705,114.2024901167362,118.84199875904028,Under 5,Both,Egypt
9,141,169,2,126.91857630360232,125.3070396189742,128.5298393309776,10 to 54,Female,Egypt
10,161,1,3,110.30737283322746,107.45793999053582,113.00353596866854,Under 5,Both,Bangladesh
11,161,169,2,124.19487707987052,122.32348423530668,126.19874178292372,10 to 54,Female,Bangladesh
12,163,1,3,106.68912269596068,106.194937552154,107.18706303564896,Under 5,Both,India
13,163,169,2,117.8092010720979,117.47199773269,118.13834564688688,10 to 54,Female,India
14,164,1,3,108.46557454430484,105.7476044539688,111.0363236318391,Under 5,Both,Nepal
15,164,169,2,123.0329130558603,121.30628056883263,124.73762182041584,10 to 54,Female,Nepal
16,165,1,3,110.63475148191812,107.47294405267093,113.94366425563312,Under 5,Both,Pakistan
17,165,169,2,119.32303495133895,117.52890177180124,121.05369484440364,10 to 54,Female,Pakistan
18,168,1,3,107.68971683937416,105.3767427363852,109.9817879779998,Under 5,Both,Angola
19,168,169,2,123.29971626491286,121.12447192536555,125.44439047021974,10 to 54,Female,Angola
20,171,1,3,105.36663882167554,103.21926641687745,107.4858717554687,Under 5,Both,Democratic Republic of the Congo
21,171,169,2,120.65776008086452,118.76634871799654,122.4054047460302,10 to 54,Female,Democratic Republic of the Congo
22,179,1,3,106.42549310379395,105.46093486587844,107.37088168001236,Under 5,Both,Ethiopia
23,179,169,2,130.33262557314836,129.47412132986418,131.30386549501222,10 to 54,Female,Ethiopia
24,180,1,3,112.43617157535898,111.95239509177676,112.88614348154816,Under 5,Both,Kenya
25,180,169,2,129.16595166368515,128.77693255715923,129.556079197746,10 to 54,Female,Kenya
26,181,1,3,110.6492807450768,108.61885260093946,112.68647050529634,Under 5,Both,Madagascar
27,181,169,2,124.30044115913924,122.37233719653236,126.33480654912002,10 to 54,Female,Madagascar
28,184,1,3,102.52661667874844,100.75778340956823,104.38646228985388,Under 5,Both,Mozambique
29,184,169,2,121.81467199658384,120.2128479777166,123.44959594521296,10 to 54,Female,Mozambique
30,189,1,3,106.50144963361409,104.32848784020214,108.70964178086123,Under 5,Both,United Republic of Tanzania
31,189,169,2,120.94440393506028,119.0971485934224,122.93941291478336,10 to 54,Female,United Republic of Tanzania
32,190,1,3,109.1124182280922,106.88851905207169,111.48054410859244,Under 5,Both,Uganda
33,190,169,2,126.49564306929716,124.48192660390814,128.5781228187096,10 to 54,Female,Uganda
34,196,1,3,123.26754196812642,120.92677881091755,125.73856148965156,Under 5,Both,South Africa
35,196,169,2,128.51162253334203,127.12044791558996,129.88341417947356,10 to 54,Female,South Africa
36,201,1,3,93.53666527797397,91.76821563847,95.46809894638348,Under 5,Both,Burkina Faso
37,201,169,2,118.7159523840934,116.8925041091675,120.65777263355383,10 to 54,Female,Burkina Faso
38,202,1,3,107.39225199527334,105.18688583447958,109.69786782862396,Under 5,Both,Cameroon
39,202,169,2,124.099058274574,122.42115784174176,125.86691332287228,10 to 54,Female,Cameroon
40,205,1,3,100.45209676604672,98.3923594228541,102.4829460172892,Under 5,Both,Côte d'Ivoire
41,205,169,2,119.19947915082513,117.5977809386396,120.80469927503296,10 to 54,Female,Côte d'Ivoire
42,207,1,3,103.2978942320026,100.8568220033105,105.78214118152412,Under 5,Both,Ghana
43,207,169,2,120.33179507953444,118.45259504950788,122.28547866206144,10 to 54,Female,Ghana
44,213,1,3,101.47904573511435,99.00207144222044,103.83682097787036,Under 5,Both,Niger
45,213,169,2,119.04695493786734,117.20313200207433,121.0690221817842,10 to 54,Female,Niger
46,214,1,3,100.15279004382928,98.5258976399216,101.6076179753518,Under 5,Both,Nigeria
47,214,169,2,118.84406422494494,117.298805478255,120.37930059839628,10 to 54,Female,Nigeria
48,522,1,3,109.09685312384518,106.9227636662085,111.2260040590133,Under 5,Both,Sudan
49,522,169,2,124.71515684382084,122.59230894785156,126.72594698324016,10 to 54,Female,Sudan
