col0,col1,col2,col3,col4,col5
43073,,RG 10,ACCENAME,,0.0
43073,USA126,Ames 7812,OTHERNUMB,,0.0
43073,,RG 10,OTHERNUMB,,0.0
43073,,RG 10,COLLNUMB,,0.0
44645,,Index Seminum 15,ACCENAME,,0.0
44645,USA126,Ames 24565,OTHERNUMB,,0.0
44645,,Index Seminum 15,OTHERNUMB,,0.0
45492,,SSE ,,,
45492,USA126,Ames 25204,OTHERNUMB,,0.0
45492,,SSE ,,,
61326,,PAS 24,ACCENAME,,0.0
61326,,398,OTHERNUMB,,1.0
61326,USA126,Ames 25201,OTHERNUMB,,0.0
61326,,PAS 24,OTHERNUMB,,0.0
61326,,398,COLLNUMB,,0.0
74999,,RG 8,ACCENAME,,0.0
74999,USA126,Ames 7810,OTHERNUMB,,0.0
74999,,RG 8,OTHERNUMB,,0.0
74999,,RG 8,COLLNUMB,,0.0
124367,,B96-204,ACCENAME,,0.0
124367,USA126,Ames 23994,OTHERNUMB,,0.0
124367,,B96-204,OTHERNUMB,,0.0
124367,,RMH0696,OTHERNUMB,,0.0
124367,,B96-204,COLLNUMB,,0.0
124492,,Index Seminum 11,ACCENAME,,0.0
124492,USA126,Ames 27349,OTHERNUMB,,0.0
124492,,Index Seminum 11,OTHERNUMB,,0.0
154868,,555,ACCENAME,,0.0
154868,USA126,Ames 8349,OTHERNUMB,,0.0
154868,,555,OTHERNUMB,,0.0
154869,,558,ACCENAME,,0.0
154869,USA126,Ames 8352,OTHERNUMB,,0.0
154869,,558,OTHERNUMB,,0.0
170849,,RG 4,ACCENAME,,0.0
170849,USA126,Ames 7806,OTHERNUMB,,0.0
170849,,RG 4,OTHERNUMB,,0.0
170849,,RG 4,COLLNUMB,,0.0
170850,,RG 6,ACCENAME,,0.0
170850,USA126,Ames 7808,OTHERNUMB,,0.0
170850,,RG 6,OTHERNUMB,,0.0
170850,,RG 6,COLLNUMB,,0.0
234445,,No. 046,ACCENAME,,0.0
234445,USA126,Ames 21037,OTHERNUMB,,0.0
234445,,No. 046,OTHERNUMB,,0.0
234445,,No. 046,DONORNUMB,,0.0
235963,,2375,ACCENAME,,0.0
235963,USA126,Ames 23040,OTHERNUMB,,0.0
235963,,2375,OTHERNUMB,,0.0
