col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
50280483,1078,1550752104,2147483647,A,1900,geometry-implementation-math-shortest paths,mostafafarrrag,Java 8,1000,0,TIME_LIMIT_EXCEEDED
50280313,1078,1550751830,2147483647,A,1900,geometry-implementation-math-shortest paths,mostafafarrrag,Java 8,1000,0,TIME_LIMIT_EXCEEDED
48906707,1078,1548363607,2147483647,B,2300,dp-math,AuroraGarden,Java 8,280,258764800,OK
48905045,1078,1548360056,6056,B,2300,dp-math,AuroraGarden,Java 8,1000,258560000,TIME_LIMIT_EXCEEDED
48904564,1078,1548359105,5105,A,1900,geometry-implementation-math-shortest paths,AuroraGarden,Java 8,109,0,OK
48564640,1078,1547888228,2147483647,A,1900,geometry-implementation-math-shortest paths,StOlEn_KiNg,Java 8,124,0,OK
46173381,1078,1543067700,2147483647,D,2700,data structures-dp,fetetriste,Java 8,1684,200704000,OK
46172264,1078,1543065841,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219852800,TIME_LIMIT_EXCEEDED
46172153,1078,1543065675,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219852800,TIME_LIMIT_EXCEEDED
46125772,1078,1542999735,2147483647,B,2300,dp-math,PrakharJain,Java 8,280,0,OK
46052202,1078,1542874993,2147483647,C,2600,combinatorics-dp-trees,PrakharJain,Java 8,1122,141516800,OK
46028976,1078,1542804330,90,D,2700,data structures-dp,holyfuck,Java 8,2000,25497600,TIME_LIMIT_EXCEEDED
46000709,1078,1542723736,2147483647,A,1900,geometry-implementation-math-shortest paths,PrakharJain,Java 8,124,0,OK
45977655,1078,1542656811,2147483647,A,1900,geometry-implementation-math-shortest paths,flyman3046,Java 8,109,0,OK
45951203,1078,1542608027,2147483647,A,1900,geometry-implementation-math-shortest paths,aabdelzaher,Java 8,109,0,OK
45945065,1078,1542580704,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219955200,TIME_LIMIT_EXCEEDED
45945054,1078,1542580636,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,220057600,TIME_LIMIT_EXCEEDED
45944991,1078,1542580288,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,220057600,TIME_LIMIT_EXCEEDED
45944877,1078,1542579702,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219955200,TIME_LIMIT_EXCEEDED
45944866,1078,1542579651,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219955200,TIME_LIMIT_EXCEEDED
45944861,1078,1542579631,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219955200,TIME_LIMIT_EXCEEDED
45944777,1078,1542579157,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,219955200,TIME_LIMIT_EXCEEDED
45944427,1078,1542577890,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,213708800,TIME_LIMIT_EXCEEDED
45944418,1078,1542577855,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,213708800,TIME_LIMIT_EXCEEDED
45944392,1078,1542577790,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,210124800,TIME_LIMIT_EXCEEDED
45944389,1078,1542577781,2147483647,B,2300,dp-math,dusty.and.rusty,Java 8,264,4812800,OK
45944304,1078,1542577510,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,223334400,TIME_LIMIT_EXCEEDED
45944200,1078,1542577190,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,223334400,TIME_LIMIT_EXCEEDED
45944188,1078,1542577152,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,223334400,TIME_LIMIT_EXCEEDED
45944176,1078,1542577120,2147483647,B,2300,dp-math,dusty.and.rusty,Java 8,1000,10547200,TIME_LIMIT_EXCEEDED
45944166,1078,1542577078,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,175206400,TIME_LIMIT_EXCEEDED
45944153,1078,1542577020,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,175206400,TIME_LIMIT_EXCEEDED
45944017,1078,1542576576,2147483647,A,1900,geometry-implementation-math-shortest paths,fetetriste,Java 8,124,0,OK
45943809,1078,1542575900,2147483647,D,2700,data structures-dp,fetetriste,Java 8,2000,175206400,TIME_LIMIT_EXCEEDED
45935117,1078,1542562308,5207,B,2300,dp-math,fetetriste,Java 8,217,0,OK
45931037,1078,1542560672,3572,A,1900,geometry-implementation-math-shortest paths,iakovlev.zakhar,Java 8,124,0,OK
45930442,1078,1542560488,3388,B,2300,dp-math,AkshajK,Java 8,311,4300800,OK
45928360,1078,1542559854,2754,B,2300,dp-math,SecondThread,Java 8,623,258662400,OK
45927849,1078,1542559693,2593,B,2300,dp-math,iakovlev.zakhar,Java 8,404,0,OK
45923189,1078,1542558368,1268,A,1900,geometry-implementation-math-shortest paths,dusty.and.rusty,Java 8,202,0,OK
45922765,1078,1542558255,1155,A,1900,geometry-implementation-math-shortest paths,fetetriste,Java 8,124,0,OK
45922187,1078,1542558093,993,A,1900,geometry-implementation-math-shortest paths,AkshajK,Java 8,109,0,OK
45921907,1078,1542558016,916,A,1900,geometry-implementation-math-shortest paths,Suzukaze,Java 8,124,0,OK
45920836,1078,1542557709,609,A,1900,geometry-implementation-math-shortest paths,SecondThread,Java 8,140,0,OK
