col0,col1,col2,col3,col4
Thermal trauma,682276980.0,Thermal trauma,47901201.0,http://dbpedia.org/resource/Emergency_medicine
,683985822.0,Zygomaticomaxillary complex fracture,47644551.0,
,,Ackerman syndrome,,
,,Akranie,,
,,Acute kidney injury,,
,682022916.0,Acute myeloid leukemia,4323952.0,
,682313156.0,Aerosol burn,36300495.0,
,,Angiomyolipoma,,
,682871965.0,Antisocial personality disorder,199051.0,
,,Apparent mineralocorticoid excess syndrome,,
,,Arakawa's syndrome II,,
,,Atypische duktale Hyperplasie,,
,,اضطرابات المعالجة السمعية,,
,,Avoidant personality disorder,,
,,Basilar skull fracture,,
,,Geburtstrauma,,
,671236338.0,Blackwater fever,889450.0,
,,Detrusor-Sphinkter-Dyssynergie,,
,682441079.0,Blue balls,523195.0,
,,Body dysmorphic disorder,,
