col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,"8,243",282,3.40%,"7,527",814,10.80%,216.10%,19_001,19.0,2.0,4.0,,
Adams,"4,482",216,4.80%,"4,004",475,11.90%,146.20%,19_002,19.0,2.0,4.0,,
Allamakee,"14,675",366,2.50%,"14,274","1,633",11.40%,358.70%,19_003,19.0,2.0,4.0,,
Appanoose,"13,721","1,297",9.50%,"12,797","2,297",17.90%,89.90%,19_004,19.0,2.0,4.0,,
Audubon,"6,830",205,3.00%,"6,034",511,8.50%,182.20%,19_005,19.0,2.0,4.0,,
Benton,"25,308",622,2.50%,"26,092","2,474",9.50%,285.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"128,012","8,778",6.90%,"131,549","18,749",14.30%,107.80%,19_007,19.0,2.0,4.0,,
Boone,"26,224",773,2.90%,"26,255","2,685",10.20%,246.90%,19_008,19.0,2.0,4.0,,
Bremer,"23,325",501,2.10%,"24,281","1,289",5.30%,147.20%,19_009,19.0,2.0,4.0,,
Buchanan,"21,093",674,3.20%,"20,923","1,886",9.00%,182.10%,19_010,19.0,2.0,4.0,,
Buena Vista,"20,411",740,3.60%,"20,406","2,518",12.30%,240.40%,19_011,19.0,2.0,4.0,,
Butler,"15,305",406,2.70%,"14,939","1,304",8.70%,229.10%,19_012,19.0,2.0,4.0,,
Calhoun,"11,115",440,4.00%,"9,626","1,007",10.50%,164.30%,19_013,19.0,2.0,4.0,,
Carroll,"21,421",632,3.00%,"20,861","1,725",8.30%,180.30%,19_014,19.0,2.0,4.0,,
Cass,"14,684",589,4.00%,"13,817","1,899",13.70%,242.60%,19_015,19.0,2.0,4.0,,
Cedar,"18,187",467,2.60%,"18,400","1,543",8.40%,226.60%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"46,447","2,026",4.40%,"43,938","6,306",14.40%,229.00%,19_017,19.0,2.0,4.0,,
Cherokee,"13,035",367,2.80%,"12,069","1,074",8.90%,216.10%,19_018,19.0,2.0,4.0,,
Chickasaw,"13,095",396,3.00%,"12,449","1,030",8.30%,173.60%,19_019,19.0,2.0,4.0,,
Clarke,"9,133",528,5.80%,"9,356","1,672",17.90%,209.10%,19_020,19.0,2.0,4.0,,
Clay,"17,372",613,3.50%,"16,590","1,911",11.50%,226.40%,19_021,19.0,2.0,4.0,,
Clayton,"18,678",420,2.20%,"18,014","1,445",8.00%,256.70%,19_022,19.0,2.0,4.0,,
Clinton,"50,149","3,251",6.50%,"49,015","8,608",17.60%,170.90%,19_023,19.0,2.0,4.0,,
Crawford,"16,942",723,4.30%,"17,277","1,988",11.50%,169.60%,19_024,19.0,2.0,4.0,,
Dallas,"40,750",798,2.00%,"69,444","4,077",5.90%,199.80%,19_025,19.0,2.0,4.0,,
Davis,"8,541",301,3.50%,"8,787",848,9.70%,173.80%,19_026,19.0,2.0,4.0,,
Decatur,"8,689",621,7.10%,"8,284","1,634",19.70%,176.00%,19_027,19.0,2.0,4.0,,
Delaware,"18,404",572,3.10%,"17,658","1,418",8.00%,158.40%,19_028,19.0,2.0,4.0,,
Des Moines,"42,351","2,905",6.90%,"40,169","8,376",20.90%,204.00%,19_029,19.0,2.0,4.0,,
Dickinson,"16,424",455,2.80%,"16,899","1,312",7.80%,180.20%,19_030,19.0,2.0,4.0,,
Dubuque,"89,143","3,054",3.40%,"94,648","10,317",10.90%,218.20%,19_031,19.0,2.0,4.0,,
Emmet,"11,027",392,3.60%,"10,104","1,085",10.70%,202.10%,19_032,19.0,2.0,4.0,,
Fayette,"22,008","1,150",5.20%,"20,973","2,822",13.50%,157.50%,19_033,19.0,2.0,4.0,,
Floyd,"16,900",822,4.90%,"16,070","2,022",12.60%,158.70%,19_034,19.0,2.0,4.0,,
Franklin,"10,704",323,3.00%,"10,730","1,112",10.40%,243.40%,19_035,19.0,2.0,4.0,,
Fremont,"8,010",463,5.80%,"7,367",898,12.20%,110.90%,19_036,19.0,2.0,4.0,,
Greene,"10,366",501,4.80%,"9,285","1,291",13.90%,187.70%,19_037,19.0,2.0,4.0,,
Grundy,"12,369",191,1.50%,"12,459",709,5.70%,268.50%,19_038,19.0,2.0,4.0,,
Guthrie,"11,353",431,3.80%,"10,901","1,051",9.60%,154.00%,19_039,19.0,2.0,4.0,,
Hamilton,"16,438",516,3.10%,"15,538","1,740",11.20%,256.70%,19_040,19.0,2.0,4.0,,
Hancock,"12,100",285,2.40%,"11,287","1,004",8.90%,277.70%,19_041,19.0,2.0,4.0,,
Hardin,"18,812",667,3.50%,"17,426","2,135",12.30%,245.50%,19_042,19.0,2.0,4.0,,
Harrison,"15,666",726,4.60%,"14,828","1,745",11.80%,153.90%,19_043,19.0,2.0,4.0,,
Henry,"20,336",791,3.90%,"20,284","3,052",15.00%,286.80%,19_044,19.0,2.0,4.0,,
Howard,"9,932",293,3.00%,"9,565","1,023",10.70%,262.50%,19_045,19.0,2.0,4.0,,
Humboldt,"10,381",333,3.20%,"9,802","1,006",10.30%,219.90%,19_046,19.0,2.0,4.0,,
Ida,"7,837",240,3.10%,"7,086",703,9.90%,224.00%,19_047,19.0,2.0,4.0,,
Iowa,"15,671",287,1.80%,"16,320","1,198",7.30%,300.80%,19_048,19.0,2.0,4.0,,
Jackson,"20,296",812,4.00%,"19,796","2,478",12.50%,212.90%,19_049,19.0,2.0,4.0,,
