col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,68,6,8.80%,97,8,8.20%,-6.50%,19_001,19.0,2.0,4.0,,
Adams,35,2,5.70%,64,8,12.50%,118.80%,19_002,19.0,2.0,4.0,,
Allamakee,158,13,8.20%,207,12,5.80%,-29.50%,19_003,19.0,2.0,4.0,,
Appanoose,142,11,7.70%,154,15,9.70%,25.70%,19_004,19.0,2.0,4.0,,
Audubon,47,7,14.90%,57,C,,,19_005,19.0,2.0,4.0,,
Benton,325,21,6.50%,310,22,7.10%,9.80%,19_006,19.0,2.0,4.0,,
Black Hawk,"1,551",175,11.30%,"1,776",150,8.40%,-25.10%,19_007,19.0,2.0,4.0,,
Boone,317,15,4.70%,329,25,7.60%,60.60%,19_008,19.0,2.0,4.0,,
Bremer,250,15,6.00%,297,13,4.40%,-27.00%,19_009,19.0,2.0,4.0,,
Buchanan,301,23,7.60%,340,11,3.20%,-57.70%,19_010,19.0,2.0,4.0,,
Buena Vista,233,29,12.40%,260,31,11.90%,-4.20%,19_011,19.0,2.0,4.0,,
Butler,170,10,5.90%,170,9,5.30%,-10.00%,19_012,19.0,2.0,4.0,,
Calhoun,107,6,5.60%,108,9,8.30%,48.60%,19_013,19.0,2.0,4.0,,
Carroll,262,12,4.60%,302,20,6.60%,44.60%,19_014,19.0,2.0,4.0,,
Cass,158,12,7.60%,159,11,6.90%,-8.90%,19_015,19.0,2.0,4.0,,
Cedar,206,12,5.80%,203,12,5.90%,1.50%,19_016,19.0,2.0,4.0,,
Cerro Gordo,530,50,9.40%,501,33,6.60%,-30.20%,19_017,19.0,2.0,4.0,,
Cherokee,146,13,8.90%,119,13,10.90%,22.70%,19_018,19.0,2.0,4.0,,
Chickasaw,169,13,7.70%,156,7,4.50%,-41.70%,19_019,19.0,2.0,4.0,,
Clarke,97,14,14.40%,126,9,7.10%,-50.50%,19_020,19.0,2.0,4.0,,
Clay,204,17,8.30%,205,14,6.80%,-18.00%,19_021,19.0,2.0,4.0,,
Clayton,194,15,7.70%,226,15,6.60%,-14.20%,19_022,19.0,2.0,4.0,,
Clinton,591,63,10.70%,653,74,11.30%,6.30%,19_023,19.0,2.0,4.0,,
Crawford,189,22,11.60%,249,17,6.80%,-41.30%,19_024,19.0,2.0,4.0,,
Dallas,566,27,4.80%,893,41,4.60%,-3.80%,19_025,19.0,2.0,4.0,,
Davis,129,9,7.00%,138,6,4.30%,-37.70%,19_026,19.0,2.0,4.0,,
Decatur,101,8,7.90%,97,11,11.30%,43.20%,19_027,19.0,2.0,4.0,,
Delaware,227,12,5.30%,216,12,5.60%,5.10%,19_028,19.0,2.0,4.0,,
Des Moines,555,71,12.80%,557,65,11.70%,-8.80%,19_029,19.0,2.0,4.0,,
Dickinson,159,13,8.20%,173,18,10.40%,27.30%,19_030,19.0,2.0,4.0,,
Dubuque,"1,221",83,6.80%,"1,208",90,7.50%,9.60%,19_031,19.0,2.0,4.0,,
Emmet,126,15,11.90%,146,19,13.00%,9.30%,19_032,19.0,2.0,4.0,,
Fayette,233,19,8.20%,230,19,8.30%,1.30%,19_033,19.0,2.0,4.0,,
Floyd,199,11,5.50%,220,24,10.90%,97.40%,19_034,19.0,2.0,4.0,,
Franklin,113,12,10.60%,124,12,9.70%,-8.90%,19_035,19.0,2.0,4.0,,
Fremont,82,4,4.90%,81,4,4.90%,1.20%,19_036,19.0,2.0,4.0,,
Greene,92,11,12.00%,128,8,6.30%,-47.70%,19_037,19.0,2.0,4.0,,
Grundy,133,6,4.50%,138,4,2.90%,-35.70%,19_038,19.0,2.0,4.0,,
Guthrie,134,10,7.50%,122,4,3.30%,-56.10%,19_039,19.0,2.0,4.0,,
Hamilton,192,17,8.90%,184,23,12.50%,41.20%,19_040,19.0,2.0,4.0,,
Hancock,131,9,6.90%,131,9,6.90%,0.00%,19_041,19.0,2.0,4.0,,
Hardin,208,19,9.10%,196,13,6.60%,-27.40%,19_042,19.0,2.0,4.0,,
Harrison,193,15,7.80%,175,5,2.90%,-63.20%,19_043,19.0,2.0,4.0,,
Henry,264,23,8.70%,221,18,8.10%,-6.50%,19_044,19.0,2.0,4.0,,
Howard,110,6,5.50%,127,13,10.20%,87.70%,19_045,19.0,2.0,4.0,,
Humboldt,99,6,6.10%,125,14,11.20%,84.80%,19_046,19.0,2.0,4.0,,
Ida,70,5,7.10%,92,6,6.50%,-8.70%,19_047,19.0,2.0,4.0,,
Iowa,183,17,9.30%,206,9,4.40%,-53.00%,19_048,19.0,2.0,4.0,,
