col0,col1,col2,col3,col4
29,SEA-012,2018,0.4125,14260.932499657389
26,SEA-010,2018,0.4125,18960.37342938536
15,SEA-007,2018,0.4125,7152.79836
17,SEA-007,2018,0.4125,17334.97259
21,SEA-009,2018,0.4125,11013.8982
14,SEA-007,2018,0.4125,13705.927359647616
20,SEA-009,2018,0.4125,21941.00756
26,SEA-010,2018,0.4125,18960.37342938536
12,SEA-006,2018,0.3,4535.199264161427
9,SEA-005,2018,0.3,841.6776736736044
15,SEA-007,2018,0.3,7152.79836
13,SEA-006,2018,0.3,7071.49776
10,SEA-005,2018,0.3,3438.82204
16,SEA-007,2018,0.3,2566.81091
17,SEA-007,2018,0.3,17334.97259
11,SEA-006,2018,0.3,4226.44762
14,SEA-007,2018,0.3,13705.927359647616
12,SEA-006,2018,0.391666666667,4535.199264161427
11,SEA-006,2018,0.391666666667,4226.44762
5,SEA-003,2018,0.391666666667,612.66514
9,SEA-005,2018,0.391666666667,841.6776736736044
3,SEA-002,2018,0.391666666667,1766.376107225058
2,SEA-001,2018,0.391666666667,8968.626011493885
7,SEA-004,2018,0.391666666667,1208.87616
10,SEA-005,2018,0.391666666667,3438.82204
4,SEA-002,2018,0.391666666667,140.98877
8,SEA-004,2018,0.391666666667,2079.47971
2,SEA-001,2018,0.4375,8968.626011493885
1,SEA-001,2018,0.4375,6739.5362
5,SEA-003,2018,0.4375,612.66514
42,SEA-017,2018,0.7,9382.781707049931
40,SEA-016,2018,0.7,1528.1010211468924
41,SEA-017,2018,0.7,11986.033566093894
39,SEA-016,2018,0.7,1321.5115629530903
38,SEA-015,2018,0.3625,24618.05944274457
40,SEA-016,2018,0.3625,1528.1010211468924
37,SEA-015,2018,0.3625,25483.24873646356
39,SEA-016,2018,0.3625,1321.5115629530903
34,SEA-013,2018,0.4125,8426.04463
31,SEA-012,2018,0.4125,11841.39906
32,SEA-013,2018,0.4125,3810.39265013964
30,SEA-012,2018,0.4125,9800.24404
33,SEA-013,2018,0.4125,11571.59858
28,SEA-011,2018,0.4125,2405.1335334929154
31,SEA-012,2018,0.4125,11841.39906
36,SEA-014,2018,0.4125,-1935.733771146888
38,SEA-015,2018,0.4125,24618.05944274457
32,SEA-013,2018,0.4125,3810.39265013964
30,SEA-012,2018,0.4125,9800.24404
35,SEA-014,2018,0.4125,2110.673987762879
37,SEA-015,2018,0.4125,25483.24873646356
29,SEA-012,2018,0.4125,14260.932499657389
25,SEA-009,2018,0.3,5414.05646
28,SEA-011,2018,0.3,2405.1335334929154
24,SEA-009,2018,0.3,20427.687386730515
27,SEA-011,2018,0.3,6250.358218744857
25,SEA-009,2018,0.4125,5414.05646
31,SEA-012,2018,0.4125,11841.39906
24,SEA-009,2018,0.4125,20427.687386730515
20,SEA-009,2018,0.4125,21941.00756
29,SEA-012,2018,0.4125,14260.932499657389
26,SEA-010,2018,0.4125,18960.37342938536
24,SEA-009,2018,0.4125,20427.687386730515
23,SEA-009,2018,0.4125,5517.290303696721
21,SEA-009,2018,0.4125,11013.8982
18,SEA-008,2018,0.4125,3682.83573
22,SEA-009,2018,0.4125,9466.30104
19,SEA-008,2018,0.4125,2138.41462
20,SEA-009,2018,0.4125,21941.00756
26,SEA-010,2018,0.4125,18960.37342938536
42,1,2018,0.7667,5548.123012950068
41,2,2018,0.7,5349.795993906105
40,3,2018,0.6167,3404.895638853108
39,4,2018,0.45,1894.2033970469092
38,5,2018,0.6167,3518.7290172554262
37,6,2018,0.7,6252.65935353644
35,7,2018,0.5167,592.3826022371211
36,8,2018,0.5167,14341.419151146889
29,9,2018,0.7,3467.4691703426097
32,11,2018,0.6167,5739.2846798603605
28,14,2018,0.35,8369.419786507086
27,15,2018,0.6167,1743.559661255143
26,16,2018,0.5125,8495.68349061464
24,18,2018,0.75,549.8974832694855
23,19,2018,0.7,622.4491063032796
14,25,2018,0.8333,1390.6730403523827
12,30,2018,0.45,1737.3344858385722
9,33,2018,0.45,302.6153363263956
3,36,2018,0.45,8602.737122774943
6,38,2018,0.45,287.00254778930304
2,40,2018,0.45,6332.073948506115
