col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
0,0,254,1.79mW,2011B,"""vadere_Sample__0_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.635],[0.635],[0.635],[0.635],4464.75923871994,0
1,0,10,1.42mW,3011B,"""vadere_Sample__1_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.025],[0.025],[0.025],[0.025],182.865644216538,0
2,0,10,1.42mW,746B,"""vadere_Sample__2_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.025],[0.025],[0.025],[0.025],142.725111722946,0
3,0,10,1.16mW,3011B,"""vadere_Sample__3_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.025],[0.025],[0.025],[0.025],220.488044500351,0
4,0,10,1.16mW,746B,"""vadere_Sample__4_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.025],[0.025],[0.025],[0.025],158.648757457733,0
5,0,131,0.88mW,2880B,"""vadere_Sample__5_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.3275],[0.3275],[0.3275],[0.3275],2066.83792352676,0
6,0,122,1.8mW,3943B,"""vadere_Sample__6_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.305],[0.305],[0.305],[0.305],3304.35932922363,0
7,0,122,1.51mW,3943B,"""vadere_Sample__7_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.305],[0.305],[0.305],[0.305],2608.18733024597,0
8,0,172,1.15mW,3693B,"""vadere_Sample__8_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.43],[0.43],[0.43],[0.43],2944.97452306747,0
9,0,137,1.91mW,3384B,"""vadere_Sample__9_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.3425],[0.3425],[0.3425],[0.3425],1978.56840848923,0
10,0,146,1.58mW,3474B,"""vadere_Sample__10_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.365],[0.365],[0.365],[0.365],1955.53075361252,0
11,0,159,1.96mW,3833B,"""vadere_Sample__11_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.3975],[0.3975],[0.3975],[0.3975],2446.961404562,0
12,0,144,1.68mW,3900B,"""vadere_Sample__12_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.36],[0.36],[0.36],[0.36],2474.20672464371,0
13,0,139,1.89mW,3708B,"""vadere_Sample__13_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.34750000000000003],[0.34750000000000003],[0.34750000000000003],[0.34750000000000003],2398.65334129333,0
14,0,154,0.58mW,3771B,"""vadere_Sample__14_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.385],[0.385],[0.385],[0.385],2151.83964657783,0
15,0,243,1.21mW,3712B,"""vadere_Sample__15_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.6075],[0.6075],[0.6075],[0.6075],8135.36252069473,0
16,0,20,1.88mW,3244B,"""vadere_Sample__16_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.05],[0.05],[0.05],[0.05],240.716975688934,0
17,0,101,0.64mW,3052B,"""vadere_Sample__17_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.2525],[0.2525],[0.2525],[0.2525],1176.6911137104,0
18,0,202,1.06mW,3177B,"""vadere_Sample__18_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.505],[0.505],[0.505],[0.505],4417.97807335854,0
19,0,144,1.43mW,2619B,"""vadere_Sample__19_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.36],[0.36],[0.36],[0.36],1934.20015311241,0
20,0,83,0.59mW,3869B,"""vadere_Sample__20_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.20750000000000002],[0.20750000000000002],[0.20750000000000002],[0.20750000000000002],1295.9942381382,0
21,0,57,1.06mW,3681B,"""vadere_Sample__21_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],530.78498339653,0
22,0,57,1.88mW,3681B,"""vadere_Sample__22_0""",True,"""IdealObstacleLoss""",6.57224472313425e+16,True,[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],[0.14250000000000002],574.250883579254,0
