col0,col1,col2
virtual-statistics-knowledge-graph-generation-from-csv-files-6th-international-workshop-on-semantic-statistics-co-located-with-the-17th-international-semantic-web-conference-2018,david-chaves-fraga,1
virtual-statistics-knowledge-graph-generation-from-csv-files-6th-international-workshop-on-semantic-statistics-co-located-with-the-17th-international-semantic-web-conference-2018,oscar-corcho,4
virtual-statistics-knowledge-graph-generation-from-csv-files-6th-international-workshop-on-semantic-statistics-co-located-with-the-17th-international-semantic-web-conference-2018,freddy-priyatna,2
virtual-statistics-knowledge-graph-generation-from-csv-files-6th-international-workshop-on-semantic-statistics-co-located-with-the-17th-international-semantic-web-conference-2018,idafen-perez-santana,3
formalisation-and-experiences-of-r2rml-based-sparql-to-sql-query-translation-using-morph-23rd-international-world-wide-web-conference-2014,freddy-priyatna,2
formalisation-and-experiences-of-r2rml-based-sparql-to-sql-query-translation-using-morph-23rd-international-world-wide-web-conference-2014,oscar-corcho,1
formalisation-and-experiences-of-r2rml-based-sparql-to-sql-query-translation-using-morph-23rd-international-world-wide-web-conference-2014,juan-sequeda,3
morph-graphql-graphql-server-generation-from-r2rml-mappings-the-31st-international-conference-on-software-engineering-and-knowledge-engineering-2019,david-chaves-fraga,2
morph-graphql-graphql-server-generation-from-r2rml-mappings-the-31st-international-conference-on-software-engineering-and-knowledge-engineering-2019,oscar-corcho,4
morph-graphql-graphql-server-generation-from-r2rml-mappings-the-31st-international-conference-on-software-engineering-and-knowledge-engineering-2019,freddy-priyatna,1
morph-graphql-graphql-server-generation-from-r2rml-mappings-the-31st-international-conference-on-software-engineering-and-knowledge-engineering-2019,ahmad-alobaid,3
exploiting-declarative-mapping-rules-for-generating-graphql-servers-with-morph-graphql-international-journal-of-software-engineering-and-knowledge-enginerring-2019,david-chaves-fraga,1
exploiting-declarative-mapping-rules-for-generating-graphql-servers-with-morph-graphql-international-journal-of-software-engineering-and-knowledge-enginerring-2019,freddy-priyatna,2
exploiting-declarative-mapping-rules-for-generating-graphql-servers-with-morph-graphql-international-journal-of-software-engineering-and-knowledge-enginerring-2019,ahmad-alobaid,3
exploiting-declarative-mapping-rules-for-generating-graphql-servers-with-morph-graphql-international-journal-of-software-engineering-and-knowledge-enginerring-2019,oscar-corcho,4
enhancing-the-maintainability-of-the-bio2rdf-project-using-declarative-mappings-12th-international-swat4hcls-conference-2019,ana-iglesias-molina,1
enhancing-the-maintainability-of-the-bio2rdf-project-using-declarative-mappings-12th-international-swat4hcls-conference-2019,david-chaves-fraga,2
enhancing-the-maintainability-of-the-bio2rdf-project-using-declarative-mappings-12th-international-swat4hcls-conference-2019,freddy-priyatna,3
enhancing-the-maintainability-of-the-bio2rdf-project-using-declarative-mappings-12th-international-swat4hcls-conference-2019,oscar-corcho,4
towards-a-new-generation-of-ontology-based-data-access-semantic-web-journal-2020,oscar-corcho,1
towards-a-new-generation-of-ontology-based-data-access-semantic-web-journal-2020,freddy-priyatna,2
towards-a-new-generation-of-ontology-based-data-access-semantic-web-journal-2020,david-chaves-fraga,3
enhancing-obda-query-translation-over-tabular-data-with-morph-csv,david-chaves-fraga,1
enhancing-obda-query-translation-over-tabular-data-with-morph-csv,edna-ruckhaus,2
enhancing-obda-query-translation-over-tabular-data-with-morph-csv,freddy-priyatna,3
enhancing-obda-query-translation-over-tabular-data-with-morph-csv,maria-esther-vidal,4
enhancing-obda-query-translation-over-tabular-data-with-morph-csv,oscar-corcho,5
towards-the-definition-of-a-language-independent-mapping-template-for-knowledge-graph-creation,ana-iglesias-molina,1
towards-the-definition-of-a-language-independent-mapping-template-for-knowledge-graph-creation,david-chaves-fraga,2
towards-the-definition-of-a-language-independent-mapping-template-for-knowledge-graph-creation,freddy-priyatna,3
towards-the-definition-of-a-language-independent-mapping-template-for-knowledge-graph-creation,oscar-corcho,4
morph-csv-virtual-knowledge-graph-access-for-tabular-data,luis-pozo-gilo,2
morph-csv-virtual-knowledge-graph-access-for-tabular-data,david-chaves-fraga,1
morph-csv-virtual-knowledge-graph-access-for-tabular-data,jhon-toledo,3
morph-csv-virtual-knowledge-graph-access-for-tabular-data,edna-ruckhaus,4
morph-csv-virtual-knowledge-graph-access-for-tabular-data,oscar-corcho,5
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,ana-iglesias-molina,1
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,luis-pozo-gilo,2
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,david-chaves-fraga,5
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,daniel-dona,3
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,edna-ruckhaus,4
mapeathor-simplifying-the-specification-of-declarative-rules-for-knowledge-graph-construction,oscar-corcho,6
morph-skyline-virtual-ontology-based-data-access-for-skyline-queries,oscar-corcho,3
morph-skyline-virtual-ontology-based-data-access-for-skyline-queries,david-chaves-fraga,2
morph-skyline-virtual-ontology-based-data-access-for-skyline-queries,marlene-goncalves,1
morph-skyline-skyline-queries-for-virtual-knowledge-graph-access,oscar-corcho,3
morph-skyline-skyline-queries-for-virtual-knowledge-graph-access,david-chaves-fraga,2
morph-skyline-skyline-queries-for-virtual-knowledge-graph-access,marlene-goncalves,1
