col0,col1,col2,col3
1,American black duck,Anas rubripes,Birds
2,American bullfrog,Lithobates catesbeiana,Amphibians and Reptiles
3,American shad,Alosa sapidissima,Fish
4,Amur goby,Rhinogobius brunneus,Fish
5,Apple snail,Ampullariidae,Other Invertebrates
6,Argentine ant,Linepithema humile,Insects and Spiders
7,Asian clam,Corbicula fluminea,Other Invertebrates
8,Asian needle ant,Pachycondyla chinensis,Insects and Spiders
9,Atlantic oyster,Crassostrea virginica,Other Invertebrates
10,Atlantic ribbed mussel,Geukensia demissa,Other Invertebrates
11,Atlantic salmon,Salmo salar,Fish
12,Bighead carp,Hypophthalmichthys nobilis,Fish
13,Bitterling,Rhodius species,Fish
14,Black bullhead,Ameiurus melas,Fish
15,Black carp,Mylopharyngodon piceus,Fish
16,Black crappie,Pomoxis nigromaculatus,Fish
17,Black rat,Rattus rattus,Mammals
18,Bloody red shrimp (red mysid),Hemimysis anomala,Other Invertebrates
19,Blotched snakehead,Channa maculata,Fish
20,Bluegill sunfish,Lepomis macrochirus,Fish
21,Brown bullhead,Ameiurus nebulosus,Fish
22,Brown/Norway rat,Rattus norvegicus,Mammals
23,California quail,Callipepla californica,Birds
24,Channel catfish,Ictalurus Punctatus,Fish
25,Chinese mitten crab,Eriocheir sinensis,Other Invertebrates
26,Chinese mystery snail,Cipangopaludina chinensis,Other Invertebrates
27,Chukar partridge,Alectoris chukar,Birds
28,Colonial tunicate,Botrylloides violaceus,Other Invertebrates
29,Common carp,Cyprinus carpio,Fish
30,Common wall lizard,Podarcis muralis,Amphibians and Reptiles
31,Compound sea squirt,Didemnum vexillum,Other Invertebrates
32,Conrad�s false mussel,Mytilopsis leucophaeata ,Other Invertebrates
33,Drumming katydid,Meconema thalassinum,Insects and Spiders
34,Eastern cottontail rabbit,Sylvilagus floridanus,Mammals
35,Eastern fox squirrel,Sciurus niger,Mammals
36,Eastern grey squirrel ,Sciurus carolinensis,Mammals
37,Eastern oyster drill,Urosalpinx cinerea,Other Invertebrates
38,Eastern soft-shell clam,Mya arenaria,Other Invertebrates
39,Eurasian collard dove,Streptopelia decaocto,Birds
40,European brown garden snail,Cornu aspersum,Other Invertebrates
41,European fire ant,Myrmica rubra,Insects and Spiders
42,European green crab,Carcinus maenas,Other Invertebrates
43,European house sparrow,Passer domesticus,Birds
44,European paper wasp,Polistes dominula,Insects and Spiders
45,European rabbit,Oryctolagus cuniculus,Mammals
46,European Starling,Sturnus vulgaris,Birds
47,Fallow deer,Dama dama,Mammals
48,Fathead minnow,Pimephales promelas,Fish
49,Feral swine,Sus scrofa,Mammals
50,Freshwater jellyfish,Craspedacusta sowerbyi,Other Invertebrates
51,Garden soldier fly,Exaireta spinigera,Insects and Spiders
52,Giant Asian hornet,Vespa mandarinia,Insects and Spiders
53,Giant garden slug,Limax maximus,Other Invertebrates
54,Golden star tunicate,Botryllus schlosseri,Other Invertebrates
55,Goldfish,Carassius auratus,Fish
56,Grass carp,Ctenopharyngodon idella,Fish
57,Green frog,Lithobates clamitans,Amphibians and Reptiles
58,Green sunfish,Lepomis cyanellus,Fish
59,Gypsy moth,Lymantria dispar,Insects and Spiders
60,Harris mud crab,Rhithropanopeus harrisii,Other Invertebrates
61,House mouse,Mus musculus,Mammals
62,Impressive fire ant,Myrmica specioides,Insects and Spiders
63,Japanese bettle,Popillia japonica,Insects and Spiders
64,Japanese mussel / Asian date mussel,Musculista senhousia,Other Invertebrates
