col0,col1,col2,col3,col4
Glasgow City,244,827,0.2950423216,http://statistics.data.gov.uk/id/statistical-geography/S12000046
Inverclyde,36,127,0.2834645669,http://statistics.data.gov.uk/id/statistical-geography/S12000018
North Ayrshire,37,217,0.1705069124,http://statistics.data.gov.uk/id/statistical-geography/S12000021
Renfrewshire,37,252,0.1468253968,http://statistics.data.gov.uk/id/statistical-geography/S12000038
East Ayrshire,24,184,0.1304347826,http://statistics.data.gov.uk/id/statistical-geography/S12000008
West Dunbartonshire,16,136,0.1176470588,http://statistics.data.gov.uk/id/statistical-geography/S12000039
Aberdeen City,35,314,0.1114649682,http://statistics.data.gov.uk/id/statistical-geography/S12000033
Dundee City,22,210,0.1047619048,http://statistics.data.gov.uk/id/statistical-geography/S12000042
North Lanarkshire,51,491,0.1038696538,http://statistics.data.gov.uk/id/statistical-geography/S12000044
West Lothian,23,245,0.093877551,http://statistics.data.gov.uk/id/statistical-geography/S12000040
South Ayrshire,14,171,0.081871345,http://statistics.data.gov.uk/id/statistical-geography/S12000028
Argyll and Bute,7,144,0.0486111111,http://statistics.data.gov.uk/id/statistical-geography/S12000035
City of Edinburgh,29,650,0.0446153846,http://statistics.data.gov.uk/id/statistical-geography/S12000036
Highland,14,346,0.0404624277,http://statistics.data.gov.uk/id/statistical-geography/S12000017
Scottish Borders,6,159,0.0377358491,http://statistics.data.gov.uk/id/statistical-geography/S12000026
South Lanarkshire,18,480,0.0375,http://statistics.data.gov.uk/id/statistical-geography/S12000029
Dumfries and Galloway,7,228,0.0307017544,http://statistics.data.gov.uk/id/statistical-geography/S12000006
Stirling,4,131,0.0305343511,http://statistics.data.gov.uk/id/statistical-geography/S12000030
East Renfrewshire,4,140,0.0285714286,http://statistics.data.gov.uk/id/statistical-geography/S12000011
Perth and Kinross,5,209,0.023923445,http://statistics.data.gov.uk/id/statistical-geography/S12000024
East Dunbartonshire,3,155,0.0193548387,http://statistics.data.gov.uk/id/statistical-geography/S12000045
Midlothian,2,132,0.0151515152,http://statistics.data.gov.uk/id/statistical-geography/S12000019
Fife,8,556,0.0143884892,http://statistics.data.gov.uk/id/statistical-geography/S12000015
Clackmannanshire,1,76,0.0131578947,http://statistics.data.gov.uk/id/statistical-geography/S12000005
Falkirk,2,238,0.0084033613,http://statistics.data.gov.uk/id/statistical-geography/S12000014
East Lothian,1,142,0.0070422535,http://statistics.data.gov.uk/id/statistical-geography/S12000010
Eilean Siar,0,45,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000013
Moray,0,140,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000020
Orkney Islands,0,33,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000023
Shetland Islands,0,37,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000027
Aberdeenshire,0,358,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000034
Angus,0,167,0.0,http://statistics.data.gov.uk/id/statistical-geography/S12000041
