col0,col1,col2,col3,col4,col5
1_thesky,the sky,1732.0,SKY,天,1
2_thesun,the sun,1343.0,SUN,太阳,2
3_thestar,the star,1430.0,STAR,星星,3
4_themoon,the moon,1313.0,MOON,月亮,4
5_thecloud,the cloud,1489.0,CLOUD,云,5
6_theearth,the earth,1228.0,EARTH (SOIL),土地,6
7_themountain,the mountain,639.0,MOUNTAIN,山,7
8_thestone,the stone,857.0,STONE,石头,8
9_thesand,the sand,671.0,SAND,沙子,9
10_theroad,the road,667.0,ROAD,路,10
11_theforest,the forest,420.0,FOREST,森林,11
12_theocean,the ocean,645.0,OCEAN,海,12
13_thelake,the lake,624.0,LAKE,湖,13
14_theriver,the river,3311.0,FLOWING BODY OF WATER,河,14
15_thefog,the fog,249.0,FOG,雾,15
16_thesnow,the snow,784.0,SNOW,雪,16
17_thewind,the wind,960.0,WIND,风,17
18_therain,the rain,658.0,RAIN (PRECIPITATION),雨,18
19_theice,the ice,617.0,ICE,冰,19
20_thewater,the water,948.0,WATER,水,20
21_thefire,the fire,221.0,FIRE,火,21
22_theashes,the ashes,646.0,ASH,草木灰,22
23_thehead,the head,1256.0,HEAD,头,23
24_thehair,the hair,2648.0,HAIR (HEAD),头发,24
25_theear,the ear,1247.0,EAR,耳朵,25
26_theeye,the eye,1248.0,EYE,眼睛,26
27_thenose,the nose,1221.0,NOSE,鼻子,27
28_themouth,the mouth,674.0,MOUTH,嘴,28
29_thetongue,the tongue,1205.0,TONGUE,舌头,29
30_thetooth,the tooth,1380.0,TOOTH,牙齿,30
31_thewisdomtooth,the wisdom tooth,,,大牙,31
32_theneck,the neck,1333.0,NECK,脖子,32
33_thebreast,the breast,1402.0,BREAST,乳房,33
34_theback,the back,1291.0,BACK,背,34
35_thehand,the hand,1277.0,HAND,手,35
36_theleg,the leg,1297.0,LEG,腿,36
37_theknee,the knee,1371.0,KNEE,膝盖,37
38_thefoot,the foot,1301.0,FOOT,脚,38
40_thebone,the bone,1394.0,BONE,骨头,40
39_theskin,the skin,763.0,SKIN,皮肤,39
41_theheart,the heart,1223.0,HEART,心,41
42_theliver,the liver,1224.0,LIVER,肝,42
43_themeat,the meat,2615.0,FLESH OR MEAT,肉,43
44_theblood,the blood,946.0,BLOOD,血,44
45_theintestines,the intestines,1991.0,INTESTINES,肠子,45
46_thebelly,the belly,1251.0,BELLY,肚子,46
47_theperson,the person,683.0,PERSON,人,47
48_who,who,1235.0,WHO,谁,48
49_theman,the man,1554.0,MAN,男人,49
50_thewoman,the woman,962.0,WOMAN,妇女,50
51_thechild,the child,1304.0,CHILD (YOUNG HUMAN),小孩子,51
52_thefather,the father,1217.0,FATHER,父亲,52
53_themother,the mother,1216.0,MOTHER,母亲,53
54_thehusband,the husband,1200.0,HUSBAND,丈夫,54
