col0,col1,col2,col3,col4
16002,Adrara San Rocco,0,1,0
16004,Albino,19,145,56
16006,Almenno San Bartolomeo,1,11,3
16008,Alzano Lombardo,9,101,54
16016,Azzano San Paolo,8,32,14
16017,Azzone,0,1,0
16018,Bagnatica,4,16,11
16019,Barbata,0,1,0
16022,Bedulita,1,1,0
16023,Berbenno,3,9,2
16024,Bergamo,125,553,201
16026,Bianzano,2,6,3
16031,Bonate Sotto,4,10,2
16033,Bossico,2,5,1
16035,Bracca,0,5,1
16047,Calvenzano,2,25,11
16048,Camerata Cornello,1,7,2
16053,Caravaggio,14,56,24
16055,Carobbio degli Angeli,2,9,4
16058,Casazza,3,14,1
16062,Castelli Calepio,8,50,32
16063,Castel Rozzone,1,5,3
16064,Castione della Presolana,3,23,5
16066,Cavernago,2,7,5
16071,Cerete,0,8,1
16075,Ciserano,3,18,8
16077,Clusone,12,89,24
16079,Cologno al Serio,7,34,11
16082,Corna Imagna,1,1,0
16087,Covo,4,23,9
16089,Curno,13,26,9
16091,Dalmine,18,119,30
16092,Dossena,1,7,2
16093,Endine Gaiano,2,13,6
16102,Fonteno,1,12,4
16103,Foppolo,0,2,0
16108,Gandino,8,51,9
16111,Gazzaniga,6,49,10
16115,Gorle,3,29,10
16121,Isola di Fondra,0,0,0
16125,Lenna,3,9,1
16127,Locatello,0,2,2
16132,Mapello,0,11,8
16133,Martinengo,8,66,25
16143,Mozzo,5,20,11
16144,Nembro,14,135,76
16149,Onore,4,4,2
16150,Orio al Serio,0,8,3
16153,Osio Sotto,11,40,23
16155,Paladina,4,25,15
16166,Piazzolo,0,1,1
16169,Ponteranica,2,26,8
16170,Ponte San Pietro,9,62,22
16172,Pontirolo Nuovo,4,8,3
16173,Pradalunga,7,42,23
16178,Ranica,4,22,11
16180,Riva di Solto,1,8,6
16183,Romano di Lombardia,16,76,37
16184,Roncobello,2,0,0
16188,San Giovanni Bianco,2,41,16
16190,San Pellegrino Terme,2,42,12
16191,Santa Brigida,0,5,3
16194,Scanzorosciate,14,72,15
16195,Schilpario,2,12,2
16196,Sedrina,0,20,9
16197,Selvino,1,20,9
16198,Seriate,16,103,47
16199,Serina,6,17,7
16201,Songavazzo,1,7,2
16206,Spirano,2,30,9
16207,Stezzano,10,60,26
16212,Telgate,3,19,9
16214,Torre Boldone,11,71,31
16219,Treviglio,26,93,31
16220,Treviolo,4,41,15
16221,Ubiale Clanezzo,1,3,3
16223,Valbondione,1,8,4
16227,Valnegra,0,2,0
16237,Vigolo,1,3,3
16242,Villongo,3,23,9
16243,Vilminore di Scalve,0,9,1
16246,Zogno,6,77,32
