col0,col1,col2,col3,col4,col5,col6,col7
1,4,4,2,3,Dodo,0,1
2,2,2,2,7,Tonberry,0,1
3,3,4,3,3,Sabotender,0,1
4,4,2,3,4,Spriggan,0,1
5,5,2,4,3,Pudding,0,1
6,3,3,4,3,Bomb,0,1
7,3,4,2,5,Mandragora,0,1
8,4,3,3,3,Coblyn,0,1
9,2,5,2,5,Morbol,0,1
10,5,2,5,2,Coeurl,0,1
11,2,5,5,2,Ahriman,0,1
12,2,2,5,5,Goobbue,0,1
13,7,4,1,1,Gaelicat,0,1
14,2,1,3,7,Deepeye,0,1
15,1,3,4,4,Apkallu,0,1
16,1,6,1,4,Colibri,0,1
17,6,1,4,2,Opo-opo,0,1
18,1,5,2,5,Mossling,0,1
19,6,3,2,1,Koja,0,1
20,5,6,1,1,Wanyudo & Katasharin,0,1
21,4,7,1,1,Karakuri Hanya,0,1
22,3,1,7,2,Amaro,0,1
23,2,7,2,2,Evil Weapon,0,1
24,2,2,7,2,Hobgoblin,0,1
25,4,1,2,6,Porxie,0,1
26,7,2,2,2,Flower Basket,0,1
27,1,3,7,2,Chocobo,0,1
28,1,1,4,7,Amalj'aa,3,1
29,4,6,1,3,Ixal,3,1
30,4,2,4,5,Sylph,3,1
31,6,2,2,4,Kobold,3,1
32,3,4,5,3,Sahagin,3,1
33,7,2,1,3,Moogle,3,1
34,5,1,6,1,Namazu,3,1
35,2,4,6,2,Qitari,3,1
36,2,2,4,6,Dwarf,3,1
37,3,4,3,2,Magitek Death Claw,4,1
38,2,7,2,3,Tataru Taru,2,1
39,7,1,4,1,Stormblood Tataru Taru,2,1
40,1,5,1,6,Lord and Lady Chai,0,1
41,5,5,4,6,Archaeornis,0,2
42,6,4,6,3,Paissa,0,2
43,5,6,5,3,Dhalmel,0,2
44,4,6,6,3,Bandersnatch,0,2
45,2,7,7,3,Crawler,0,2
46,3,6,3,7,Poroggo,0,2
47,2,3,6,7,Siren,0,2
48,7,2,3,6,Ultros & Typhon,0,2
49,3,6,7,2,Demon Wall,0,2
50,6,7,3,2,Succubus,0,2
51,2,7,7,2,Chimera,0,2
52,7,2,2,7,Blue Dragon,0,2
53,6,4,3,6,Liquid Flame,0,2
54,5,7,3,4,Lost Lamb,0,2
55,4,5,7,4,Adamantoise,0,2
56,6,7,2,2,Chapuli,0,2
57,4,4,2,7,Ango,0,2
58,6,2,7,5,Hatamoto,0,2
59,5,3,7,3,Yukinko,0,2
60,7,3,7,1,Muud Suud,0,2
61,7,4,5,3,Dvergr,0,2
62,4,7,4,4,Gigantender,0,2
63,5,3,5,6,Iguana,0,2
64,6,2,4,7,Gnoll,0,2
65,6,6,4,2,Rolling Tankard,0,2
66,5,5,5,5,Fat Chocobo,0,2
67,6,6,6,2,Scarface Bugaal Ja,3,2
68,6,6,2,6,Frixio,3,2
69,6,2,6,6,Mutamix Bubblypots,3,2
70,2,6,6,6,Memeroon,3,2
71,7,2,6,4,Vanu Vanu,3,2
72,3,6,3,7,Gnath,3,2
73,3,5,5,6,Delivery Moogle,3,2
74,4,4,5,5,Kojin,3,2
75,2,3,7,5,Ananta,3,2
76,5,1,5,7,Qiqirn Meateater,3,2
77,1,7,5,5,Feo Ul,3,2
78,4,7,6,2,Nu Mou,3,2
79,2,7,4,6,Fuath,3,2
80,1,3,7,7,Livia sas Junius,4,2
81,7,7,1,3,Rhitahtyn sas Arvina,4,2
82,3,6,3,6,Magitek Colossus,4,2
83,7,3,5,4,Magitek Vanguard,4,2
84,5,3,5,5,Magitek Gunship,4,2
85,7,2,7,2,Hoary Boulder & Coultenet,2,2
86,3,7,5,5,Momodi Modi,0,2
87,5,3,7,5,Baderon Tenfingers,0,2
88,7,5,5,3,Mother Miounne,0,2
89,3,4,3,7,Lolorito Nanarito,0,2
90,7,1,7,3,Gerolt,0,2
91,6,5,6,4,Rhoswen,0,2
