col0,col1,col2,col3,col4,col5,col6,col7
701001,10,0,-1,4,67279,0,0
701002,0,0,-1,-1,28862,0,0
701003,9,0,-1,8,61330,0,0
701004,0,0,-1,0,46787,0,0
701005,0,0,-1,0,61330,0,0
701006,0,0,-1,0,61330,0,0
701007,0,0,-1,0,29097,0,0
701008,0,0,-1,0,35130,0,0
701009,0,0,-1,0,3268,0,0
701010,0,0,-1,0,9063,0,0
701011,0,0,-1,0,9063,0,0
701012,0,0,-1,0,9063,0,0
701013,0,0,-1,0,9063,0,0
701014,0,0,-1,0,9063,0,0
701015,0,0,-1,0,9063,0,0
701560,2,8,-1,1,23875,17,1
701561,2,8,-1,1,23875,17,1
701562,2,8,-1,1,23875,17,1
701563,2,8,-1,1,23875,17,1
701564,2,8,-1,1,23875,17,1
701565,2,8,-1,1,23875,17,1
701566,2,8,-1,1,23875,17,1
701567,2,7,-1,1,30606,13,1
701568,2,7,-1,1,30606,13,1
701569,2,7,-1,1,30606,13,1
701570,2,7,-1,1,30606,13,1
701571,2,7,-1,1,30606,13,1
701572,2,7,-1,1,30606,13,1
701573,2,7,-1,1,30606,13,1
701574,2,15,-1,1,33615,21,3
701575,2,15,-1,1,33615,21,3
701576,2,15,-1,1,33615,21,3
701577,2,15,-1,1,33615,21,3
701578,2,15,-1,1,33615,21,3
701579,2,15,-1,1,33615,21,3
701580,2,15,-1,1,33615,21,3
701581,2,15,-1,1,33615,22,3
701582,2,15,-1,1,33615,22,3
701583,2,15,-1,1,33615,22,3
701584,2,15,-1,1,33615,22,3
701585,2,15,-1,1,33615,22,3
701586,2,15,-1,1,33615,22,3
701587,2,15,-1,1,33615,22,3
701588,2,5,-1,1,29698,17,1
701589,2,5,-1,1,29698,17,1
701590,2,5,-1,1,29698,17,1
701591,2,5,-1,1,29698,17,1
701592,2,5,-1,1,29698,17,1
701593,2,5,-1,1,29698,17,1
701594,2,5,-1,1,29698,17,1
701595,2,10,-1,2,35631,17,2
701596,2,10,-1,2,35631,17,2
701597,2,10,-1,2,35631,17,2
701598,2,10,-1,2,35631,17,2
701599,2,10,-1,2,35631,17,2
701600,2,10,-1,2,35631,17,2
701601,2,10,-1,2,35631,17,2
701602,2,7,-1,1,45479,21,1
701603,2,7,-1,1,45479,21,1
701604,2,7,-1,1,45479,21,1
701605,2,7,-1,1,45479,21,1
701606,2,7,-1,1,45479,21,1
701607,2,7,-1,1,45479,21,1
701608,2,7,-1,1,45479,21,1
701609,2,7,-1,1,45481,22,1
701610,2,7,-1,1,45481,22,1
701611,2,7,-1,1,45481,22,1
701612,2,7,-1,1,45481,22,1
701613,2,7,-1,1,45481,22,1
701614,2,7,-1,1,45481,22,1
701615,2,7,-1,1,45481,22,1
701616,2,2,-1,1,48902,15,0
701617,2,2,-1,1,48902,15,0
701618,2,2,-1,1,48902,15,0
701619,2,2,-1,1,48902,15,0
701620,2,2,-1,1,48902,15,0
701621,2,2,-1,1,48902,15,0
701622,2,2,-1,1,48902,15,0
701623,2,1,-1,1,40922,17,1
701624,2,1,-1,1,40922,17,1
701625,2,1,-1,1,40922,17,1
701626,2,1,-1,1,40922,17,1
701627,2,1,-1,1,40922,17,1
701628,2,1,-1,1,40922,17,1
701629,2,1,-1,1,40922,17,1
701630,2,1,-1,1,40922,17,1
701631,2,1,-1,1,40922,17,1
701632,2,1,-1,1,40922,17,1
701633,2,1,-1,1,40922,17,1
701634,2,1,-1,1,40922,17,1
701635,2,1,-1,1,40922,17,1
701636,2,1,-1,1,40922,17,1
701637,4,6,-1,6,48907,14,4
701638,4,6,-1,6,48907,14,4
701639,4,6,-1,6,48907,14,4
701640,4,6,-1,6,48907,14,4
701641,4,6,-1,6,48907,14,4
701642,4,6,-1,6,48907,14,4
701643,4,6,-1,6,48907,14,4
701644,2,6,-1,1,40367,17,2
701645,2,6,-1,1,40367,17,2
701646,2,6,-1,1,40367,17,2
701647,2,6,-1,1,40367,17,2
701648,2,6,-1,1,40367,17,2
701649,2,6,-1,1,40367,17,2
701650,2,6,-1,1,40367,17,2
701651,2,4,-1,1,61655,21,3
701652,2,4,-1,1,61655,21,3
701653,2,4,-1,1,61655,21,3
701654,2,4,-1,1,61655,21,3
701655,2,4,-1,1,61655,21,3
701656,2,4,-1,1,61655,21,3
701657,2,8,8,-1,46609,17,1
701658,2,8,8,-1,46609,17,1
701659,2,1,-1,1,65153,17,1
