col0,col1,col2,col3,col4
1_all,all,98,ALL,1
2_and,and,1577,AND,2
3_animal,animal,619,ANIMAL,3
4_ashes,ashes,646,ASH,4
5_at,at,1461,AT,5
8_bark,bark,1204,BARK,8
9_because,because,1157,BECAUSE,9
10_belly,belly,1251,BELLY,10
11_big,big,1202,BIG,11
12_bird,bird,937,BIRD,12
14_black,black,163,BLACK,14
15_blood,blood,946,BLOOD,15
16_blow,blow,175,BLOW (OF WIND),16
17_bone,bone,1394,BONE,17
18_breast,breast,1402,BREAST,18
19_breathe,breathe,1407,BREATHE,19
20_burn,burn,2102,BURN,20
23_cloud,cloud,1489,CLOUD,23
24_cold,cold,1287,COLD,24
25_come,come,1446,COME,25
26_count,count,1420,COUNT,26
27_cut,cut,1432,CUT,27
29_die,die,1494,DIE,29
30_dig,dig,1418,DIG,30
31_dirty,dirty,1230,DIRTY,31
32_dog,dog,2009,DOG,32
33_drink,drink,1401,DRINK,33
34_dry,dry,1398,DRY,34
35_dull,dull,379,BLUNT,35
36_dust,dust,2,DUST,36
37_ear,ear,1247,EAR,37
38_earth,earth,1228,EARTH (SOIL),38
39_eat,eat,1336,EAT,39
40_egg,egg,744,EGG,40
41_eye,eye,1248,EYE,41
42_fall,fall,1280,FALL,42
43_far,far,1406,FAR,43
45_father,father,1217,FATHER,45
46_fear,fear,1419,FEAR (BE AFRAID),46
47_feather,feather,1201,FEATHER,47
49_fight,fight,1423,FIGHT,49
50_fire,fire,221,FIRE,50
51_fish,fish,227,FISH,51
52_five,five,493,FIVE,52
53_float,float,1574,FLOAT,53
54_flow,flow,2003,FLOW,54
55_flower,flower,239,FLOWER,55
56_flyv,fly (v.),1441,FLY (MOVE THROUGH AIR),56
57_fog,fog,249,FOG,57
58_foot,foot,1301,FOOT,58
59_four,four,1500,FOUR,59
60_freeze,freeze,1431,FREEZE,60
62_full,full,1429,FULL,62
63_give,give,1447,GIVE,63
64_good,good,1035,GOOD,64
65_grass,grass,606,GRASS,65
66_green,green,1425,GREEN,66
68_hair,hair,1040,HAIR,68
69_hand,hand,1277,HAND,69
71_head,head,1256,HEAD,71
72_hear,hear,1408,HEAR,72
73_heart,heart,1223,HEART,73
74_heavy,heavy,1210,HEAVY,74
75_here,here,136,HERE,75
76_hit,hit,1433,HIT,76
78_horn,horn,1393,HORN (ANATOMY),78
80_hunt,hunt,1435,HUNT,80
81_husband,husband,1200,HUSBAND,81
82_i,I,1209,I,82
83_ice,ice,617,ICE,83
84_if,if,1459,IF,84
86_kill,kill,1417,KILL,86
87_knee,knee,1371,KNEE,87
88_know,know,3626,KNOW,88
89_lake,lake,624,LAKE,89
90_laugh,laugh,1355,LAUGH,90
91_leaf,leaf,628,LEAF,91
93_leg,leg,1297,LEG,93
94_liedown,lie down,215,LIE DOWN,94
95_live,live,1422,BE ALIVE,95
96_liver,liver,1224,LIVER,96
97_long,long,1203,LONG,97
98_louse,louse,1392,LOUSE,98
100_many,many,1198,MANY,100
101_meatflesh,"meat, flesh",2615,FLESH OR MEAT,101
102_moon,moon,1313,MOON,102
103_mother,mother,1216,MOTHER,103
104_mountain,mountain,639,MOUNTAIN,104
105_mouth,mouth,674,MOUTH,105
106_name,name,1405,NAME,106
107_narrow,narrow,1267,NARROW,107
108_near,near,1942,NEAR,108
109_neck,neck,1333,NECK,109
110_new,new,1231,NEW,110
111_night,night,1233,NIGHT,111
112_nose,nose,1221,NOSE,112
113_not,not,1240,NOT,113
115_one,one,1493,ONE,115
116_other,other,197,OTHER,116
117_person,person,683,PERSON,117
118_play,play,1413,PLAY,118
119_pull,pull,1455,PULL,119
120_push,push,1452,PUSH,120
121_rain,rain,2108,RAINING OR RAIN,121
122_red,red,156,RED,122
125_river,river,666,RIVER,125
126_road,road,667,ROAD,126
127_root,root,670,ROOT,127
128_rope,rope,1218,ROPE,128
130_round,round,1395,ROUND,130
131_rub,rub,1449,RUB,131
132_salt,salt,1274,SALT,132
133_sand,sand,671,SAND,133
134_say,say,1458,SAY,134
137_see,see,1409,SEE,137
138_seed,seed,714,SEED,138
139_sew,sew,1457,SEW,139
141_short,short,1645,SHORT,141
142_sing,sing,1261,SING,142
143_sit,sit,1416,SIT,143
144_skin,skin,763,SKIN,144
145_sky,sky,1732,SKY,145
146_sleep,sleep,1585,SLEEP,146
