col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
000002,[ThreadID:,0x00007f4a35ffd180][Time:,00:00:00.007117],:,<info>,[0;32m,sensor,system,initialized,[0m,,
000003,[ThreadID:,0x00007f4a27851700][Time:,00:00:00.010408],:,<info>,start,sending,motion,cmd,to,grSim,
000004,[ThreadID:,0x00007f4a35ffd180][Time:,00:00:00.010521],:,<info>,[0;32m,actuator,system,initialized,[0m,,
hahaha,,,,,,,,,,,,
"0,","0,","15.6149,","-2.28572,","-0,","0,",108534,,,,,,
"0,","0,","15.6149,","-2.28572,","-0,","0,",108543,,,,,,
"0,","0,","15.6149,","-2.28572,","-0,","0,",108553,,,,,,
"0,","0,","15.6149,","-2.28572,","-0,","0,",108562,,,,,,
"0,","0.788757,","15.6149,","-2.28572,","-0,","0,",108570,,,,,,
"0,","6.37491,","15.6149,","-2.28572,","-0,","0,",108588,,,,,,
"0,","11.166,","0,","177.239,","-0,","0,",108597,,,,,,
"0,","16.8488,","0,","177.239,","-0,","0,",108606,,,,,,
"0,","22.5302,","0,","598.112,","-0,","0,",108616,,,,,,
"0,","28.1938,","0,","598.112,","-0,","0,",108625,,,,,,
"0,","33.8525,","0,","595.912,","-0,","0,",108635,,,,,,
"0,","39.5099,","0,","595.912,","-0,","0,",108645,,,,,,
"0,","45.1668,","0,","707.146,","-0,","0,",108651,,,,,,
"0,","50.8237,","0,","707.146,","-0,","0,",108661,,,,,,
"0,","56.4806,","0,","390.129,","-0,","0,",108680,,,,,,
"0,","56.4806,","0,","390.129,","-0,","0,",108680,,,,,,
"0,","67.7943,","0,","595.459,","-0,","0,",108699,,,,,,
"0,","73.4512,","0,","595.459,","-0,","0,",108706,,,,,,
"0,","79.108,","0,","665.512,","-0,","0,",108716,,,,,,
"0,","84.7649,","0,","665.512,","-0,","0,",108725,,,,,,
"0,","96.0786,","0,","628.539,","-0,","0,",108743,,,,,,
"0,","101.735,","0,","628.539,","-0,","0,",108752,,,,,,
"0,","107.392,","0,","628.539,","-0,","0,",108760,,,,,,
"0,","113.049,","0,","1257.08,","-0,","0,",108769,,,,,,
"0,","118.706,","0,","1257.08,","-0,","0,",108779,,,,,,
"0,","124.363,","0,","435.143,","-0,","0,",108787,,,,,,
"0,","130.02,","0,","435.143,","-0,","0,",108796,,,,,,
"0,","141.333,","0,","628.54,","-0,","0,",108814,,,,,,
"0,","146.99,","0,","628.539,","-0,","0,",108823,,,,,,
"0,","152.647,","0,","628.539,","-0,","0,",108832,,,,,,
"0,","158.304,","0,","628.539,","-0,","0,",108841,,,,,,
"0,","163.961,","0,","628.539,","-0,","0,",108850,,,,,,
"0,","169.618,","0,","565.686,","-0,","0,",108861,,,,,,
"0,","175.275,","0,","565.686,","-0,","0,",108868,,,,,,
"0,","180.931,","0,","707.107,","-0,","0,",108877,,,,,,
"0,","192.245,","0,","665.512,","-0,","0,",108894,,,,,,
"0,","197.902,","0,","665.512,","-0,","0,",108904,,,,,,
"0,","203.559,","0,","595.458,","-0,","0,",108913,,,,,,
"0,","209.216,","0,","595.458,","-0,","0,",108922,,,,,,
"0,","214.873,","0,","595.458,","-0,","0,",108932,,,,,,
"0,","220.529,","0,","595.458,","-0,","0,",108941,,,,,,
"0,","226.186,","0,","565.685,","-0,","0,",108952,,,,,,
"0,","231.843,","0,","565.685,","-0,","0,",108958,,,,,,
"0,","243.157,","0,","754.247,","-0,","0,",108976,,,,,,
"0,","248.814,","0,","665.512,","-0,","0,",108984,,,,,,
"0,","254.47,","0,","665.512,","-0,","0,",108994,,,,,,
"0,","260.127,","0,","628.539,","-0,","0,",109002,,,,,,
"0,","265.784,","0,","628.539,","-0,","0,",109012,,,,,,
"0,","271.441,","0,","595.458,","-0,","0,",109021,,,,,,
"0,","277.098,","0,","595.458,","-0,","0,",109029,,,,,,
"0,","288.412,","0,","628.539,","-0,","0,",109048,,,,,,
"0,","294.068,","0,","628.539,","-0,","0,",109057,,,,,,
"0,","299.725,","0,","628.539,","-0,","0,",109067,,,,,,
"0,","305.382,","0,","628.54,","-0,","0,",109075,,,,,,
"0,","311.039,","0,","628.54,","-0,","0,",109083,,,,,,
"0,","316.696,","0,","628.539,","-0,","0,",109093,,,,,,
"0,","322.353,","0,","628.539,","-0,","0,",109102,,,,,,
"0,","333.666,","0,","628.539,","-0,","0,",109119,,,,,,
"0,","339.323,","0,","628.54,","-0,","0,",109129,,,,,,
"0,","344.98,","0,","628.54,","-0,","0,",109138,,,,,,
"0,","350.637,","0,","595.458,","-0,","0,",109148,,,,,,
"0,","356.294,","0,","595.458,","-0,","0,",109157,,,,,,
"0,","361.951,","0,","665.513,","-0,","0,",109165,,,,,,
"0,","367.608,","0,","665.513,","-0,","0,",109175,,,,,,
"0,","373.264,","0,","628.539,","-0,","0,",109183,,,,,,
"0,","378.921,","0,","628.539,","-0,","0,",109192,,,,,,
"0,","390.235,","0,","595.458,","-0,","0,",109210,,,,,,
"0,","395.892,","0,","628.539,","-0,","0,",109220,,,,,,
"0,","401.549,","0,","628.539,","-0,","0,",109227,,,,,,
"0,","407.206,","0,","665.513,","-0,","0,",109237,,,,,,
"0,","407.206,","0,","665.513,","-0,","0,",109237,,,,,,
