col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
ampari,Ampari,ampa1238,"hj, ms","Ampari is a Western Dogon language, belonging to the Mombo-Ampari subgroup and is spoken in a smaller area south of the Mombo area, including Nando village.",dogon,14.15,-3.55,Western Africa,eng;fra
bankantey,Bankan Tey,bank1259,"hj, ms","Bankan Tey ('Walo Language') is an Eastern Dogon language, belonging to the Beni-Walo-Nanga subgroup and is spoken in a village cluster Walo (old French spelling Oualo, native name Bankan) at the eastern end of the very long Gandamiya inselberg, not far from Douentza. Walo is a well-known site for pottery-making (large globular water jars without feet). In the past, Walo and Beni had a single chief, alternating between the two villages.",dogon,,,Western Africa,eng;fra
bentey,Ben Tey,bent1238,"hj, ms","Ben Tey ('Beni Language') is an Eastern Dogon language, belonging to the Beni-Walo-Nanga subgroup and is spoken in the villages of Beni and to a lesser extent Gamni (3 km apart). Both villages are on a relatively narrowl rocky shelf (plateau) south of Douentza. A divergent dialect is said to be spoken in the village of Komboy.",dogon,,,Western Africa,eng;fra
bunoge,Bunoge,buno1241,"hj, ms","Bunoge (exonyms include Korandabo) is an Eastern Dogon language, belonging to the Beni-Walo-Nanga subgroup and is spoken in the villages of Boudou and Sangou. It is a small-population language and potentially endangered.",dogon,14.43,-3.49,Western Africa,eng;fra
doguldom,Dogul Dom,dogu1235,"hj, ms","Dogul Dom (or Dogulu) is a Western Dogon language spoken over a wide but sparsely-populated area on the high, flat plateau that begins a few kilometers north of Bandiagara and south of the Tommo So zone.",dogon,14.59,-3.57,Western Africa,eng;fra
donnoso,Donno-So,,"hj, ms",,dogon,,,Western Africa,
gourou,Gourou,jams1239,"hj, ms","Gourou (ethnic and language name) is an Eastern Dogon language, belonging to the Jamsay dialect and is spoken in several villages mostly south of Koro.",dogon,14.18,-2.58,Western Africa,eng;fra;djm
ibiso,Ibi-So,,"hj, ms",,dogon,,,Western Africa,
jamsay,Jamsay,jams1239,"hj, ms","Jamsay (from a common greeting) is the largest-population Dogon language. It is the dominant language of villages in the plains between and northeast of the major inselbergs in the northeastern area. Mainstream Jamsay extends from the Douentza area southeast to Bamba and Koro, and northeast to the Mondoro area (from where some villages extend into Burkina Faso). Mainstream Jamsay is quite uniform.",dogon,14.18,-2.58,Western Africa,eng;fra;djm
jamsaymondoro,Jamsay Mondoro,jams1239,"hj, ms",Jamsay Mondoro is a Jamsay dialect spoken in the Mondoro Area,dogon,14.18,-2.58,Western Africa,eng;fra;djm
mombo,Mombo,momb1254,"hj, ms","Mombo (exonym Kolu So) is a Western Dogon language, belonging to the Mombo-Ampari group and is spoken in several villages including Songho that are on or near the highway from Mopti-Sevare to Bandiagara. The Nyambeenge and Ambaleenge varieties reported on Blench's website as potentially distinct languages may turn out to be dialects of Mombo from a linguist's perspective, though not necessarily from that of the local people. Most of our data are from Songho village; other dialects like that of Ficko are said to be quite different.",dogon,,,Western Africa,eng;fra;dmb
najamba,Najamba,bond1248,"hj, ms","Najamba-Kindige (exonym Bondu So) is a Western Dogon language and is thought to be a single language with much dialectal diversity, but Kindige has not yet been studied in depth. Najamba is the local name for the language in several villages in a large canyon beginning just east of Douentza and ending at the huge central Dogon plateau (e.g. Kubewel, Adia). Kindige is an informal local name for the dialects spoken along the highway running west from Douentza (separated from Najamba by a long inselberg and then by the plateau) and into the high plateau including the Borko area.",dogon,14.91,-3.33,Western Africa,eng;fra;dbu
nanga,Nanga,nang1261,"hj, ms","Nanga is an Eastern Dogon language, belonging to the Beni-Walo-Nanga subgroup and is spoken in five primary villages (Anda, Namakoro, Kono, Wakara, and Soroni) in a compact zone about halfway between Douentza and Bandiagara.",dogon,14.49,-3.02,Western Africa,eng;fra;nzz
penange,Penange,pena1270,"hj, ms","Penange is a Western Dogon language belonging to the Mombo-Ampari group and is closely related to Ampari. It is spoken in the rather isolated village of Pinia, which is located on a rocky hill with a deep rock pond.",dogon,,,Western Africa,eng;fra
pergetegu,Perge Tegu,jams1239,"hj, ms","Perge Tegu ('Pergue language') is an Eastern Dogon langauge, belonging to the Jamsay dialect and is spoken in Pergue village, which is on a rocky shelf near Beni. Pergue also has a dye-ers' quarter where mainstream Jamsay is spoken. There are a few other similar montane villages nearby that are said to have distinctive Jamsay dialects.",dogon,14.18,-2.58,Western Africa,eng;fra;djm
tebulure,Tebul Ure,tebu1239,"hj, ms","Tebul Ure is a Western Dogon language spoken in another village cluster nearly contiguous to that for Yanda Dom, but mostly on the edge of the high plateau. Yanda Dom and Tebul Ure are geographically separated from other western Dogon languages.",dogon,14.66,-3.1,Western Africa,eng;fra;dtu
tiranige,Tiranige,tira1258,"hj, ms","Tiranige Diga (or just Tiranige, exonym Duleri) is a Western Dogon language spoken in a fairly wide area including villages on the northwestern edge of the high plateau and in the plains just below (e.g. Boui). Its genetic position vis-a-vis the Mombo-Ampari group is not yet understood.",dogon,14.76,-3.7,Western Africa,eng;fra;tde
togokan,Togo Kan,togo1254,"hj, ms","Togo Kan is an Eastern Dogon language, belonging to the Tengou-Togo group and is spoken in several villages in the southeastern plains.",dogon,,,Western Africa,eng;fra;dtk
tommoso,Tommo So,,"hj, ms","Tommo So (variant Tombo So) is an Eastern Dogon language, belonging to the Tommo-Donno subgroup and is spoken in a large area in the plateau; said to have four main dialects; large population.",dogon,,,Western Africa,eng;fra
tomokan,Tomo Kan,tomo1243,"hj, ms","Tomo Kan is a large-population (second only to Jamsay) Eastern Dogon language spoken in an extensive area in the southern extension of the Bandiagara plateau (e.g. Diangassagou), on the southern cliffs (e.g. Segue), and in the sandy plains east of the cliffs (e.g. Diallassagou).",dogon,13.63,-3.82,Western Africa,eng;fra;dtm
tomokandiangassagou,Tomo Kan Diangassagou,tomo1243,"hj, ms","Tomo Kan is an Eastern Dogon language spoken in in the Diangassagou village, in the southern extension of the Bandiagara plateau",dogon,13.63,-3.82,Western Africa,eng;fra;dtm
torotegu,Toro Tegu,toro1253,"hj, ms","Toro Tegu ('mountain language') is an Eastern Dogon language spoken in villages ringing (and formerly on the summits of) Tabi and Sarinyere mountains, southeast and southwest of the large town of Boni. Toro Tegu is unusual in not being strictly verb-final.",dogon,15.06,-2.22,Western Africa,eng;fra;dtt
yandadom,Yanda Dom,yand1257,"hj, ms",Yanda Dom ('Yanda language') is a Western Dogon language spoken in the Yanda village cluster and in a few additional villages at the base of the cliffs south of Jamsay-speaking Bamba. Former village sites on the high plateau above have been abandoned. The village of Ana has a distinctive dialect.,dogon,14.63,-3.15,Western Africa,eng;fra
yornoso,Yorno So,toro1252,"hj, ms","Yorno So (Yendouma village) is an Eastern Dogon language, belonging to the Toro So varieties.",dogon,14.41,-3.1,Western Africa,eng;fra;dts
