col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
2208285,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Bahan Bacaan dan Peraturan Perundang-Undangan,38000000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Surat Kabar / Majalah,APBD,38000000,1.20.1.20.03.01.15.5.2.2.03.05,02-01-2015,10-12-2015
2212666,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Sosialisasi Peraturan Perundang-undangan,10000000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Sosialisasi,APBD,10000000,1.20.1.20.03.05.02.5.2.2.17.02,02-01-2015,10-12-2015
3811213,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Makanan dan Minuman (Rapat),22200000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Makanan dan Minuman Rapat,APBD,22200000,1.20.1.20.03.01.17.5.2.2.11.02,02-01-2015,10-12-2015
2216174,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Jasa Perbaikan Peralatan Kerja,22000000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,12,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Pemeliharaan Peralatan dan Perlengkapan Kantor/Rumah Tangga,APBD,22000000,1.20.1.20.03.01.09.5.2.2.20.08,02-01-2015,10-12-2015
3811282,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Rapat-Rapat Koordinasi dan Konsultasi ke Luar Daerah,280252000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Perjalanan Dinas Luar Daerah,APBD,280252000,1.20.1.20.03.01.18.5.2.2.15.02,02-01-2015,10-12-2015
2208201,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Peralatan Rumah Tangga,8000000,APBDP,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Peralatan Rumah Tangga,APBDP,8000000,1.20.1.20.03.01.14.5.2.2.31.01,02-01-2015,10-12-2015
2212712,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Bimbingan Teknis Implementasi Peraturan Perundang-undangan,20000000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Bimbingan Teknis,APBD,20000000,1.20.1.20.03.05.03.5.2.2.17.03,02-01-2015,10-12-2015
3811154,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Barang Cetakan dan Penggandaan,12300000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Penggandaan,APBD,12300000,1.20.1.20.03.01.11.5.2.2.06.02,02-01-2015,10-12-2015
2208070,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Komponen Instalasi Listrik/Penerangan Bangunan Kantor,10000000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,"Belanja Alat Listrik dan Elektronik (Lampu Pijar, Battery Kering dll)",APBD,10000000,1.20.1.20.03.01.12.5.2.2.01.03,02-01-2015,10-12-2015
3811118,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,Penyediaan Alat Tulis Kantor,30050000,APBD,Pemerintah Daerah Kota Bandung,ASISTEN ADMINISTRASI PEREKONOMIAN & PEMBANGUNAN,2015,1,Asisten Administrasi Perekonomian dan Pembangunan,Belanja Alat Tulis Kantor,APBD,30050000,1.20.1.20.03.01.10.5.2.2.01.01,02-02-2015,10-12-2015
