col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
0,19,19,10,0,19,19,19,0,19,19,19,5,19,0,19,19,0,0,0
0,29,29,16,0,28,29,29,0,29,29,22,21,29,0,29,29,0,0,0
0,17,17,6,0,17,17,17,0,17,17,17,12,17,0,17,17,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,31,20,0,31,31,31,0,31,31,26,23,31,0,31,31,0,0,0
0,43,43,19,0,43,43,43,0,43,43,37,29,43,0,43,43,0,0,0
0,19,19,3,0,19,19,19,0,19,19,18,5,19,0,19,19,0,0,0
0,24,24,9,0,23,24,24,0,24,24,21,13,24,0,24,24,0,0,0
0,3,3,3,0,3,3,3,0,3,3,0,0,3,0,3,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35,35,6,0,35,35,35,0,35,35,32,19,35,0,35,35,0,0,0
0,14,14,5,0,14,14,14,0,14,14,10,8,14,0,14,14,0,0,0
0,24,24,11,0,23,24,24,0,24,24,19,14,24,0,24,24,0,0,0
0,22,22,11,0,21,22,21,0,22,22,15,12,22,0,22,22,0,0,0
0,8,8,1,0,8,8,8,0,8,8,7,4,8,0,8,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,13,9,2,13,13,13,0,13,13,10,8,13,0,13,13,0,0,0
0,33,33,12,0,33,33,33,0,33,33,27,19,33,0,33,33,0,0,0
0,24,24,6,1,24,24,24,0,24,24,22,13,24,0,24,24,0,0,0
0,42,42,19,1,42,42,42,0,42,42,36,17,42,0,42,42,0,0,0
0,32,32,17,0,32,32,32,0,32,32,27,16,32,0,32,32,0,0,0
0,2,2,2,0,2,2,2,0,2,2,0,0,2,0,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,47,23,0,47,47,47,0,47,47,43,24,47,0,47,47,0,0,0
0,41,41,9,0,41,41,41,0,41,41,40,17,41,0,41,41,0,0,0
0,25,25,7,0,24,25,25,0,25,25,19,9,25,0,25,25,0,0,0
0,34,34,26,1,32,34,34,0,34,34,32,11,34,0,34,34,0,0,0
0,4,4,3,0,4,4,4,0,4,4,1,0,4,0,4,4,0,0,0
