col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Sart-up,TrustLook,Unknown mobile threats detection,Feb 2016,Enterprise Software,Seed,22.0,10M to 25M,11 to 50,"C/C++, Java, Python, Linux",1.0
Sart-up,Flow,Global supply chain e-commerce platform,Mar 2016,E-commerce,Seed,2.5,2M to 5M,1 to 10,"Node.js, React, Redux, Scala",2.0
Sart-up,Notarize,Notary on-demand,Feb 2016,E-commerce,Seed,2.5,2M to 5M,1 to 10,Web RTC,3.0
Sart-up,Onstream,Universal controller for residential properties,May 2016,Enterprise Software,Seed,2.0,2M to 5M,,,4.0
Sart-up,Zenysis,Data analytics,Mar 2016,Enterprise Software,Seed,2.0,2M to 5M,1 to 10,"NumPy, Javascript, Python, Node.js, React, SQL",5.0
Sart-up,Nirmidas Biotech,Diagnostic fluoresence,Feb 2016,Healthcare,Seed,2.0,2M to 5M,1 to 10,,6.0
Sart-up,String,Autonomous finance cloud computing,Jan 2016,Enterprise Software,Seed,1.7,650K to 2M,1 to 10,"Java, Python, SQL",7.0
Sart-up,Qordoba,Saas for global digital content management,Feb 2016,Enterprise Software,Seed,1.5,650K to 2M,11 to 50,"Java, Python, Angular, Scala, Hadoop, Apache",8.0
Sart-up,Travelytix,Resurrecting the in-room hotel phone experience,Mar 2016,Mobile,Seed,0.75,650K to 2M,1 to 10,"JIRA, Skype, InVision",9.0
Sart-up,Kinonation,Cloud based global video-on-demand distribution,Jan 2016,E-commerce,Seed,0.7,650K to 2M,1 to 10,"Ruby on Rails, Redis",10.0
Sart-up,BlitzChat,Slack for live sports,Apr 2016,Mobile,Seed,0.695,650K to 2M,1 to 10,,11.0
Sart-up,MDops,Siri for the physician,Feb 2016,Mobile,Seed,0.62,10K to 650K,1 to 10,,12.0
Sart-up,MyLucke,On-demand private parking,Mar 2016,E-commerce,Seed,0.61,10K to 650K,1 to 10,"Twilio, MailChimp, Mixpanel, Hootsuite",13.0
Sart-up,Paybook,Automating finance data entry,Apr 2016,Enterprise Software,Seed,0.475,10K to 650K,11 to 50,"Javascript, Node.js, Angular, PHP, MongoDB",14.0
Sart-up,Podiuum,"Video platform for conversion, content and context",Mar 2016,Enterprise Software,Seed,0.4,10K to 650K,1 to 10,"Oracle, HTML",15.0
Sart-up,Radical Choices,Improving mental wellness and resilience,Feb 2016,Mobile,Seed,0.4,10K to 650K,1 to 10,,16.0
