col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
4,0,,GFA,1,,,,,,,Calculated,,DESI-5817,GFA 10,91.77650887853908,-396.7949422308675,-20.94767305739919,
4,0,,GFA,2,,,,,,,Calculated,,DESI-5817,GFA 10,120.95951402233908,-387.2372527720675,-20.773850364821666,
4,0,,GFA,3,,,,,,,Calculated,,DESI-5817,GFA 10,116.16116548103908,-372.60825798936753,-19.34342007264532,
4,0,,GFA,4,,,,,,,Calculated,,DESI-5817,GFA 10,86.97816033723907,-382.1659474481675,-19.517242765222843,
6,2,,GFA,1,,,,,,,Calculated,,DESI-5817,GFA 06,405.5161416945056,-35.276955992650755,-20.94641637022845,
6,2,,GFA,2,,,,,,,Calculated,,DESI-5817,GFA 06,405.6054961103056,-4.570521455050757,-20.67044352021942,
6,2,,GFA,3,,,,,,,Calculated,,DESI-5817,GFA 06,390.2098402424056,-4.535147020250758,-19.212473467692,
6,2,,GFA,4,,,,,,,Calculated,,DESI-5817,GFA 06,390.1204858266056,-35.24158155785076,-19.488446317701023,
3,3,,GFA,1,348.76444805487927,210.07005017983636,-20.952542536599918,,,,Calculated,,DESI-5784,GFA 02,348.70679491687133,210.11786897613584,-20.952542536599918,
3,3,,GFA,2,330.6341880103817,234.8539908374583,-20.767164722593968,,,,Calculated,,DESI-5784,GFA 02,330.57130343607133,234.89798181993584,-20.767164722593968,
3,3,,GFA,3,318.2116618820145,225.75782984628623,-19.3323585730258,,,,Calculated,,DESI-5784,GFA 02,318.1506977658713,225.79919866103583,-19.3323585730258,
3,3,,GFA,4,336.34192192651204,200.9738891886643,-19.51773638703174,,,,Calculated,,DESI-5784,GFA 02,336.2861892466713,201.01908581723583,-19.51773638703174,
10,5,,GFA,1,,,,,,,Calculated,,DESI-5817,GFA 08,-91.81060199304072,396.66086168266537,-20.9610865273978,
10,5,,GFA,2,,,,,,,Calculated,,DESI-5817,GFA 08,-121.00273675684072,387.12976684786537,-20.785439999971214,
10,5,,GFA,3,,,,,,,Calculated,,DESI-5817,GFA 08,-116.21682558094072,372.49633319776535,-19.355121697360065,
10,5,,GFA,4,,,,,,,Calculated,,DESI-5817,GFA 08,-87.02469081714072,382.02742803256535,-19.53076822478665,
2,7,,GFA,1,349.04407428852346,209.67266701045628,-20.952542536599918,,,,Calculated,,DESI-5784,GFA 01,-405.5723599072292,35.467512906826826,-20.952542536599918,
2,7,,GFA,2,331.0072885205292,234.5276174095536,-20.767164722593968,,,,Calculated,,DESI-5784,GFA 01,-405.59409638612914,4.7576817821268245,-20.767164722593968,
2,7,,GFA,3,318.55006408375885,225.4766838567572,-19.3323585730258,,,,Calculated,,DESI-5784,GFA 01,-390.1959849855292,4.755647103626824,-19.3323585730258,
2,7,,GFA,4,336.5868498517532,200.62173345765987,-19.51773638703174,,,,Calculated,,DESI-5784,GFA 01,-390.1742485066292,35.46547822832682,-19.51773638703174,
7,8,,GFA,1,,,,,,,Calculated,,DESI-5817,GFA 04,-349.2048405744066,-209.7668258479103,-20.953839768943634,
7,8,,GFA,2,,,,,,,Calculated,,DESI-5817,GFA 04,-331.2786329407066,-234.6985450386103,-20.81784260565391,
7,8,,GFA,3,,,,,,,Calculated,,DESI-5817,GFA 04,-318.7796812712066,-225.7040671187103,-19.38242147560918,
7,8,,GFA,4,,,,,,,Calculated,,DESI-5817,GFA 04,-336.7058889049066,-200.7723479280103,-19.518418638898904,
