col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
Adair,602,1,166,602,0,0.0,-100.00%,19_001,19.0,2.0,4.0,,
Adams,283,0,0,283,0,0.0,0.00%,19_002,19.0,2.0,4.0,,
Allamakee,"1,043",2,192,"1,043",C,,,19_003,19.0,2.0,4.0,,
Appanoose,945,0,0,945,C,,,19_004,19.0,2.0,4.0,,
Audubon,459,0,0,459,0,0.0,0.00%,19_005,19.0,2.0,4.0,,
Benton,"1,801",0,0,"1,801",C,,,19_006,19.0,2.0,4.0,,
Black Hawk,"11,096",0,0,"11,096",C,,,19_007,19.0,2.0,4.0,,
Boone,"1,936",1,52,"1,936",C,,,19_008,19.0,2.0,4.0,,
Bremer,"2,175",0,0,"2,175",0,0.0,0.00%,19_009,19.0,2.0,4.0,,
Buchanan,"1,736",1,58,"1,736",0,0.0,-100.00%,19_010,19.0,2.0,4.0,,
Buena Vista,"1,852",1,54,"1,852",0,0.0,-100.00%,19_011,19.0,2.0,4.0,,
Butler,"1,098",3,273,"1,098",C,,,19_012,19.0,2.0,4.0,,
Calhoun,801,0,0,801,0,0.0,0.00%,19_013,19.0,2.0,4.0,,
Carroll,"1,723",1,58,"1,723",4,232.0,300.00%,19_014,19.0,2.0,4.0,,
Cass,"1,072",2,187,"1,072",0,0.0,-100.00%,19_015,19.0,2.0,4.0,,
Cedar,"1,366",0,0,"1,366",0,0.0,0.00%,19_016,19.0,2.0,4.0,,
Cerro Gordo,"3,526",1,28,"3,526",5,142.0,400.00%,19_017,19.0,2.0,4.0,,
Cherokee,"1,000",0,0,"1,000",C,,,19_018,19.0,2.0,4.0,,
Chickasaw,"1,011",0,0,"1,011",C,,,19_019,19.0,2.0,4.0,,
Clarke,688,0,0,688,C,,,19_020,19.0,2.0,4.0,,
Clay,"1,224",2,163,"1,224",0,0.0,-100.00%,19_021,19.0,2.0,4.0,,
Clayton,"1,399",1,71,"1,399",C,,,19_022,19.0,2.0,4.0,,
Clinton,"3,714",1,27,"3,714",4,108.0,300.00%,19_023,19.0,2.0,4.0,,
Crawford,"1,421",0,0,"1,421",0,0.0,0.00%,19_024,19.0,2.0,4.0,,
Dallas,"2,816",3,107,"2,816",0,0.0,-100.00%,19_025,19.0,2.0,4.0,,
Davis,643,0,0,643,0,0.0,0.00%,19_026,19.0,2.0,4.0,,
Decatur,886,1,113,886,0,0.0,-100.00%,19_027,19.0,2.0,4.0,,
Delaware,"1,536",6,391,"1,536",0,0.0,-100.00%,19_028,19.0,2.0,4.0,,
Des Moines,"3,124",0,0,"3,124",C,,,19_029,19.0,2.0,4.0,,
Dickinson,"1,020",0,0,"1,020",C,,,19_030,19.0,2.0,4.0,,
Dubuque,"7,075",3,42,"7,075",C,,,19_031,19.0,2.0,4.0,,
Emmet,"1,039",0,0,"1,039",C,,,19_032,19.0,2.0,4.0,,
Fayette,"1,701",2,118,"1,701",C,,,19_033,19.0,2.0,4.0,,
Floyd,"1,200",0,0,"1,200",C,,,19_034,19.0,2.0,4.0,,
Franklin,847,0,0,847,C,,,19_035,19.0,2.0,4.0,,
Fremont,557,0,0,557,0,0.0,0.00%,19_036,19.0,2.0,4.0,,
Greene,779,1,128,779,C,,,19_037,19.0,2.0,4.0,,
Grundy,893,0,0,893,0,0.0,0.00%,19_038,19.0,2.0,4.0,,
Guthrie,761,0,0,761,C,,,19_039,19.0,2.0,4.0,,
Hamilton,"1,128",1,89,"1,128",0,0.0,-100.00%,19_040,19.0,2.0,4.0,,
Hancock,961,0,0,961,C,,,19_041,19.0,2.0,4.0,,
Hardin,"1,737",0,0,"1,737",C,,,19_042,19.0,2.0,4.0,,
Harrison,"1,119",1,89,"1,119",0,0.0,-100.00%,19_043,19.0,2.0,4.0,,
Henry,"1,536",2,130,"1,536",C,,,19_044,19.0,2.0,4.0,,
Howard,741,1,135,741,C,,,19_045,19.0,2.0,4.0,,
Humboldt,832,0,0,832,0,0.0,0.00%,19_046,19.0,2.0,4.0,,
Ida,586,0,0,586,0,0.0,0.00%,19_047,19.0,2.0,4.0,,
Iowa,"1,070",0,0,"1,070",C,,,19_048,19.0,2.0,4.0,,
Jackson,"1,498",1,67,"1,498",C,,,19_049,19.0,2.0,4.0,,
Jasper,"2,442",2,82,"2,442",0,0.0,-100.00%,19_050,19.0,2.0,4.0,,
Jefferson,"1,213",0,0,"1,213",C,,,19_051,19.0,2.0,4.0,,
Johnson,"10,933",3,27,"10,933",4,37.0,33.30%,19_052,19.0,2.0,4.0,,
Jones,"1,378",0,0,"1,378",C,,,19_053,19.0,2.0,4.0,,
Keokuk,864,3,347,864,0,0.0,-100.00%,19_054,19.0,2.0,4.0,,
Kossuth,"1,390",1,72,"1,390",0,0.0,-100.00%,19_055,19.0,2.0,4.0,,
Lee,"2,638",2,76,"2,638",0,0.0,-100.00%,19_056,19.0,2.0,4.0,,
