col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
Metro Transit,Urb Loc,115,S,102,Lyndale Ave S & Franklin Ave W,FRLY,44.962785,-93.288111,477278.74,4978856.69,MINNEAPOLIS,8,8,Weekday,1,28
Metro Transit,Urb Loc,115,S,103,Lyndale Ave S & 22nd St W,,44.96101,-93.288083,477280.26,4978659.49,MINNEAPOLIS,8,8,Weekday,1,13
Metro Transit,Urb Loc,115,S,104,Lyndale Ave S & 24th St W,,44.959218,-93.288101,477278.13,4978460.45,MINNEAPOLIS,8,8,Weekday,1,22
Metro Transit,Urb Loc,115,S,1100,Hennepin Ave S & 25th St W,,44.957441,-93.295439,476698.7,4978265.07,MINNEAPOLIS,8,8,Weekday,1,8
Metro Transit,Urb Loc,115,S,1101,Hennepin Ave S & 26th St W,,44.955645,-93.296813,476589.59,4978066.04,MINNEAPOLIS,8,8,Weekday,0,4
Metro Transit,Urb Loc,115,S,1102,Hennepin Ave S & 27th St W,,44.953849,-93.29763,476524.36,4977866.7,MINNEAPOLIS,8,8,Weekday,0,5
Metro Transit,Urb Loc,115,S,1103,Hennepin Ave S & 28th St W,,44.951863,-93.298327,476468.58,4977646.33,MINNEAPOLIS,8,8,Weekday,0,4
Metro Transit,Urb Loc,115,S,1105,Hennepin Ave S & Lagoon Ave,,44.948903,-93.298366,476464.31,4977317.45,MINNEAPOLIS,8,8,Weekday,1,5
Metro Transit,Urb Loc,115,S,1106,Hennepin Ave S & 31st St W,,44.946675,-93.298378,476462.48,4977069.95,MINNEAPOLIS,8,8,Weekday,0,6
Metro Transit,Urb Loc,115,S,1109,Hennepin Ave S & 34th St W,,44.941478,-93.298436,476455.78,4976492.66,MINNEAPOLIS,8,8,Weekday,0,3
Metro Transit,Urb Loc,115,S,4669,24th St W & Bryant Ave S,,44.959174,-93.290435,477094.03,4978456.18,MINNEAPOLIS,8,8,Weekday,0,6
Metro Transit,Urb Loc,115,S,4672,24th St W & Hennepin Ave S,,44.959176,-93.293921,476819.1,4978457.4,MINNEAPOLIS,8,8,Weekday,0,7
Metro Transit,Urb Loc,115,S,14861,Grand Av S & 37 St W,,44.935996,-93.28442,477559.46,4975879.71,MINNEAPOLIS,8,8,Weekday,0,1
Metro Transit,Urb Loc,115,S,14862,Grand Av S & 38 St W,38GR,44.934179,-93.284434,477557.63,4975677.93,MINNEAPOLIS,8,8,Weekday,0,1
Metro Transit,Urb Loc,115,S,14863,Grand Av S & 39 St W,,44.932385,-93.284452,477555.5,4975478.59,MINNEAPOLIS,8,8,Weekday,0,1
Metro Transit,Urb Loc,115,S,14864,Grand Av S & 40 St W,,44.930552,-93.284454,477554.58,4975274.98,MINNEAPOLIS,8,8,Weekday,0,2
Metro Transit,Urb Loc,115,S,14865,Grand Av S & 41 St W,,44.928738,-93.284465,477553.06,4975073.51,MINNEAPOLIS,8,8,Weekday,0,0
