col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
http://purl.obolibrary.org/obo/PCO_0000024,Household,,,,,Household,,http://www.w3.org/2002/07/owl,,,,
http://purl.obolibrary.org/obo/ENVO_00000004,Country,,country,,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,,,"variable, derived",
http://purl.obolibrary.org/obo/OBI_0001620,Latitude (degrees),,lat,score_seasonal_allyears_suds_aug16_2019,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Latitude,,variable,
http://purl.obolibrary.org/obo/OBI_0001621,Longitude (degrees),,long,score_seasonal_allyears_suds_aug16_2019,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,Longitude,,variable,
http://purl.obolibrary.org/obo/EUPATH_0030004,Village code,,village_id,score_seasonal_allyears_suds_aug16_2019,,Household,Geographic location,http://purl.obolibrary.org/obo/GAZ_00000448,,,variable,
http://purl.obolibrary.org/obo/GAZ_00000448,Geographic location,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,
http://purl.obolibrary.org/obo/EUPATH_0020097,Household administrative information,,,,,Household,Household,http://purl.obolibrary.org/obo/PCO_0000024,,,category,
http://purl.obolibrary.org/obo/EUPATH_0044175,Village study arm,,study_arm,score_seasonal_allyears_suds_aug16_2019,Abbreviation refers to randomization group. Villages were randomized into one of four arms and given different treatment regimens. Refer to study page for more detail.,Household,Household administrative information,http://purl.obolibrary.org/obo/EUPATH_0020097,"Study arm : 1, 2, 3, 4","1=Annual mass drug administration (MDA) with praziquantel and albendazole before the peak transmission season of schistosomiasis (November/December); 2=Annual MDA with praziquantel and albendazole after the peak transmission season of schistosomiasis (March/April), 3= Two yearly treatments before and after peak transmission of schistosomiasis (November/December and March/April), 4=Annual MDA with praziquantel and albendazole before peak transmission of schistosomiasis (November/December), coupled with chemical snail control using niclosamide",variable,
http://purl.obolibrary.org/obo/EUPATH_0000738,Observation,,,,,Observation,,http://www.w3.org/2002/07/owl,,,,
http://purl.obolibrary.org/obo/OBI_0001508,Study timepoint,,study_year,score_seasonal_allyears_suds_aug16_2019,,Observation,Observation,http://purl.obolibrary.org/obo/EUPATH_0000738,Study data collection year,"Baseline-2015
Y1 -2016
Y2-2017
Y3-2018
Y4 -2019",variable,
