col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Lagan Valley,6,128,Dan,BARRIOS-ONEILL,0,111.0,Green Party,,lagan-valley,M
Lagan Valley,6,129,Robbie,BUTLER,0,26.0,Ulster Unionist Party,,lagan-valley,M
Lagan Valley,6,130,Pat,CATNEY,0,23.0,Social Democratic and Labour Party,,lagan-valley,M
Lagan Valley,6,131,Jonathan,CRAIG,1,20.0,Democratic Unionist Party,,lagan-valley,M
Lagan Valley,6,132,Peter,DYNES,0,989.0,NI Labour Representation Committee,,lagan-valley,M
Lagan Valley,6,133,Paul,GIVAN,1,20.0,Democratic Unionist Party,,lagan-valley,M
Lagan Valley,6,134,Brenda,HALE,1,20.0,Democratic Unionist Party,,lagan-valley,F
Lagan Valley,6,135,Brian,HIGGINSON,0,689.0,UK Independence Party,,lagan-valley,M
Lagan Valley,6,136,Jack,IRWIN,0,991.0,NI Conservatives,,lagan-valley,M
Lagan Valley,6,137,Trevor,LUNN,1,19.0,Alliance Party,,lagan-valley,M
Lagan Valley,6,138,Frazer,MCCAMMOND,0,,Democracy First,,lagan-valley,M
Lagan Valley,6,139,Jacqui,MCGEOUGH,0,24.0,Sinn Fein,,lagan-valley,F
Lagan Valley,6,140,Jonny,ORR,0,21.0,Independent,,lagan-valley,M
Lagan Valley,6,141,Jenny,PALMER,0,26.0,Ulster Unionist Party,,lagan-valley,F
Lagan Valley,6,142,Edwin,POOTS,1,20.0,Democratic Unionist Party,,lagan-valley,M
Lagan Valley,6,143,Lyle,REA,0,141.0,Traditional Unionist Voice,,lagan-valley,M
