col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
1.0,20.0,25000.0,25000.0,354.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.01416,0.0007864,,64586.0,64621.0,7106.0,25428.0,64615.0,64496.0,66510.0,6225.0,741685.0,65299.0
2.0,19.0,25000.0,25000.0,2790.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.1116,0.0007864,,503435.0,503443.0,74609.0,92825.0,503435.0,503267.0,503387.0,74512.0,283896.0,503351.0
3.0,18.0,25000.0,25000.0,630.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0252,0.0007864,,114265.0,114265.0,580951.0,598478.0,114265.0,114208.0,114344.0,98737.0,673046.0,114285.0
4.0,17.0,25000.0,25000.0,488.0,0.0,30.0,0.0,0.0,0.0,30.0,0.0,0.01952,0.0007864,,88831.0,88832.0,698118.0,714962.0,88831.0,88602.0,89584.0,6225.0,712925.0,89111.0
5.0,16.0,75000.0,75000.0,267.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.00356,0.0002621333333333,,48917.0,48917.0,792006.0,806010.0,48917.0,48860.0,48860.0,791929.0,1376271.0,48860.0
6.0,15.0,75000.0,75000.0,3134.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0417866666666666,0.0002621333333333,,565354.0,565357.0,843990.0,857315.0,565354.0,565296.0,565301.0,792045.0,856612.0,565297.0
7.0,14.0,375000.0,375000.0,8267.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0220453333333333,5.242666666666667e-05,,1489992.0,1489992.0,1421210.0,1425057.0,1489992.0,1489819.0,1489936.0,20389042.0,29834654.0,1489877.0
8.0,13.0,375000.0,375000.0,40906.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.1090826666666666,5.242666666666667e-05,,8948513.0,8948694.0,2914380.0,2917545.0,8948603.0,8948032.0,9570929.0,10815539.0,31327845.0,9259480.0
9.0,12.0,375000.0,375000.0,859.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0022906666666666,5.242666666666667e-05,,155624.0,155624.0,11866090.0,11868737.0,155624.0,155568.0,155568.0,10657397.0,40279132.0,155568.0
10.0,11.0,375000.0,375000.0,11685.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.03116,5.242666666666667e-05,,3517901.0,3517940.0,12024893.0,12026859.0,3517920.0,2895085.0,3517738.0,7759738.0,40437935.0,3206411.0
11.0,10.0,375000.0,375000.0,6375.0,0.0,2.0,0.0,-1.0,0.0,2.0,1.0,0.017,5.242666666666667e-05,,1149078.0,1149081.0,15545991.0,15547297.0,1149079.0,1149140.0,1938892.0,6608024.0,43958930.0,1544016.0
12.0,9.0,375000.0,375000.0,20338.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0542346666666666,5.242666666666667e-05,,4454340.0,4454348.0,16698270.0,16698873.0,4454344.0,4454162.0,4454215.0,2151288.0,45900436.0,4454188.0
13.0,8.0,375000.0,375000.0,3999.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.010664,5.242666666666667e-05,,721173.0,721176.0,21155711.0,21155816.0,721174.0,721118.0,721121.0,1427593.0,50357908.0,721119.0
14.0,7.0,750000.0,750000.0,8613.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.011484,2.6213333333333332e-05,,2341928.0,2341928.0,21879382.0,21879382.0,2341928.0,2964284.0,2964284.0,94367796.0,94367796.0,2964284.0
15.0,6.0,750000.0,750000.0,40686.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.054248,2.6213333333333332e-05,,9531619.0,9531619.0,24224200.0,24224200.0,9531619.0,8908505.0,8908505.0,85456717.0,85456717.0,8908505.0
16.0,5.0,750000.0,750000.0,27722.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0369626666666666,2.6213333333333332e-05,,5783744.0,5783744.0,33758709.0,33758709.0,5783744.0,6406138.0,6406138.0,79048005.0,79048005.0,6406138.0
17.0,4.0,750000.0,750000.0,79396.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.1058613333333333,2.6213333333333332e-05,,18705907.0,18705907.0,39545343.0,39545343.0,18705907.0,18095176.0,18095176.0,60950255.0,60950255.0,18095176.0
18.0,3.0,750000.0,750000.0,78074.0,0.0,1.0,5.0,1.0,0.0,1.0,4.0,0.1040986666666666,2.6213333333333332e-05,,39725005.0,39725005.0,58254140.0,58254140.0,39725005.0,17844727.0,17844727.0,43102562.0,43102562.0,17844727.0
19.0,2.0,750000.0,750000.0,19286.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0257146666666666,2.6213333333333332e-05,,4264867.0,4264867.0,97981643.0,97981643.0,4264867.0,4886745.0,4886745.0,38212851.0,38212851.0,4886745.0
20.0,1.0,750000.0,750000.0,69657.0,0.0,1.0,4.0,0.0,0.0,1.0,4.0,0.092876,2.6213333333333332e-05,,16328903.0,16328903.0,102249008.0,102249008.0,16328903.0,16328452.0,16328452.0,21881433.0,21881433.0,16328452.0
,,750000.0,,,,,26.0,,,,26.0,0.8935493333333334,0.0042203466666666,0.8977696800000001,,,,,,,,,,
,,,,,,,0.0,,,,,,,,,,,,,,,,,
