col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
1,Page,,,,,,,,, Blank UML,
2,Package,UML,1.0,,,,,,,go-sarah,
3,Package,UML,1.0,,,,,,,sarah.Bot,
4,Package,UML,1.0,,,,,,,sarah.Commands,
5,Package,UML,1.0,,,,,,,workers.Worker,
6,Direct Access Storage (Hard Disk),Flowchart Shapes,1.0,,,,,,,chan func(),
7,Database,Flowchart Shapes,1.0,,,,,,,sarah.UserContextStorage,
8,Component,UML,1.0,,,,,,,.echo command,
9,Component,UML,1.0,,,,,,,.weather command,
10,Actor,UML,1.0,,,,,,,User,
11,Cloud,Geometric Shapes,1.0,,,,,,,Chat Service,
12,Circle,Geometric Shapes,1.0,,,,,,,,
13,Circle,Geometric Shapes,1.0,,,,,,,,
14,Circle,Geometric Shapes,1.0,,,,,,,,
15,Connector,Flowchart Shapes,1.0,,,,,,,A,
16,Circle,Geometric Shapes,1.0,,,,,,,,
17,Component,UML,1.0,,,,,,,Child Worker,
18,Component,UML,1.0,,,,,,,Child Worker,
19,Circle,Geometric Shapes,1.0,,,,,,,,
20,Circle,Geometric Shapes,1.0,,,,,,,,
21,Component,UML,1.0,,,,,,,workers.Reporter,
22,Package,UML,1.0,,,,,,,[]ScheduledTask,
23,Component,UML,1.0,,,,,,,alarmTask,
24,Package,UML,1.0,,,,,,,stashed props,
25,Package,UML,1.0,,,,,,,[]*CommandProps,
26,Package,UML,1.0,,,,,,,[]*ScheduledTaskProps,
27,Component,UML,1.0,,,,,,,alarmTaskProps,
28,Component,UML,1.0,,,,,,,echoProps,
29,Component,UML,1.0,,,,,,,weatherProps,
30,Actor,UML,1.0,,,,,,,Admin,
31,Cloud,Geometric Shapes,1.0,,,,,,,,
32,Object,UML,1.0,,,,,,,alarm.cnf,
33,Object,UML,1.0,,,,,,,weather.cnf,
34,Start,UML,1.0,,,,,,,,
35,Package,UML,1.0,,,,,,,sarah.scheduler,
36,DefaultNoteBlockV2,Standard,1.0,,,,,,,"Receive service specific message
Convert it to sarah.Input implementation",
37,DefaultNoteBlockV2,Standard,1.0,,,,,,,"A function provided to each Bot by go-sarah's core
to receive incoming payload and pass it to internal worker",
38,Text,Standard,1.0,,,,,,,Worker.Enqueue(),
39,Text,Standard,1.0,,,,,,,Bot.Respond(),
40,Text,Standard,1.0,,,,,,,cron.Cron,
41,Direct Access Storage (Hard Disk),Flowchart Shapes,1.0,,,,,,,chan error,
42,Package,UML,1.0,,,,,,,sarah.alerters,
43,Circle,Geometric Shapes,1.0,,,,,,,cron,
44,Cloud,Geometric Shapes,1.0,,,,,,,Alerting Service,
45,Text,Standard,1.0,,,,,,,alerters.alertAll(),
46,DefaultNoteBlockV2,Standard,1.0,,,,,,,"Receive critical errors
from all components",
47,Text,Standard,1.0,,,,,,,Commands.ExecuteFirstMatched(),
48,Text,Standard,1.0,,,,,,,Bot.SendMessage(),
49,DefaultNoteBlockV2,Standard,1.0,,,,,,,"Props is a set of arguments to build
sarah.Command or sarah.ScheduledTask
on the fly.",
50,Text,Standard,1.0,,,,,,,sarah.ConfigWatcher,
51,Text,Standard,1.0,,,,,,,,
52,Text,Standard,1.0,,,,,,,Replace existing task with rebuilt one,
53,Package,UML,1.0,,,,,,,sarah.Bot,
54,Circle,Geometric Shapes,1.0,,,,,,,,
55,Package,UML,1.0,,,,,,,sarah.Commands,
56,Database,Flowchart Shapes,1.0,,,,,,,sarah.UserContextStorage,
57,Circle,Geometric Shapes,1.0,,,,,,,,
58,Text,Standard,1.0,,,,,,,Bot.Respond(),
59,Circle,Geometric Shapes,1.0,,,,,,,,
60,Text,Standard,1.0,,,,,,,Commands.ExecuteFirstMatched(),
61,Text,Standard,1.0,,,,,,,Bot.SendMessage(),
62,Circle,Geometric Shapes,1.0,,,,,,,,
63,Cloud,Geometric Shapes,1.0,,,,,,,Chat Service,
64,Actor,UML,1.0,,,,,,,User,
65,Circle,Geometric Shapes,1.0,,,,,,,,
66,Circle,Geometric Shapes,1.0,,,,,,,,
