col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
target,0,aimee,prestrip,1,0-9,opponent_must_strip,"target=aimee, targetStage=0",angry,"Wait, Aimee, what are you doing?",tgt-aimee-prestrip-1,
target,0,aimee,prestrip,2,0-9,opponent_must_strip,"target=aimee, targetStage=0",angry,"Eh? Wait, Aimee, what are you doing with your--",tgt-aimee-prestrip-2,
target,1-5,aimee,prestrip,3,0-9,opponent_must_strip,"target=aimee, targetStage=1-5",angry,"Oh, no. Get down!",tgt-aimee-prestrip-3,
target,1-5,aimee,prestrip,4,0-9,opponent_must_strip,"target=aimee, targetStage=1-5",shocked,"<i>Pleasepleaseplease,</i> don't do that aga--",tgt-aimee-prestrip-4,
target,1-5,aimee,prestrip,5,0-9,opponent_must_strip,"target=aimee, targetStage=1-5",shocked,"<i>Please</i> don't do that again, Ai--",tgt-aimee-prestrip-5,
target,,aimee,,6,0-9,opponent_removing_any,target=aimee,shocked,<i>AAAAAAaaaaa!</i>,tgt-aimee-strip-6,
target,,aimee,,7,0-9,opponent_removing_any,"target=aimee, notSaidMarker=tgt-aimee-strip-7",shocked,<i>Whyyyy?</i>,tgt-aimee-strip-7,
target,5,kyoko,strip,1,0-9,target_stripping,"target=kyoko, targetStage=5",sad,"O-Oh... I'm sorry, Kyoko.",tgt-kyoko-strip-1,
target,6,kyoko,poststrip,1,0-9,target_stripped,"target=kyoko, targetStage=6",sad,"I-It's not ugly, Kyoko! Your hands look nice!",tgt-kyoko-poststrip-1,
target,4,misato,poststrip,1,0-9,target_stripped,"target=misato, targetStage=4",sad,"Oh... that scar looks like it must have hurt, Misato...",tgt-misato-poststrip-1,
target,,9s,finished,1,0-9,opponent_finished_masturbating,target=9s,embarassed,E-Eh? Isn't something supposed to come out?,tgt-9s-finished-1,
target,,9s,finished,2,0-9,opponent_finished_masturbating,target=9s,embarassed,"...that's it? I-Isn't something supposed to... uhm, come out?",tgt-9s-finished-2,
target,,hermione,start-mast,1,0-9,opponent_start_masturbating,target=hermione,shocked,"W-Whoa, wait! Where did those come from?!",tgt-hermione-start-mast-1,
target,,scarlet_witch,start-mast,1,0-9,opponent_start_masturbating,target=scarlet_witch,shocked,<i>AAAAhhh!</i> Where did those come from?!,tgt-scarlet_witch-start-mast-1,
target,,elizabeth,start-mast,1,0-9,opponent_start_masturbating,target=elizabeth,thinking,"Eh? Hang on, where did the other Elizabeth come from?",tgt-elizabeth-start-mast-1,
target,,elizabeth,start-mast,2,0-9,opponent_start_masturbating,"target=elizabeth, alsoPlaying=monika, alsoPlayingStage=3-10",angry,"Eh? W-What's going on? Did I miss something again, like with Monika's blazer?",tgt-elizabeth-start-mast-2,
target,,rainbow_mika,start-mast,1,0-9,opponent_start_masturbating,target=rainbow_mika,thinking,"Waitaminute, you two are going to <i>wrestle?</i> ...do you need a ref?",tgt-rainbow_mika-start-mast-1,
target,,rainbow_mika,start-mast,2,0-9,opponent_start_masturbating,target=rainbow_mika,thinking,"Uhm... if those two are going to wrestle, don't you think we should give them some space, ~player~?",tgt-rainbow_mika-start-mast-2,
target,,morrigan,start-mast,1,0-9,opponent_start_masturbating,target=morrigan,angry,Eh? <i>Another</i> demon girl?,tgt-morrigan-start-mast-1,
target,1,launch,prestrip,1,0-9,opponent_must_strip,"target=launch, targetStage=1",nervous,"Oh, excuse you, Launch!",tgt-launch-prestrip-1,
target,1,launch,strip,1,0-9,target_stripping,"target=launch, targetStage=1",happy,"Oh, nothing, Launch, we're just here in the Inventory, playing strip poker... <i>waitwaitwait,</i> what happened?!",tgt-launch-strip-1,
target,2,launch,poststrip,1,0-9,target_stripped,"target=launch, targetStage=2",nervous,W-What happened to Launch? W-Why is she... uhm... <i>nice?</i>,tgt-launch-poststrip-1,
target,5,launch,prestrip,1,0-9,opponent_must_strip,"target=launch, targetStage=5",nervous,"Oh, excuse you, Launch! ...W-Wait, does that mean...",tgt-launch-prestrip-1,
target,5,launch,strip,1,0-9,target_stripping,"target=launch, targetStage=5",nervous,"Uh-oh. I guess the, uhm, ""other half"" Launch was talking about is back...",tgt-launch-strip-1,
target,6,launch,poststrip,1,0-9,target_stripped,"target=launch, targetStage=6",sad,...I miss the other Launch.,tgt-launch-poststrip-1,
target,,launch,finished,1,0-9,opponent_finished_masturbating,target=launch,embarassed,"S-Sorry about that, Launch...",tgt-launch-finished-1,
,7-9,elizabeth,,1,0,stripping,"alsoPlaying=elizabeth, alsoPlayingStage=7-9, tag:ddlc=1",stripping,"E-Even if you're... uhm, showing a <i>lot</i>, uhm... I really liked your jacket, Elizabeth!",resp-elizabeth-s0-stripping-1,
,0-10,elizabeth,,2,0,stripping,"alsoPlaying=elizabeth, alsoPlayingStage=0-10, tag:ddlc=1",stripping,"Eh? You like it, Elizabeth? ...I've always liked it, too! It's cute, isn't it?",resp-elizabeth-s0-stripping-2,
,0-10,elizabeth,,1,4,stripped,"alsoPlaying=elizabeth, alsoPlayingStage=0-10, tag:ddlc=1",determined,(<i>T-This is so embarassing...</i>) O-Okay! I-I just have to keep thinking positively...!,resp-elizabeth-s4-stripped-1,
,0-9,elizabeth,,1,5,stripped,"alsoPlaying=elizabeth, alsoPlayingStage=0-9, tag:ddlc=1",sad,"A-Are you sure, Elizabeth? I-- I really don't want to have to... <i>uhm...</i>",resp-elizabeth-s5-stripped-1,
,10,elizabeth,,2,5,stripped,"alsoPlaying=elizabeth, alsoPlayingStage=10, tag:ddlc=1",sad,(<i>C-Can I really do this? I-- I don't want to end up like Elizabeth...</i>),resp-elizabeth-s5-stripped-2,
,0-10,elizabeth,,3,5,stripped,"alsoPlaying=elizabeth, alsoPlayingStage=0-10, tag:ddlc=1",shocked,Eh...? My... underwear...? (<i>...AAaaaa! ~player~ can see my underwear!</i>),resp-elizabeth-s5-stripped-3,
,0-10,elizabeth,,1,6,stripping,"alsoPlaying=elizabeth, alsoPlayingStage=0-10, tag:ddlc=3",stripping,"E-Eh? W-What does Yuri have to do with anything, Elizabeth...?",resp-elizabeth-s6-stripping-1,
,0-10,elizabeth,,1,7,stripped,"alsoPlaying=elizabeth, alsoPlayingStage=0-10, tag:ddlc=3",nervous,"Y-Yeah, it really is, Elizabeth...",resp-elizabeth-s7-stripped-1,
,0-1,elizabeth,,1,6,hand_chatter,"alsoPlaying=elizabeth, alsoPlayingStage=0-1, totalRounds=1, tag:ddlc=1",happy,"Ehh? You really want to join the Literature Club, Elizabeth? It might be a school-only thing, though... I'll have to ask Monika...",resp-elizabeth-s6-hand_chatter-1,
,0-5,meia,,1,0,must_strip_self,"alsoPlaying=meia, alsoPlayingStage=0-5",angry,H-Hey! I-- I'm mature enough to be here! <i>(I- I hope...)</i>,resp-meia-s0-must_strip_self-1,
,0-5,meia,,1,1,must_strip_self,"alsoPlaying=meia, alsoPlayingStage=0-5",shocked,"W-W-What are you saying, Meia, I-I'm not in a relationship with ~player~ at all, ahahaha...!",resp-meia-s1-must_strip_self-1,
,0-5,meia,,1,2,must_strip_self,"alsoPlaying=meia, alsoPlayingStage=0-5",happy,"T-Thanks, Meia! Hearing that from you... makes me really happy, ehehe~!",resp-meia-s2-must_strip_self-1,
,0-10,marinette,,1,0,must_strip_self,"alsoPlaying=marinette, alsoPlayingStage=0-10",excited,"I guess ~player~ and I do go back a long way, Marinette... and, uh, this isn't embarassing! Yet! I hope...?",resp-marinette-s0-must_strip_self-1,
,0-10,marinette,,1,0,stripping,"alsoPlaying=marinette, alsoPlayingStage=0-10",stripping,"AAa~aanyways, taking off my shoes would be kinda annoying, sooooo... I'll ditch the blazer first!",resp-marinette-s0-stripping-1,
,0-10,marinette,,1,1,stripped,"alsoPlaying=marinette, alsoPlayingStage=0-10",nervous,"Ehehe~ I guess I <i>do</i>... uhm, have it together! Most of the time...! Ahaha!",resp-marinette-s1-stripped-1,
,0-7,uravity,,1,1,hand_chatter,"alsoPlaying=uravity, alsoPlayingStage=0-7, timeInStage=0",thinking,"Hmm... I dunno how to put it, Ochako, but... uhm... you just kinda... have to <i>not think about it</i>, I guess? Uhm...",resp-uravity-s1-hand_chatter-1,
