col0,col1,col2,col3,col4
1,5,7,1,0.1
2,20,7,1,0.19
3,123,1,4,0.25
4,180,7,1,0.78
5,182,1,4,5.0
6,387,7,1,0.9
7,398,1,4,1.19
8,467,7,1,0.3
9,2448,1,4,0.74
10,3027,7,1,0.32
11,3084,1,4,1.43
12,3091,7,1,2.2
13,3277,7,1,0.01
14,3559,1,4,0.19
15,3542,1,4,0.21
16,3566,1,4,0.3
17,3645,7,1,0.26
18,3656,7,1,0.15
19,3828,7,1,1.46
20,11103,7,1,0.31
21,5575,7,1,0.06
22,5637,7,1,0.66
23,5962,7,1,1.32
24,6035,1,4,9.07
25,6381,7,1,0.03
26,8819,1,4,4.54
27,8962,1,4,1.51
28,845,7,1,0.22
29,9289,1,4,1.13
30,9690,1,4,1.13
31,3035,7,1,0.73
32,10696,7,1,0.33
33,10795,1,4,2.04
34,11075,1,4,1.13
35,11686,7,1,0.33
36,12187,7,1,0.26
37,12208,1,4,3.02
38,12382,7,1,0.65
39,12474,7,1,0.33
40,12481,7,1,0.35
41,12505,7,1,0.18
42,12857,7,1,0.07
43,12859,7,1,0.03
44,15672,7,1,0.44
45,15727,7,1,0.24
46,15738,7,1,0.15
47,15699,7,1,0.15
