col0,col1,col2,col3,col4,col5
1,1,replicate,Replicate Aliquot,aliquotType,
1,2,sample,Sample Aliquot,aliquotType,
12,1,data,Object reperesent as data,IOcategory,
12,2,inventory,Object in physical inventory,IOcategory,
16,1,Registered,A material whose provenance was externally provided,materialProvenance,
16,2,Registered Target,A material whose future provenance has now been realized,materialProvenance,
16,3,Target,A material whose future provenance has been specified but not yet realized,materialProvenance,
17,1,DNA,Raw DNA,materialType,
17,2,Microbial Plasmid,DNA in a plasmid contained in a microbial host,materialType,
17,3,Other,A non classified type,materialType,
22,1,default,,parameterInputPresetType,
22,2,preset,,parameterInputPresetType,
22,3,userDefined,,parameterInputPresetType,
28,1,formulated,Sample Formulated from other Samples,sampleType,
28,2,registered,Sample Registered with Material,sampleType,
