col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
finnish,Finnish,finn1318,,fin,,Uralic,Finnic,62.0,25.0
northkarelian,North Karelian,kare1335,,krl,,Uralic,Finnic,64.0,32.0
olonetskarelian,Olonets Karelian,livv1243,,olo,,Uralic,Finnic,,
veps,Veps,veps1250,,vep,,Uralic,Finnic,60.0,35.0
estonian,Estonian,esto1258,,ekk,,Uralic,Finnic,59.0,26.0
livonian,Livonian,livv1244,,liv,,Uralic,Finnic,56.8333333333,24.0
southernsami,Southern Sami,sout2674,,sma,,Uralic,Saami,64.6666666667,16.75
lulesami,Lule Sami,lule1254,,smj,,Uralic,Saami,,
northernsami,Northern Sami,nort2671,,sme,,Uralic,Saami,69.0,24.0
inarisami,Inari Sami,inar1241,,smn,,Uralic,Saami,,
skoltsami,Skolt Sami,skol1241,,sms,,Uralic,Saami,,
kildinsami,Kildin Sami,kild1236,,sjd,,Uralic,Saami,67.0,37.0
hillmari,Hill Mari,west2392,,mrj,,Uralic,Mari,57.0,58.0
meadowmari,Meadow Mari,east2328,,mhr,,Uralic,Mari,57.0,48.0
moksha,Moksha,moks1248,,mdf,,Uralic,Mordvin,54.0,44.0
erzya,Erzya,erzy1239,,myv,,Uralic,Mordvin,53.0,45.5
udmurt,Udmurt,udmu1245,,udm,,Uralic,Permian,57.5,52.5
komipermyak,Komi-Permyak,komi1269,,koi,,Uralic,Permian,59.5,54.5
komizyrian,Komi-Zyrian,komi1268,,kpv,,Uralic,Permian,65.0,55.0
hungarian,Hungarian,hung1274,,hun,,Uralic,Hungarian,47.0,20.0
northernkhanty,Northern Khanty,khan1273,,kca,,Uralic,Khantyic,65.0,65.0
northernmansi,Northern Mansi,mans1258,,mns,,Uralic,Mansic,62.0,62.0
northernselkup,Northern Selkup,selk1253,,sel,,Uralic,Samoyedic,65.0,82.0
tundranenets,Tundra Nenets,nene1249,,yrk,,Uralic,Samoyedic,70.0,76.0
forestenets,Forest Enets,fore1265,,enf,,Uralic,Samoyedic,,
nganasan,Nganasan,ngan1291,,nio,,Uralic,Samoyedic,71.0,93.0
bengali,Bengali,beng1280,,ben,,Indo-European,Indo-Iranian,24.0,90.0
hindi,Hindi,hind1269,,hin,,Indo-European,Indo-Iranian,25.0,77.0
northernpashto,Northern Pashto,nort2646,,pbu,,Indo-European,Indo-Iranian,,
westernfarsi,Western Farsi,west2369,,pes,,Indo-European,Indo-Iranian,32.0,54.0
northernkurdish,Northern Kurdish,nort2641,,kmr,,Indo-European,Indo-Iranian,38.0,42.0
ossetian,Ossetian,osse1243,,oss,,Indo-European,Indo-Iranian,43.0,44.0
armenian,Armenian,nucl1235,,hye,,Indo-European,Armenic,32.6666666667,51.6666666667
moderngreek,Modern Greek,mode1248,,ell,,Indo-European,Graeco-Phrygian,39.0,22.0
standardalbanian,Standard Albanian,alba1267,,sqi,,Indo-European,Albanian,,
bulgarian,Bulgarian,bulg1262,,bul,,Indo-European,Balto-Slavic,42.5,25.0
croatian,Croatian,croa1245,,hrv,,Indo-European,Balto-Slavic,,
slovene,Slovene,slov1268,,slv,,Indo-European,Balto-Slavic,46.0,15.0
slovak,Slovak,slov1269,,slk,,Indo-European,Balto-Slavic,49.0,20.0
czech,Czech,czec1258,,ces,,Indo-European,Balto-Slavic,50.0,15.0
polish,Polish,poli1260,,pol,,Indo-European,Balto-Slavic,52.0,20.0
ukrainian,Ukrainian,ukra1253,,ukr,,Indo-European,Balto-Slavic,49.0,33.0
belarusian,Belarusian,bela1254,,bel,,Indo-European,Balto-Slavic,54.0,28.0
russian,Russian,russ1263,,rus,,Indo-European,Balto-Slavic,56.0,38.0
lithuanian,Lithuanian,lith1251,,lit,,Indo-European,Balto-Slavic,55.0,24.0
latvian,Latvian,latv1249,,lav,,Indo-European,Balto-Slavic,57.0,24.0
