col0,col1,col2,col3,col4,col5,col6,col7,col8
1,Revising the Select Query I,10,Easy,96.02%,https://www.hackerrank.com/challenges/revising-the-select-query,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/01_revisingtheselectqueryi.sql,1,1
2,Revising the Select Query II,10,Easy,98.82%,https://www.hackerrank.com/challenges/revising-the-select-query-2/problem,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/02_revisingtheselectqueryii.sql,1,1
3,Select All,10,Easy,99.69%,https://www.hackerrank.com/challenges/select-all-sql,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/03_selectall.sql,1,1
4,Select By ID,10,Easy,99.71%,https://www.hackerrank.com/challenges/select-by-id,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/04_selectbyid.sql,1,1
5,Japanese Cities' Attributes,10,Easy,99.69%,https://www.hackerrank.com/challenges/japanese-cities-attributes,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/05_japanesecitiesattributes.sql,1,1
6,Japanese Cities' Names,10,Easy,99.72%,https://www.hackerrank.com/challenges/japanese-cities-name,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/06_japanesecitiesnames.sql,1,1
7,Weather Observation Station 1,15,Easy,99.53%,https://www.hackerrank.com/challenges/weather-observation-station-1,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/07_weatherobservationstation1.sql,1,1
8,Weather Observation Station 3,10,Easy,97.48%,https://www.hackerrank.com/challenges/weather-observation-station-3,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/08_weatherobservationstation3.sql,1,1
9,Weather Observation Station 4,10,Easy,98.55%,https://www.hackerrank.com/challenges/weather-observation-station-4,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/09_weatherobservationstation4.sql,1,1
10,Weather Observation Station 5,30,Easy,93.24%,https://www.hackerrank.com/challenges/weather-observation-station-5,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/10_weatherobservationstation5.sql,1,1
11,Weather Observation Station 6,10,Easy,98.45%,https://www.hackerrank.com/challenges/weather-observation-station-6,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/11_weatherobservationstation6.sql,1,1
12,Weather Observation Station 7,10,Easy,99.10%,https://www.hackerrank.com/challenges/weather-observation-station-7,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/12_weatherobservationstation7.sql,1,1
13,Weather Observation Station 8,15,Easy,98.62%,https://www.hackerrank.com/challenges/weather-observation-station-8/problem,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/13_weatherobservationstation8.sql,1,1
14,Weather Observation Station 9,10,Easy,99.17%,https://www.hackerrank.com/challenges/weather-observation-station-9/problem,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/14_weatherobservationstation9.sql,1,1
15,Weather Observation Station 10,10,Easy,99.47%,https://www.hackerrank.com/challenges/weather-observation-station-10,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/15_weatherobservationstation10.sql,1,1
16,Weather Observation Station 11,15,Easy,98.51%,https://www.hackerrank.com/challenges/weather-observation-station-11,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/16_weatherobservationstation11.sql,1,1
17,Weather Observation Station 12,15,Easy,98.79%,https://www.hackerrank.com/challenges/weather-observation-station-12,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/17_weatherobservationstation12.sql,1,1
18,Higher Than 75 Marks,15,Easy,98.86%,https://www.hackerrank.com/challenges/more-than-75-marks,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/18_higherthan75marks.sql,1,1
19,Employee Names,10,Easy,99.74%,https://www.hackerrank.com/challenges/name-of-employees,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/19_employeenames.sql,1,1
20,Employee Salaries,10,Easy,99.67%,https://www.hackerrank.com/challenges/salary-of-employees,https://github.com/jaimiles23/HackerRank_Solutions/blob/master/sql/1_basic_select/20_employeesalaries.sql,1,1
