col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
3,water-work-dashboard,Water Field Work Dashboard,Dashboard,"map,agol",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
4,main-webmap,title,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
7,sewer-webmap,title,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
9,sanitary-cleaning,title,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,false,false,
10,parcel-query,title,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
6,dev-webmap,Web Map | Experimental,Map,"map,development",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
5,Zanesville GIS Map,Zanesville GIS Map,Map,maps,https://gis.coz.org/maps/main/?pois=true&detours=true,,,,,
1,zoning-updates ,Zoning Updates,Map,"map,water,community-development",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,false,false,()
2,parcel-query ,Parcel Query,Map,"map,water,community-development",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,false,
11,ward-info,title,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
13,pg_featureserv,title,Service,data,https://311.coz.org/api/v1/feature-server/,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
14,koop-server,title,Service,data,https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
16,historic-maps,Historic Layers Map,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
18,flood-hazard,Flood Hazard Map,Map,"map,agol",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
19,lmisd,Low to Moderate Income Map,Map,"map,agol",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
20,wards-simple,Ward Map Simple,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
21,water,Water Map,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
22,zoning,Zoning Map,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
23,everything,Mapzville,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
24,sewer,Sewer Map,Map,"map,water",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
17,brownfields,Zanesville Brownfields,Map,"map,agol",https://gis.coz.org,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,This map is great.,true,,
12,pg_tileserv,title,Service,data,https://311.coz.org/api/v1/vector-tiles/,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,about,true,,
15,share-folder,Static Shares,Service,data,https://311.coz.org/static/share/,https://d33wubrfki0l68.cloudfront.net/13f477a01a6e3e5e8e92ddff5b0fe8ca613c5d32/d293f/assets/img/website-public-map.png,about	,true,,
