col0,col1,col2,col3
673088452.0,List of cartilaginous fish,47297857,http://dbpedia.org/resource/Chondrichthyes
672637732.0,Loricariichthys edentatus,47311124,
672638009.0,Loricariichthys melanocheilus,47311190,
672638508.0,Loricariichthys rostratus,47311229,
676362042.0,Macrognathus fasciatus,47533557,http://dbpedia.org/resource/Actinopterygii
672751834.0,جورامي عملاق أحمر الذيل,47318469,
674488593.0,Parapercis alboguttata,47281354,
669787541.0,Schistura cristata,47144727,
671834785.0,Paratodus,47260325,http://dbpedia.org/resource/Chondrichthyes
677430940.0,Plectorhinchus lineatus,47309975,
,Sebastes schlegelii,47247334,
674156187.0,Paralabrax maculatofasciatus,47405447,
671130333.0,Squalius malacitanus,47163428,
671130449.0,Squalius valentinus,47163419,
671805212.0,Stolephorus commersonnii,47254466,
676700072.0,Suculentophichthus nasus,47291462,
671805292.0,Thryssa encrasicholoides,47254598,
671805361.0,Thryssa malabarica,47254818,
681181497.0,Ablabys binotatus,47823683,http://dbpedia.org/resource/Actinopterygii
681973402.0,Ablabys macracanthus,47882358,http://dbpedia.org/resource/Actinopterygii
