col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
C0000100,1,2,1,2,0,0,,subject_id,head_start,subject_id
C0000200,3,2,1,2,0,0,,mother_id,head_start,mother_id
C0005300,4,2,1,2,0,0,,race,head_start,race
C0005400,5,2,1,2,0,0,,gender,head_start,gender
C0592000,10,2,1,2,1988,0,,headstart_ever,head_start,headstart_ever_y_1988
C0811400,10,2,1,2,1990,0,,headstart_ever,head_start,headstart_ever_y_1990
C1001400,10,2,1,2,1992,0,,headstart_ever,head_start,headstart_ever_y_1992
C1205000,10,2,1,2,1994,0,,headstart_ever,head_start,headstart_ever_y_1994
C1525000,10,2,1,2,1996,0,,headstart_ever,head_start,headstart_ever_y_1996
C1771400,10,2,1,2,1998,0,,headstart_ever,head_start,headstart_ever_y_1998
C2244700,10,2,1,2,2000,0,,headstart_ever,head_start,headstart_ever_y_2000
C2688300,10,2,1,2,2002,0,,headstart_ever,head_start,headstart_ever_y_2002
C2969600,10,2,1,2,2004,0,,headstart_ever,head_start,headstart_ever_y_2004
C3549600,10,2,1,2,2006,0,,headstart_ever,head_start,headstart_ever_y_2006
C3894000,10,2,1,2,2008,0,,headstart_ever,head_start,headstart_ever_y_2008
C5143000,10,2,1,2,2010,0,,headstart_ever,head_start,headstart_ever_y_2010
C5720300,10,2,1,2,2012,0,,headstart_ever,head_start,headstart_ever_y_2012
