col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
_period_id,1540,,,,1.64415584415584,0.713281320450476,1.0,1.0,2.0,2.0,10.0
_team_id,1540,,,,7065.55194805195,1148.89739577544,6242.0,6246.0,6340.0,7649.0,9197.0
_player_id,1540,,,,172994.594805195,70756.6163201031,14772.0,111971.0,165364.5,209831.0,429753.0
Passes,1540,,,,13.4597402597403,9.78417201528872,0.0,6.0,12.0,19.0,64.0
Successful_passes,1540,,,,9.67272727272727,8.50001164030295,0.0,3.0,8.0,13.0,59.0
Unsuccessful_passes,1540,,,,3.78701298701299,2.71617543720563,0.0,2.0,3.0,5.0,17.0
Crosses,1540,,,,0.422077922077922,0.836795673072353,0.0,0.0,0.0,1.0,7.0
Successful_crosses,1540,,,,0.077272727272727,0.294860178155381,0.0,0.0,0.0,0.0,3.0
Unsuccessful_crosses,1540,,,,0.344805194805195,0.710959615422578,0.0,0.0,0.0,0.0,6.0
Long_passes,1540,,,,2.1538961038961,2.36452647696821,0.0,0.0,1.0,3.0,16.0
Long_passes_won,1540,,,,0.857142857142857,1.30241227396146,0.0,0.0,0.0,1.0,10.0
Long_passes_lost,1540,,,,1.29675324675325,1.62169016473718,0.0,0.0,1.0,2.0,13.0
Aerial,1540,,,,1.13766233766234,1.5768829487087,0.0,0.0,1.0,2.0,13.0
Aerial_won,1540,,,,0.568831168831169,0.988466266253785,0.0,0.0,0.0,1.0,9.0
Aerial_lost,1540,,,,0.568831168831169,0.987150682116622,0.0,0.0,0.0,1.0,9.0
Ground_duels,1540,,,,2.42142857142857,2.25148753904932,0.0,1.0,2.0,4.0,13.0
Ground_duels_won,1540,,,,1.23051948051948,1.42318260346912,0.0,0.0,1.0,2.0,8.0
Ground_duels_lost,1540,,,,1.19090909090909,1.34446443542064,0.0,0.0,1.0,2.0,7.0
Free_kicks,1540,,,,0.507792207792208,0.932729717616565,0.0,0.0,0.0,1.0,6.0
Fouls,1540,,,,0.86948051948052,1.07930066172438,0.0,0.0,1.0,1.0,6.0
Fouls_won,1540,,,,0.422077922077922,0.709010672892222,0.0,0.0,0.0,1.0,5.0
Fouls_conceded,1540,,,,0.447402597402597,0.722217548518216,0.0,0.0,0.0,1.0,5.0
Corners,1540,,,,0.182467532467533,0.690474793740169,0.0,0.0,0.0,0.0,8.0
Corners_successful,1540,,,,0.078571428571429,0.361834953474803,0.0,0.0,0.0,0.0,4.0
Corners_unsuccessful,1540,,,,0.103896103896104,0.477823079163786,0.0,0.0,0.0,0.0,8.0
Interceptions,1540,,,,0.523376623376623,0.885284520351675,0.0,0.0,0.0,1.0,7.0
Tackles_won_with_possession,1540,,,,0.497402597402597,0.808896925924668,0.0,0.0,0.0,1.0,6.0
Tackles_won_without_possession,1540,,,,0.163636363636364,0.428639775821456,0.0,0.0,0.0,0.0,3.0
Tackle_lost_Challenge,1540,,,,0.301298701298701,0.606547233813588,0.0,0.0,0.0,0.0,4.0
Saves,1540,,,,0.218181818181818,0.642187472041346,0.0,0.0,0.0,0.0,8.0
Outfielder_saves,1540,,,,0.104545454545455,0.347803076091787,0.0,0.0,0.0,0.0,3.0
Cross_claim_(gk),1540,,,,0.034415584415585,0.218054445970245,0.0,0.0,0.0,0.0,2.0
Clearance_won,1540,,,,1.13051948051948,1.65173930900412,0.0,0.0,0.0,2.0,11.0
Clearance_lost,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Headed_clearance_won,1540,,,,0.468181818181818,0.947429376291985,0.0,0.0,0.0,1.0,7.0
Headed_clearance_lost,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shots,1540,,,,0.461038961038961,0.810370701743674,0.0,0.0,0.0,1.0,8.0
Shots_on_target,1540,,,,0.157792207792208,0.417810510651942,0.0,0.0,0.0,0.0,3.0
Shots_off_target,1540,,,,0.192207792207792,0.468019824243227,0.0,0.0,0.0,0.0,4.0
Goals,1540,,,,0.046103896103896,0.215884212246336,0.0,0.0,0.0,0.0,2.0
Goals_from_open_play,1540,,,,0.023376623376623,0.155385122921206,0.0,0.0,0.0,0.0,2.0
Goals_from_set_play,1540,,,,0.003896103896104,0.06231730087792,0.0,0.0,0.0,0.0,1.0
Goals_from_penalty,1540,,,,0.01038961038961,0.101431489836502,0.0,0.0,0.0,0.0,1.0
Own_goals,1540,,,,0.000649350649351,0.025482359571881,0.0,0.0,0.0,0.0,1.0
Successful_take_on_dribble,1540,,,,0.301298701298701,0.685976394946112,0.0,0.0,0.0,0.0,6.0
Unsuccessful_take_on_dribble,1540,,,,0.278571428571429,0.623084645194038,0.0,0.0,0.0,0.0,5.0
Penalty_conceeded,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yellow_card,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red_card,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total_touches,1540,,,,21.3798701298701,12.3190944615338,0.0,13.0,20.0,29.0,68.0
Turnovers,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ball_recoveries,1540,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pass_direction,1275,,,,179.037616633181,88.902883881881,0.0,114.591559026165,182.391564783312,238.868833160493,360.963410932419
PlayerType,1540,8.0,Midfielder,510.0,,,,,,,
