col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Material Group,,,lorry16t,Utilitycars,Ecoinvent,Lorry16t,-,6424.8,,Lorry
"Metals, ferrous",Steel,0.00177437,lorry16t,Utilitycars,Ecoinvent,[G330],"steel, low-alloyed, hot rolled_market for steel, low-alloyed, hot rolled[GLO]",11.4,kilogram,Lorry
Material Group,,,lorry16t,Utilitycars,Ecoinvent,[G621],"electronics, for control units_market for electronics, for control units[GLO]",30.0,kilogram,Lorry
Paint,Paint,0.00622587,lorry16t,Utilitycars,Ecoinvent,[G1028],"alkyd paint, white, without solvent, in 60% solution state_market for alkyd paint, white, without solvent, in 60% solution state[GLO]",40.0,kilogram,Lorry
Aluminium,Aluminium,0.0107085,lorry16t,Utilitycars,Ecoinvent,[G3058],"aluminium, cast alloy_market for aluminium, cast alloy[GLO]",68.8,kilogram,Lorry
"Metals, ferrous","Iron, pig",0.253704,lorry16t,Utilitycars,Ecoinvent,[G3339],pig iron_market for pig iron[GLO],1630.0,kilogram,Lorry
"Metals, other nonferrous",Lead,0.0114556,lorry16t,Utilitycars,Ecoinvent,[G3787],lead_market for lead[GLO],73.6,kilogram,Lorry
Polymers,Polyethylene,0.0357988,lorry16t,Utilitycars,Ecoinvent,[G3952],"polyethylene, high density, granulate_market for polyethylene, high density, granulate[GLO]",230.0,kilogram,Lorry
Copper,Brass,0.00311294,lorry16t,Utilitycars,Ecoinvent,[G4640],brass_market for brass[CH],20.0,kilogram,Lorry
"Metals, ferrous","Steel, reinforcing",0.351762,lorry16t,Utilitycars,Ecoinvent,[G5916],reinforcing steel_market for reinforcing steel[GLO],2260.0,kilogram,Lorry
Copper,Copper,0.00466941,lorry16t,Utilitycars,Ecoinvent,[G5949],copper_market for copper[GLO],30.0,kilogram,Lorry
"Metals, ferrous","Iron, cast",0.225688,lorry16t,Utilitycars,Ecoinvent,[G8652],cast iron_market for cast iron[GLO],1450.0,kilogram,Lorry
Aluminium,Aluminium,0.0227244,lorry16t,Utilitycars,Ecoinvent,[G9173],"aluminium, wrought alloy_market for aluminium, wrought alloy[GLO]",146.0,kilogram,Lorry
Insulation,Stone wool,0.00155647,lorry16t,Utilitycars,Ecoinvent,[G10528],"stone wool, packed_market for stone wool, packed[GLO]",10.0,kilogram,Lorry
Polymers,Rubber,0.0583676,lorry16t,Utilitycars,Ecoinvent,[G11853],synthetic rubber_market for synthetic rubber[GLO],375.0,kilogram,Lorry
"Metals, ferrous",Chromium steel,0.000778234,lorry16t,Utilitycars,Ecoinvent,[G12999],"steel, chromium steel 18/8, hot rolled_market for steel, chromium steel 18/8, hot rolled[GLO]",5.0,kilogram,Lorry
Glass,Glass,0.00700411,lorry16t,Utilitycars,Ecoinvent,[G14716],"flat glass, uncoated_market for flat glass, uncoated[GLO]",45.0,kilogram,Lorry
Aluminium,Aluminium,2.66701e-05,lorry16t,Utilitycars,Ecoinvent,-,Aluminium,0.00571165911,kilogram,Electronics
Minerals,Barite,2.16663e-05,lorry16t,Utilitycars,Ecoinvent,-,Barite,0.004640057609,kilogram,Electronics
Copper,Brass,5.37203e-06,lorry16t,Utilitycars,Ecoinvent,-,Brass,0.001150474844,kilogram,Electronics
"Metals, ferrous",Chromium,3.23081e-08,lorry16t,Utilitycars,Ecoinvent,-,Chromium,6.919098143e-06,kilogram,Electronics
Composites,Composites,6.79244e-05,lorry16t,Utilitycars,Ecoinvent,-,Composites,0.01454668435,kilogram,Electronics
Copper,Copper,0.000152932,lorry16t,Utilitycars,Ecoinvent,-,Copper,0.03275191158,kilogram,Electronics
Glass,Glass,1.94581e-06,lorry16t,Utilitycars,Ecoinvent,-,Glass,0.0004167149725,kilogram,Electronics
"Metals, other nonferrous",Gold,2.5459e-06,lorry16t,Utilitycars,Ecoinvent,-,Gold,0.000545229443,kilogram,Electronics
"Metals, ferrous",Iron,1.54216e-06,lorry16t,Utilitycars,Ecoinvent,-,Iron,0.0003302690618,kilogram,Electronics
"Metals, other nonferrous",Lead,8.70476e-06,lorry16t,Utilitycars,Ecoinvent,-,Lead,0.001864211931,kilogram,Electronics
"Metals, other nonferrous",Molybdenum,8.40122e-07,lorry16t,Utilitycars,Ecoinvent,-,Molybdenum,0.0001799204244,kilogram,Electronics
"Metals, other nonferrous",Nickel,6.90511e-06,lorry16t,Utilitycars,Ecoinvent,-,Nickel,0.001478797866,kilogram,Electronics
Polymers,Nylon,1.91025e-05,lorry16t,Utilitycars,Ecoinvent,-,Nylon,0.004090981432,kilogram,Electronics
"Critical Raw Materials, CRM",Palladium,8.64931e-08,lorry16t,Utilitycars,Ecoinvent,-,Palladium,1.852335219e-05,kilogram,Electronics
Polymers,Polyethylene,0.00161138,lorry16t,Utilitycars,Ecoinvent,-,Polyethylene,0.345094,kilogram,Electronics
Polymers,Polyvinylchloride,0.000135998,lorry16t,Utilitycars,Ecoinvent,-,Polyvinylchloride,0.02912535,kilogram,Electronics
Minerals,Selenium,2.31603e-05,lorry16t,Utilitycars,Ecoinvent,-,Selenium,0.00496,kilogram,Electronics
Minerals,Silica,0.000106999,lorry16t,Utilitycars,Ecoinvent,-,Silica,0.02291493916,kilogram,Electronics
Minerals,Silicon,9.80604e-08,lorry16t,Utilitycars,Ecoinvent,-,Silicon,2.100062507e-05,kilogram,Electronics
"Metals, other nonferrous",Silver,3.03878e-06,lorry16t,Utilitycars,Ecoinvent,-,Silver,0.0006507853014,kilogram,Electronics
"Metals, ferrous",Steel,0.00429585,lorry16t,Utilitycars,Ecoinvent,-,Steel,0.92,kilogram,Electronics
"Metals, other nonferrous",Tin,1.56824e-05,lorry16t,Utilitycars,Ecoinvent,-,Tin,0.003358535436,kilogram,Electronics
"Metals, other nonferrous",Titanium,1.11646e-05,lorry16t,Utilitycars,Ecoinvent,-,Titanium,0.002391008194,kilogram,Electronics
"Metals, other nonferrous",Zinc,1.6199e-06,lorry16t,Utilitycars,Ecoinvent,-,Zinc,0.0003469177719,kilogram,Electronics
