col0,col1,col2,col3,col4,col5,col6
1,121.46736,38.56685,29760021,369365,115800,< Sacramento CA >
2,73.799017,42.66575,17990455,101082,101800,< Albany NY >
3,97.750522,30.30588,16986510,465622,72600,< Austin TX >
4,84.281399,30.457,12937926,124773,72400,< Tallahassee FL >
5,76.884503,40.27605,11881643,52376,38400,< Harrisburg PA >
6,89.644654,39.781433,11430602,105227,59200,< Springfield IL >
7,82.987381,39.988933,10847115,632910,66000,< Columbus OH >
8,84.553996,42.7091,9295297,127321,48400,< Lansing MI >
9,74.764224,40.2234,7730188,88675,71300,< Trenton NJ >
10,78.658753,35.82195,6628637,207951,96600,< Raleigh NC >
11,84.422592,33.7629,6478216,394017,71200,< Atlanta GA >
12,77.474584,37.53105,6187358,203056,66600,< Richmond VA >
13,71.017892,42.336029,6016425,574283,161400,< Boston MA >
14,86.146196,39.7764,5544159,731327,60800,< Indianapolis IN >
15,92.190459,38.571902,5117073,35481,61500,< Jefferson City MO >
16,89.387519,43.0798,4891769,191262,75200,< Madison WI >
17,86.784829,36.17155,4877185,488374,74400,< Nashville-Davidson TN >
18,122.893766,47.041917,4866692,33840,77800,< Olympia WA >
19,76.503033,38.97165,4781468,33187,138500,< Annapolis MD >
20,93.103686,44.947744,4375099,272235,70900,< St. Paul MN >
21,91.126043,30.448967,4219973,219531,67900,< Baton Rouge LA >
22,86.284287,32.3544,4040587,187106,62200,< Montgomery AL >
23,84.865203,38.19077,3685296,25968,61500,< Frankfort KY >
24,112.071399,33.54255,3665228,983403,77100,< Phoenix AZ >
25,80.886341,34.039236,3486703,98052,72600,< Columbia SC >
26,104.872655,39.768035,3294394,467610,79000,< Denver CO >
27,72.683866,41.7657,3287116,139739,133800,< Hartford CT >
28,97.513491,35.46705,3145585,444719,54900,< Oklahoma City OK >
29,123.022057,44.9245,2842321,107786,60300,< Salem OR >
30,93.617405,41.576738,2776755,193187,49500,< Des Moines IA >
31,90.207591,32.3205,2573216,196637,54600,< Jackson MS >
32,95.691999,39.0379,2477574,119883,48800,< Topeka KS >
33,92.354076,34.7224,2350725,175795,64200,< Little Rock AR >
34,81.630439,38.35055,1793477,57287,66100,< Charleston WV >
35,111.929921,40.777267,1722850,159936,67200,< Salt Lake City UT >
36,96.688171,40.8164,1578385,191972,61700,< Lincoln NE >
37,105.954149,35.678502,1515069,55859,99000,< Santa Fe NM >
38,69.729714,44.330647,1227928,21325,79500,< Augusta ME >
39,119.743243,39.148328,1201833,40443,99300,< Carson City NV >
40,71.560077,43.231594,1109252,36006,112400,< Concord NH >
41,116.2261,43.606651,1006749,125738,67700,< Boise City ID >
42,71.419732,41.82195,1003464,160728,113000,< Providence RI >
43,112.020381,46.596522,799065,24569,63200,< Helena MT >
44,100.322483,44.372982,696004,12906,59500,< Pierre SD >
45,75.517441,39.158691,666168,27630,88700,< Dover DE >
46,100.767298,46.805467,638800,49256,67900,< Bismarck ND >
47,77.016167,38.90505,606900,606900,123900,< Washington DC >
48,72.571854,44.266482,562758,8247,94100,< Montpelier VT >
49,104.792349,41.14545,453588,50008,68700,< Cheyenne WY >
