col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
3jn,1,12,7,καὶ,1,0,भी,1,0,καὶ = भी,6.382978723404255,καὶ,καί,G25320,47,87.2340425531915,"For καὶ - Specific alignment ""καὶ = भी"" used infrequently: 6.4% out of 47 total alignments, threshold 7.0% (8.0% of peak 87%)",,,,
3jn,1,4,9,τὰ τέκνα,2,1,बच्चे,1,0,τὰ τέκνα = बच्चे,33.33333333333333,τὰ,ὁ,G35880,3,33.33333333333333,,,,"For τὰ - Discontiguous original language alignment, extra words: 1, threshold 1",
3jn,1,4,9,τὰ τέκνα,2,1,बच्चे,1,0,τὰ τέκνα = बच्चे,50.0,τέκνα,τέκνον,G50430,2,50.0,,,,"For τέκνα - Discontiguous original language alignment, extra words: 1, threshold 1",
3jn,1,5,12,καὶ,1,0,भी,1,0,καὶ = भी,6.382978723404255,καὶ,καί,G25320,47,87.2340425531915,"For καὶ - Specific alignment ""καὶ = भी"" used infrequently: 6.4% out of 47 total alignments, threshold 7.0% (8.0% of peak 87%)",,,,
3jn,1,9,8,φιλοπρωτεύων,1,0,सबसे बड़ा बनना चाहता है,5,0,φιλοπρωτεύων = सबसे बड़ा बनना चाहता है,100.0,φιλοπρωτεύων,φιλοπρωτεύω,G53830,1,100.0,,,"For φιλοπρωτεύων - Too many target language words in alignment: 5, threshold 5",,
tit,1,10,2,καὶ ἀνυπότακτοι,2,0,विद्रोही लोग,2,0,καὶ ἀνυπότακτοι = विद्रोही लोग,2.127659574468085,καὶ,καί,G25320,47,87.2340425531915,"For καὶ - Specific alignment ""καὶ ἀνυπότακτοι = विद्रोही लोग"" used infrequently: 2.1% out of 47 total alignments, threshold 7.0% (8.0% of peak 87%)",,,,
tit,1,15,17,καὶ,1,0,दोनों,1,0,καὶ = दोनों,2.127659574468085,καὶ,καί,G25320,47,87.2340425531915,"For καὶ - Specific alignment ""καὶ = दोनों"" used infrequently: 2.1% out of 47 total alignments, threshold 7.0% (8.0% of peak 87%)",,,,
tit,1,5,9,τὰ λείποντα,2,0,शेष रही हुई बातों को,5,0,τὰ λείποντα = शेष रही हुई बातों को,33.33333333333333,τὰ,ὁ,G35880,3,33.33333333333333,,,"For τὰ - Too many target language words in alignment: 5, threshold 5",,
tit,1,5,9,τὰ λείποντα,2,0,शेष रही हुई बातों को,5,0,τὰ λείποντα = शेष रही हुई बातों को,100.0,λείποντα,λείπω,G30070,1,100.0,,,"For λείποντα - Too many target language words in alignment: 5, threshold 5",,
tit,1,7,11,ὀργίλον,1,0,आसानी से गुस्सा होने वाला,5,0,ὀργίλον = आसानी से गुस्सा होने वाला,100.0,ὀργίλον,ὀργίλος,G37110,1,100.0,,,"For ὀργίλον - Too many target language words in alignment: 5, threshold 5",,
tit,1,9,12,καὶ,1,0,दो चीजें,2,0,καὶ = दो चीजें,2.127659574468085,καὶ,καί,G25320,47,87.2340425531915,"For καὶ - Specific alignment ""καὶ = दो चीजें"" used infrequently: 2.1% out of 47 total alignments, threshold 7.0% (8.0% of peak 87%)",,,,
tit,2,15,0,ταῦτα,1,0,इन बातों के बारें में,5,0,ταῦτα = इन बातों के बारें में,100.0,ταῦτα,οὗτος,G37780,1,100.0,,,"For ταῦτα - Too many target language words in alignment: 5, threshold 5",,
tit,2,3,11,καλοδιδασκάλους,1,0,पर अच्छी बातें सिखानेवाली हों,5,0,καλοδιδασκάλους = पर अच्छी बातें सिखानेवाली हों,100.0,καλοδιδασκάλους,καλοδιδάσκαλος,G25670,1,100.0,,,"For καλοδιδασκάλους - Too many target language words in alignment: 5, threshold 5",,
tit,2,4,4,φιλάνδρους,1,0,कि वे अपने पतियों से प्रेम,6,0,φιλάνδρους = कि वे अपने पतियों से प्रेम,100.0,φιλάνδρους,φίλανδρος,G53620,1,100.0,,,"For φιλάνδρους - Too many target language words in alignment: 6, threshold 5",,
tit,2,4,6,φιλοτέκνους,1,0,और अपने बच्चों से प्रेम रखें,6,0,φιλοτέκνους = और अपने बच्चों से प्रेम रखें,100.0,φιλοτέκνους,φιλότεκνος,G53880,1,100.0,,,"For φιλοτέκνους - Too many target language words in alignment: 6, threshold 5",,
tit,3,11,3,ἐξέστραπται,1,0,सही रास्ते से भटक गया है,6,0,ἐξέστραπται = सही रास्ते से भटक गया है,100.0,ἐξέστραπται,ἐκστρέφω,G16120,1,100.0,,,"For ἐξέστραπται - Too many target language words in alignment: 6, threshold 5",,
