col0,col1,col2,col3,col4
1,Faut-il instaurer un revenu de base ?,,1,
2,De meilleures conditions de vie,,2,
3,Une réduction de la pauvreté,Permet de réduire drastiquement le nombre de personnes vivant sous le seuil de pauvreté,2,
4,Une plus grande liberté,Permet aux individus de s'adonner à des activités librement choisies,3,
5,Plus de temps libre,,3,
6,Une réduction de la peur du chômage,,2,
7,Pas de stigmatisation,"Des économies seraient réalisées en supprimant tout le travail administratif lié à la surveillance des bénéficiaires de l’aide sociale, discutable du fait de son caractère humiliant, intrusif et moralisateur",2,
8,Une meilleure santé,Des entretiens menés au terme de la deuxième année suggèrent une amélioration significative de leur état de santé et un optimisme accru quant à leurs perspectives d’emploi,2,
9,Tout dépend du montant,Le revenu de base n'est garant de meilleures conditions de vie que s'il est d'un montant suffisant,2,
10,Désocialisation," ennui et dépression, Le travail est un moteur important d'inclusion sociale et de satisfaction personnelle",2,
11,Une harmonisation par le bas pour les chômeurs et les retraités,,2,
12,Une dégradation des conditions de travail,Ceux-ci seraient obligés d’accepter du travail à n’importe quel prix pour arrondir leur allocation. Il en résulterait une dégradation du marché du travail et la prolifération de « boulots » mal payés.,2,
13,Plus de justice sociale,,2,
14,Une réduction des inégalités,"En cela,  il établit une égalité entre tous et diminue la distance sociale entre les citoyens. Il apporte ainsi à chacun le témoignage concret de son appartenance à la communauté ; l’égalité parfaite entre le droit des femmes et celui des hommes devient réalité.",3,
15,Injustice d'un revenu de base identique pour riches et pauvres,"Prendre aux pauvres pour redistribuer à tous – y compris aux riches –, de façon égalitaire, ce n’est pas vraiment ce que l’on peut qualifier de politique socialement progressiste.",2,
16,Injustice d'un revenu de base qui ne tient pas compte du travail fourni,,2,
17,Des modèles de financement éthiquement douteux,,3,
18,Un meilleur rapport au travail,,2,
19,La négociation de meilleures conditions de travail,Cette offre d’emplois supplémentaire renforcera le pouvoir compensatoire des salariés et leur permettra de négocier des meilleures conditions de travail et d’existence,2,
20,Une sécurisation des parcours professionnels,un tel dispositif permettrait une forme de sécurisation des parcours professionnels sur le plan financier et inciterait ainsi à davantage de prise de risque dans les choix individuels,2,
21,La valorisation des activités bénévoles,Ce travail invisible est considérable à l'échelle nationale et pourtant il n'est pas rémunéré. Le revenu de base offrirait alors une compensation monétaire à ce travail effectué sans salaire,2,
22,La possibilité de se libérer du travail salarié,"nous libérer de l'aliénation au travail et à la consommation, à réduire la place du travail dans nos vies",2,
23,La suppression des trappes à inactivité," le revenu de base ne crée pas de trappe à inactivité, c'est-à-dire de situation dans laquelle il est plus intéressant économiquement d'être au chômage que d'avoir un emploi",3,
24,Une marginalisation des plus pauvres,"« Maintenant on vous a donné un peu d’argent, on ne veut plus vous entendre »",2,
25,Une bonne chose pour l'économie du pays,,2,
26,Une incitation à la création d'entreprises,"Le revenu de base favorise ainsi le développement d'activités risquées, ou qui ne sont pas forcément rentables à court terme",2,
27,Une relance de la consommation,,3,
28,Une réduction du chômage,,2,
29,Une simplification administrative et fiscale,"moins de dépenses seront affectées à des fins de contrôle, mais davantage pour permettre d’accéder à l’activité (accompagnement des chercheurs d’emploi…)",3,
30,Plus personne n'ira travailler,,2,
31,Une baisse de compétitivité,,2,
32,Un risque d'inflation,"De façon générale, le revenu de base peut à la fois entraîner une baisse de la production et une hausse de la demande",3,
33,Un risque de fraude pour les expatriés,,3,
34,Une mesure adaptée à l'économie du 21e siècle,,2,
