col0,col1,col2,col3,col4,col5,col6
knowledge,information,info,info,literal,,
knowledge,information,info,information,alternative  for info,,
knowledge,information,waisg,waisgeneralknowledge,alternative  for info,,
knowledge,reading,nart,nart,literal,,
knowledge,reading,nart,nationaladultreadingtest,alternative name for nart,,
knowledge,synonyms,synon,synon,literal,,
knowledge,synonyms,synon,synonyms,alternative for synon,,
knowledge,vocabulary,waisvoc,waisvocab,literal,,
language,boston naming test,bnt,bnt,literal,,
language,boston naming test,bnt,bostonnamingtest,alternative to bnt,,
language,boston naming test,bnt,bostonnaming,alternative to bnt,,
fluency,categories,category,categories,alternative to category,,
fluency,categories,category,category,literal,,
fluency,categories,category,categoryfluency,alternative to categories,,
fluency,fluency,fluency,fluency,literal,,
fluency,fluency,fluency,verbalfluencytest,unverified,,
fluency,f-a-s phonemic words,fas,fas,literal,,
memory,word list delayed,word_de,delayedrecall,alt to wordlistrecall,cflisd,elsa
memory,word list delayed,word_de,delayedrecall,alt to wordlistrecall,recall04d,hrs
memory,word list delayed,word_de,wordlistdelay,literal,,
memory,word list immediate,word_im,wordlistimmed,literal,,
memory,word list immediate,word_im,immediaterecall,alternative to wordlistimmed,,
memory,word list recognition,word_rec,wordlistrecog,literal,,
memory,figure memory,fig_mem,figurememory,literal,,
memory,memory in reality,mir,mirrecall,literal,,
memory,prose recall immediate,prose_im,prose,literal,,
memory,prose recall immediate,prose_im,proserecall,alternative to prose,,
memory,prose recall delayed,bstory_de,bostonstorydelay,literal,,
memory,prose recall immediate,bstory_im,bostonstoryimmediate,literal,,
memory,prose recall immediate,logic_im,logicalmemoryimmed,literal,,
memory,prose recall immediate,logic_im,wmslmimmed,alternative to logicalmemoryimmed,,
memory,prose recall delayed,logic_de,logicalmemorydelay,literal,,
memory,prose recall delayed,logic_de,wmslmdel,alternative to  logicalmemorydelay,,
memory,prose recall total,logic_tot,logicalmemorytotal,literal,,
memory,prose recall total,logic_tot,logicalmemory,alternative to logicalmemorytotal,,
memory,digit span forward,digit_f,digitsforward,literal,,
memory,digit span forward,digit_f,digitforward,alternative to  digitsforward,,
memory,digit span forward,digit_f,dsf,alternative to  digitsforward,,
memory,digit span forward,digit_f,digitspanforward,alternative to  digitsforward,,
memory,digit span total,digit_tot,digitspan,literal,,
memory,digit span total,digit_tot,digitspantotal,alt to digitspan,,
workmemory,digit span backward,digit_b,digitsback,literal,,
workmemory,digit span backward,digit_b,digitspanbackward,alternative to digitsback,,
workmemory,digit span backward,digit_b,dsb,alternative to digitsback,,
workmemory,digit span backward,digit_b,digitbackward,misselled digitsback,,
workmemory,digit ordering,digit_o,digitorder,literal,,
workmemory,digit ordering,digit_o,digitordering,alternative to digitorder,,
executive f,switching,trailsb,trailsb,literal,,
fluid reasoning,block design,block,block,literal,,
fluid reasoning,block design,block,blockdesign,alternative to block,,
fluid reasoning,block design,block,waisblockdesign,alternative to block,,
fluid reasoning,figure logic,fig_logic,figurelogic,literal,,
fluid reasoning,matrices,matrices,matrices,literal,,
fluid reasoning,matrices,raven,raven,alternative to matrices,,
fluid reasoning,rotations,rotate,rotations,literal,,
fluid reasoning,to_be_verified,piccomp,lpsspatialability,literal,,
fluid reasoning,to_be_verified,piccomp,lpsspacialability,misspelled   lpsspatialability,,
fluid reasoning,picture completion,piccomp,Waispicturecompletion,alternative to Waispicturecompletition,,
fluid reasoning,picture completion,piccomp,waispicturecompletion,literal,,
speed,substitution,symbol,symbol,literal,,
speed,substitution,symbol,digitsymbol,alternative to symbol,,
speed,substitution,symbol,digitsymol,misspelled symbol,,
speed,substitution,symbol,digitsymbolsubstitution,alternative to symbol,,
speed,substitution,symbol,digitsymbolsubstitutiontest,alternative to symbol,,
speed,substitution,symbol,waisdigitsymbolsubstitution,alternative to symbol,,
speed,substitution,symbol,waisdigitsymbolsubstitutiontest,alternative to symbol,,
speed,substitution,letter,codingtask,alternative to symbol,,
speed,figure identification,fig_id,figureid,literal,,
speed,figure identification,fig_id,figid,alternative to figureid,,
speed,comparison,num_comp,numbercomparison,literal,,
speed,comparison,pat_comp,patterncomparison,literal,,
speed,perceptual speed,psif,psif,literal,,
mental status,mmse,3ms,3ms,literal,,
mental status,mmse,mmms,mmms,alternative,,
mental status,mmse,mmse,mmse,literal,,
mental status,clock,clock,clock,literal,,
mental status,serial7,serial7,serial7,literal,,
mental status,tics,tics,tics,literal,,
fluid reasoning,analogies,analogies,analogies,literal,,
fluid reasoning,analogies,analogies,anal,misspelled analogies,,
perception,auditory comprehension,ideas,complexideas,literal,,
perception,visual perception,line,lineorientation,literal,,
