col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
1,1,/service/abixen/business-intelligence/application/business-intelligence.min.js,BODY,APPLICATION,JAVASCRIPT,,,,
2,1,/service/abixen/business-intelligence/application/business-intelligence.min.css,HEADER,APPLICATION,CSS,,,,
3,1,/service/abixen/business-intelligence/control-panel/business-intelligence.min.js,BODY,ADMIN,JAVASCRIPT,,,,
4,1,/service/abixen/business-intelligence/control-panel/business-intelligence.min.css,HEADER,ADMIN,CSS,,,,
5,1,/service/abixen/business-intelligence/application/lib/d3.min.js,BODY,APPLICATION,JAVASCRIPT,,,,
6,1,/service/abixen/business-intelligence/application/lib/nv.d3.min.js,BODY,APPLICATION,JAVASCRIPT,,,,
7,1,/service/abixen/business-intelligence/application/lib/nv.d3.min.css,HEADER,APPLICATION,CSS,,,,
8,1,/service/abixen/business-intelligence/application/lib/angular-nvd3.min.js,BODY,APPLICATION,JAVASCRIPT,,,,
9,1,/service/abixen/business-intelligence/control-panel/lib/xlsx.full.min.js,BODY,ADMIN,JAVASCRIPT,,,,
15,4,/service/abixen/web-content/control-panel/web-content.min.js,BODY,ADMIN,JAVASCRIPT,,,,
16,4,/service/abixen/web-content/control-panel/web-content.min.css,HEADER,ADMIN,CSS,,,,
17,4,/service/abixen/web-content/application/web-content.min.js,BODY,APPLICATION,JAVASCRIPT,,,,
18,4,/service/abixen/web-content/application/web-content.min.css,HEADER,APPLICATION,CSS,,,,
