col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Specific,-1,TonB-siderophor,TIGR01783,273805,2,1801,3.2315599999999995e-148,443.392,-,OM_channels,cl21487,389765
Specific,-1,ligand_gated_channel,cd01347,238657,11,1789,8.266779999999998e-78,259.306,-,OM_channels,cl21487,389765
Specific,-1,TonB_dep_Rec,pfam00593,366183,2,1162,5.53114e-18,86.6831,-,OM_channels,cl21487,389765
Non-specific,-1,BtuB,COG4206,226664,1232,1873,2.40956e-15,79.3917,C,OM_channels,cl21487,389765
Non-specific,-1,FhuE,COG4773,227114,1313,1801,2.92023e-05,47.0475,C,OM_channels,cl21487,389765
Non-specific,-1,Toluene_X,pfam03349,367457,350,679,0.00334136,40.0561,NC,OM_channels,cl21487,389765
Specific,-1,CirA,COG1629,224544,5,1873,3.41948e-45,171.609,-,-,-,-
Non-specific,-1,TonB-hemlactrns,TIGR01786,273808,26,1846,5.32936e-27,116.358,-,-,-,-
Non-specific,-1,TonB-hemin,TIGR01785,273807,2,1846,2.9861599999999997e-26,113.641,-,-,-,-
Non-specific,-1,FecA,COG4772,227113,227,1780,6.71575e-15,78.2461,C,-,-,-
Non-specific,-1,TonB-B12,TIGR01779,273802,596,1846,2.10399e-14,76.4425,C,-,-,-
Non-specific,-1,FepA,COG4771,227112,1076,1873,1.35829e-12,70.5138,C,-,-,-
Non-specific,-1,PRK10064,PRK10064,236646,1349,1873,4.04702e-12,69.143,C,-,-,-
Non-specific,-1,btuB,PRK10641,236730,1430,1864,1.8705e-09,60.3912,C,-,-,-
Non-specific,-1,PRK13483,PRK13483,184080,1436,1873,3.5574299999999998e-09,59.7889,C,-,-,-
Non-specific,-1,PRK10044,PRK10044,236643,1409,1759,5.08251e-08,55.9207,C,-,-,-
Non-specific,-1,PRK14050,PRK14050,237595,1370,1576,2.1860800000000002e-07,54.0366,NC,-,-,-
Non-specific,-1,PRK13486,PRK13486,139606,1475,1849,4.78329e-07,52.7166,C,-,-,-
Non-specific,-1,PRK13513,PRK13513,184104,1436,1873,6.12586e-07,52.4628,C,-,-,-
Non-specific,-1,PRK13484,PRK13484,139605,1460,1864,4.25519e-06,49.6203,C,-,-,-
Non-specific,-1,Fiu,COG4774,227115,1325,1870,1.01885e-05,48.679,C,-,-,-
Non-specific,-1,PRK13524,PRK13524,237410,1298,1711,1.13122e-05,48.4872,C,-,-,-
Non-specific,-1,TonB-Xanth-Caul,TIGR01782,273804,5,1423,1.13779e-05,48.4849,N,-,-,-
Non-specific,-1,PRK09840,PRK09840,182105,1415,1834,0.000172405,44.412,C,-,-,-
Non-specific,-1,OMP_RagA_SusC,TIGR04056,274948,1469,1744,0.000615251,42.9625,C,-,-,-
Non-specific,-1,PRK13528,PRK13528,237413,1475,1711,0.00194134,41.2804,C,-,-,-
Superfamily,-,OM_channels,cl21487,389765,2,1801,3.2315599999999995e-148,443.392,-,-,-,-
Superfamily,-,Plug,cl23850,390131,1499,1807,1.8996400000000002e-15,72.3034,-,-,-,-
Non-specific,-1,Plug,pfam07715,369481,1499,1807,1.8996400000000002e-15,72.3034,-,Plug,cl23850,390131
