col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
integers,1,a,a,int,,False,,,,,a
integers,2,b,b,int,,False,,,,,b
integers,3,c,c,int,,False,,,,,c
integers,4,d,d,int,,False,,,,,d
integers,5,e,e,int,,False,,,,,e
integers,6,f,f,int,,False,,,,,f
integers,7,g,g,int,,False,,,,,g
integers,8,h,h,int,,False,,,,,h
integers,9,i,i,int,,False,,,,,i
integers,10,j,j,int,,False,,,,,j
use_select,1,id,id,int,,False,,,,,id
use_select,2,a,a,int,,False,,,,,a
use_select,3,b,b,int,,False,,,,,b
use_select,4,c,c,int,,False,,,,,c
use_select,5,d,d,int,,False,,,,,d
use_select,6,e,e,int,,False,,,,,e
use_select,7,f,f,int,,False,,,,,f
use_select,8,g,g,int,,False,,,,,g
use_select,9,h,h,int,,False,,,,,h
use_select,10,i,i,int,,False,,,,,i
use_select,11,j,j,int,,False,,,,,j
use_select,12,id_12,id_12,int,,False,,,,,id
use_select,13,a_13,a_13,int,,False,,,,,a
use_select,14,b_14,b_14,int,,False,,,,,b
use_select,15,c_15,c_15,int,,False,,,,,c
use_select,16,d_16,d_16,int,,False,,,,,d
use_select,17,e_17,e_17,int,,False,,,,,e
use_select,18,f_18,f_18,int,,False,,,,,f
use_select,19,g_19,g_19,int,,False,,,,,g
use_select,20,h_20,h_20,int,,False,,,,,h
use_select,21,i_21,i_21,int,,False,,,,,i
use_select,22,j_22,j_22,int,,False,,,,,j
use_view,1,id,id,int,,False,,,,,id
use_view,2,a,a,int,,False,,,,,a
use_view,3,b,b,int,,False,,,,,b
use_view,4,c,c,int,,False,,,,,c
use_view,5,d,d,int,,False,,,,,d
use_view,6,e,e,int,,False,,,,,e
use_view,7,f,f,int,,False,,,,,f
use_view,8,g,g,int,,False,,,,,g
use_view,9,h,h,int,,False,,,,,h
use_view,10,i,i,int,,False,,,,,i
use_view,11,j,j,int,,False,,,,,j
use_view,12,id_1,id_1,int,,False,,,,,id:1
use_view,13,a_1,a_1,int,,False,,,,,a:1
use_view,14,b_1,b_1,int,,False,,,,,b:1
use_view,15,c_1,c_1,int,,False,,,,,c:1
use_view,16,d_1,d_1,int,,False,,,,,d:1
use_view,17,e_1,e_1,int,,False,,,,,e:1
use_view,18,f_1,f_1,int,,False,,,,,f:1
use_view,19,g_1,g_1,int,,False,,,,,g:1
use_view,20,h_1,h_1,int,,False,,,,,h:1
use_view,21,i_1,i_1,int,,False,,,,,i:1
use_view,22,j_1,j_1,int,,False,,,,,j:1
