col0,col1,col2,col3,col4
0,Samsung NoFrost Inox A+++,RB37J5249SS,2,2
1,Samsung NoFrost Inox A+,RB37J5000SA,2,2
2,Siemens NoFrost A+,KD56NNW20,2,3
3,Samsung NoFrost A+,RB33J3230WW,2,2
4,Samsung NoFrost Inox A+,RB29HSR2DSA,2,2
5,Siemens NoFrost Inox A++,KG39NVI35,2,3
6,Siemens NoFrost Inox A++,KG56NXI30,2,3
7,Philips Shaver,S5420/06,1,9
8,Philips Shaver,S1510/04,1,9
9,Philips Shaver Series 7000,S7370/12,1,9
10,Philips Shaver,S3520/06,1,9
11,Philips Series 9000 Senso Touch,S9111/31,1,9
12,LG F4J5QN3W,F4J5QN3W,0,4
13,LG F4J5TN3W,F4J5TN3W,0,4
14,LG F4J6QY1W,F4J6QY1W,0,4
15,Samsung AddWash,WW80K5410UW,0,2
16,Siemens WM14T468GR,WM14T468GR,0,3
17,LG FH2B8QDA,FH2B8QDA,0,4
18,Siemens WM14W520GR,WM14W520GR,0,3
19,LG FH4U2VFN3,FH4U2VFN3,0,4
20,Dell Inspiron 3576 (i7-8550U/8GB/256GB/Radeon 520/FHD/W10),Inspiron 3576,3,8
21,HP 255 G6 (E2-9000e/4GB/500GB/Radeon R2/No OS),255 G6,3,6
22,HP Envy 13-AH0001nv (i5-8250U/8GB/256GB/GeForce MX150/FHD/W10),AH0001nv,3,6
23,Acer Predator G5-793-79SG (i7-7700HQ/16GB/1TB/GeForce GTX 1060/FHD/W10),G5-793-79SG,3,7
24,Tiger Corporation JBV-A10U-W 5.5-Cup,JBV-A10U-W,4,1
25,Sony HDR-CX405,HDR-CX405,5,0
26,Sony HDR-CX625,HDR-CX625,5,0
27,LG 43UK6470PLC,43UK6470PLC,6,4
28,Samsung UE50NU7402,UE50NU7402,6,2
29,LG 43UK6750,43UK6750,6,4
30,Philips 50PUS6503,50PUS6503,6,9
31,Sharp 49UI7252E,49UI7252E,6,5
32,Philips 32PFS4132,32PFS4132,6,9
