col0,col1,col2,col3,col4
1,Sink,3207.77,0.0,F
2,14,1484.06,0.98,F
3,18,18.74,0.99,F
4,23,258.35,0.99,F
5,19,1727.63,0.98,F
6,24,16.91,0.97,F
7,6,373.39,0.98,F
8,20,240.5,0.87,F
9,25,13.75,0.99,F
10,7,61.57,0.89,F
11,21,6.49,0.95,F
12,26,168.3,0.99,F
13,8,12.79,0.9,F
14,22,203.79,0.95,F
15,27,256.02,0.98,F
16,9,3822.72,0.86,F
17,28,382.74,0.99,F
18,2,555.18,0.98,F
19,35,3986.33,0.98,F
20,37,1625.85,0.98,F
21,72,1925.38,0.97,F
22,73,380.3,0.96,F
23,78,6153.67,0.96,F
24,41,172.93,0.78,F
25,42,4.3,0.95,F
26,52,10.95,0.98,F
27,89,11.19,0.96,F
28,93,86.11,0.96,F
29,86,196.82,0.95,F
30,62,745.99,0.87,F
31,84,3083.71,0.98,F
32,138,3951.62,0.99,F
33,45,66.62,0.93,F
34,43,145.15,0.95,F
35,51,1064.62,0.98,F
36,90,3678.79,0.96,F
37,94,434.01,0.98,F
38,64,244.76,0.96,F
39,149,736.51,0.83,F
40,151,526.97,0.93,F
41,67,542.0,0.0,F
42,174,22.92,0.0,F
43,46,141.13,0.97,F
44,44,162.22,0.91,F
45,55,1443.39,0.96,F
46,97,4178.89,0.97,F
47,115,1138.57,0.96,F
48,120,2708.35,0.97,F
49,130,1307.15,0.88,F
50,145,195.67,0.91,F
51,152,11.97,0.83,F
52,232,1432.37,0.96,F
53,175,6012.11,0.93,F
54,47,169.75,0.92,F
55,48,1216.39,0.46,F
56,99,10.96,0.64,F
57,166,789.9099999999999,0.74,F
58,167,2435.43,0.88,F
59,172,4092.79,0.98,F
60,162,3653.14,0.98,F
61,147,124.33,0.07,F
62,148,464.83,0.82,F
63,153,152.47,0.91,F
64,176,363.23,0.94,F
65,242,168.94,0.91,F
66,203,10.28,0.0,F
67,209,2715.54,0.98,F
68,210,11.8,0.0,F
69,49,479.55,0.45,F
70,59,740.49,0.95,F
71,100,3635.98,0.75,F
72,258,279.22,0.76,F
73,266,2711.71,0.89,F
74,268,1205.04,0.94,F
75,393,2355.03,0.56,F
76,170,16.12,0.0,F
77,263,111.77,0.61,F
78,155,736.85,0.84,F
79,233,505.86,0.92,F
80,154,148.21,0.95,F
81,178,861.61,0.95,F
82,204,2937.82,0.9,F
83,223,826.57,0.23,F
84,226,1180.64,0.93,F
85,229,158.31,0.01,F
86,213,153.33,0.16,F
87,105,178.44,0.98,F
88,108,71.49,0.98,F
89,265,1175.43,0.68,F
90,276,0.7,0.0,F
91,278,140.59,0.0,F
92,395,2316.78,0.68,F
93,158,11.86,0.92,F
94,236,571.29,0.97,F
95,234,1094.06,0.79,F
96,160,2413.32,0.97,F
97,197,1068.17,0.83,F
98,201,2403.59,0.96,F
99,227,2699.52,0.64,F
100,330,3381.74,0.95,F
101,214,2683.52,0.01,F
102,304,1791.05,0.9,F
103,305,101.51,0.03,F
104,406,3.12,0.01,F
105,159,2053.37,0.94,F
106,239,118.37,0.88,F
107,245,257.21,0.87,F
108,246,4035.99,0.9,F
109,262,2482.13,0.93,F
110,333,364.05,0.65,F
111,340,525.4,0.97,F
112,341,907.41,0.92,F
113,322,207.52,0.78,F
114,323,353.82,0.14,F
115,326,568.98,0.0,F
116,334,808.13,0.89,F
117,412,547.05,0.02,F
118,407,1032.81,0.0,F
119,240,286.01,0.89,F
120,247,179.04,0.94,F
121,285,4333.84,0.92,F
122,288,201.45,0.64,F
123,271,2762.14,0.48,F
124,272,2525.97,0.86,F
125,335,39.0,0.9,F
126,345,67.97,0.95,F
127,379,175.0,0.96,F
128,343,3530.15,0.92,F
129,415,284.82,0.91,F
130,235,314.8,0.93,F
131,251,342.38,0.98,F
132,310,902.71,0.9,F
133,336,3287.53,0.75,F
134,346,718.47,0.8,F
135,383,4623.2,0.95,F
136,354,2891.46,0.98,F
137,416,364.74,0.9,F
138,248,16.27,0.93,F
139,255,2731.84,0.8,F
140,365,557.68,0.47,F
141,347,1490.26,0.85,F
142,349,133.4,0.85,F
143,357,50.28,0.98,F
144,249,244.01,0.93,F
145,283,12.66,0.74,F
146,289,1324.94,0.82,F
147,369,2742.77,0.86,F
148,359,143.27,0.99,F
149,250,238.2,0.52,F
150,284,960.8,0.85,F
151,360,2175.06,0.98,F
152,252,27.46,0.33,F
153,291,1690.98,0.91,F
154,363,286.82,0.72,F
