col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
Alabama,AL,2123372,588708,Trump,Republican,-27.72,South,64.0,35.0,4864745,43.64816655343702,True
Alaska,AK,318608,46933,Trump,Republican,-14.730000000000004,West,63.0,42.0,741504,42.96780597272571,True
Arizona,AZ,2604657,91234,Trump,Republican,-3.5,West,90.0,49.0,6945452,37.50161976499154,True
Arkansas,AR,1130635,304378,Trump,Republican,-26.92,South,69.0,26.0,2990410,37.80869512876161,False
California,CA,14237884,4269978,Clinton,Democrat,29.99,West,97.0,61.0,39209127,36.312677912976746,True
Colorado,CO,2780247,136386,Clinton,Democrat,4.909999999999997,West,80.0,31.0,5540921,50.176622261894735,True
Connecticut,CT,1644920,224357,Clinton,Democrat,13.64,Northeast,94.0,30.0,3578674,45.96451087749261,True
Delaware,DE,443814,50476,Clinton,Democrat,11.380000000000004,South,90.0,37.0,949216,46.75584903752149,True
Florida,FL,9502955,112911,Trump,Republican,-1.1800000000000068,South,96.0,46.0,20629982,46.06380655106727,True
Georgia,GA,4141445,211141,Trump,Republican,-5.089999999999996,South,82.0,48.0,10304763,40.189619111084845,True
Hawaii,HI,428937,138044,Clinton,Democrat,32.18,West,76.0,81.0,1428105,30.03539655697585,True
Idaho,ID,690433,219290,Trump,Republican,-31.77,West,70.0,16.0,1682930,41.02565169080116,False
Illinois,IL,5594426,944714,Clinton,Democrat,16.89,Midwest,90.0,37.0,12826895,43.61481091098041,True
Indiana,IN,2757828,524160,Trump,Republican,-19.01,Midwest,79.0,20.0,6633344,41.575229627771456,False
Iowa,IA,1566031,147314,Trump,Republican,-9.409999999999997,Midwest,60.0,15.0,3131785,50.00442239808927,False
Kansas,KS,1194755,244013,Trump,Republican,-20.419999999999995,Midwest,64.0,25.0,2911263,41.03906105357022,False
Kentucky,KY,1924149,574117,Trump,Republican,-29.840000000000003,South,56.00000000000001,15.0,4438229,43.3539819599214,False
Louisiana,LA,2029032,398484,Trump,Republican,-19.64,South,81.0,42.0,4678215,43.37192711322588,True
Maine,ME,747927,22142,Clinton,Democrat,2.960000000000001,Northeast,54.0,9.0,1331370,56.17724599472723,False
Maryland,MD,2781446,734759,Clinton,Democrat,26.42,South,97.0,50.0,6004692,46.32121014699838,True
Massachusetts,MA,3325046,904303,Clinton,Democrat,27.2,Northeast,97.0,27.0,6826022,48.71132850143173,False
Michigan,MI,4824542,10704,Trump,Republican,-0.2199999999999988,Midwest,87.0,24.0,9951890,48.478650788945615,False
Minnesota,MN,2945233,44593,Clinton,Democrat,1.509999999999998,Midwest,75.0,18.0,5523409,53.32273963416434,False
Mississippi,MS,1211088,215583,Trump,Republican,-17.799999999999997,South,45.0,44.0,2988298,40.52768498991734,True
Missouri,MO,2827673,523443,Trump,Republican,-18.51,Midwest,78.0,20.0,6087203,46.452746852700656,False
