col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
00824000003DkIUAA0,0062400000259XVAAY,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Qualification,15000,1500,2009-10-09 00:00:00,10,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIVAA0,0062400000259XWAAY,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Negotiation/Review,125000,112500,2009-10-09 00:00:00,90,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIWAA0,0062400000259XXAAY,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,220000,220000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIXAA0,0062400000259XYAAY,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,85000,85000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIYAA0,0062400000259XZAAY,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Id. Decision Makers,15000,9000,2009-10-09 00:00:00,60,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIZAA0,0062400000259XaAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Proposal/Price Quote,270000,202500,2009-10-09 00:00:00,75,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIaAAK,0062400000259XbAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,120000,120000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIbAAK,0062400000259XcAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Value Proposition,250000,125000,2009-10-09 00:00:00,50,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIcAAK,0062400000259XdAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,75000,75000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIdAAK,0062400000259XeAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,50000,50000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIeAAK,0062400000259XfAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Prospecting,100000,10000,2009-10-09 00:00:00,10,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIfAAK,0062400000259XgAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Value Proposition,80000,40000,2009-10-09 00:00:00,50,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIgAAK,0062400000259XhAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Id. Decision Makers,60000,36000,2009-10-09 00:00:00,60,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIhAAK,0062400000259XiAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,30000,30000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIiAAK,0062400000259XjAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Negotiation/Review,270000,243000,2009-10-09 00:00:00,90,,Pipeline,,,,,2014-11-04 18:19:09,0
00824000003DkIjAAK,0062400000259XkAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,50000,50000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIkAAK,0062400000259XlAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,60000,60000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIlAAK,0062400000259XmAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,270000,270000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkImAAK,0062400000259XnAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,350000,350000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkInAAK,0062400000259XoAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Closed Won,915000,915000,2009-10-09 00:00:00,100,,Closed,,,,,2014-11-04 18:19:09,0
00824000003DkIoAAK,0062400000259XpAAI,00524000000U96AAAS,2014-11-04 18:19:09,2014-11-04 18:19:09,Proposal/Price Quote,100000,75000,2009-10-09 00:00:00,75,,Pipeline,,,,,2014-11-04 18:19:09,0
