col0,col1,col2,col3,col4,col5,col6,col7,col8
Core i9-7980XE,FCLGA2066,165,27780,2340,11/09/18,2005.5,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3092
Core i9-7900X,FCLGA2066,140,21998,2469,11/09/18,929.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3035
Core i7-8700K,FCLGA1151,95,15965,2703,11/09/18,358.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3098
Threadripper 1950X,sTR4,180,22061,1996,11/09/18,649.99,11/15/18,https://www.cpubenchmark.net/cpu.php?&id=3058
Ryzen 7 1800X,AM4,95,15400,1967,11/09/18,248.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2966
Core i5-8600K,FCLGA1151,95,12791,2519,11/09/18,253.11,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3100
Core i7-7700K,LGA 1151,95,12041,2583,11/09/18,354.89,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2874
Ryzen 5 1600X,AM4,95,13229,1976,11/09/18,169.65,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3000
Core i3-8350K,FCLGA1151,91,9250,2341,11/09/18,184.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3102
Core i5-7600K,FCLGA1151,91,9128,2384,11/09/18,250.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2919
Core i3-7350K,FCLGA1151,60,6620,2437,11/09/18,214.65,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2930
Ryzen 3 1300X,AM4,65,7466,1877,11/09/18,137.79,11/15/18,https://www.cpubenchmark.net/cpu.php?id=3057
Pentium G4620,FCLGA1151,51,5205,2133,11/09/18,111.42,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2948
Pentium G4560,FCLGA1151,54,4874,1987,11/09/18,99.99,11/15/18,https://www.cpubenchmark.net/cpu.php?id=2925
