col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42
11133025000031011,Acto_3a.1,250.0,0.498,0.0956581583871405,0.2151653176447627,30444.600310437083,2.6736929441586983,0.8617767798156781,0.7675,10.0,0.0,0.4291648363482077,0.5242105263157895,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.1625269163058275,0.2151657256124879,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.999279320006834,0.9985586400175483,0.9999999999961195,0.00194584585008,0.0038915654686934,1.262314665641715e-07,0.215166370018144
11133025000031012,Acto_3a.1,375.0,0.451,0.0351830633669014,0.0120517413006696,85638.94767466493,3.0184367828587315,0.9156900183157678,0.7675,10.0,0.0,0.4129761982604112,0.4747368421052632,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.1666883217102293,0.0120517502154025,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9993845187524096,0.998769037509389,0.99999999999543,0.0015794307030036,0.0031588530703831,8.335624157588794e-09,0.0120517130310688
11133025000031013,Acto_3a.1,675.0,0.39808,2.390355074128202e-09,0.0124973076405045,134959.98055252185,2.8468279215650694,0.9800947907987988,0.7675,10.0,0.0,0.3901561343211858,0.4190315789473684,0.276,0.0,9.2e-09,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.552,0.1566340762589517,0.0124973168976775,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9994931674965308,0.9989863349938086,0.9999999999992528,0.001321011120138,0.002642018657135,3.583141105863852e-09,0.0124973347646119
11133025000031014,Acto_3a.1,1000.0,0.2390499999999999,0.0899999999985488,0.0011733560141377,10958.418714122305,2.3330927262604364,0.8744904068419841,0.7675,10.0,0.0,0.2090469317555763,0.2516315789473684,0.1349999999999999,0.0,4.5e-09,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.2699999999999999,0.09,0.0011733562412914,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9884921470668624,0.9769842941338516,0.9999999999998732,0.0032608466687649,0.006521693197973,1.3955695461149024e-10,0.0011733558720943
11133025000041011,Acto_4a.1,250.0,0.498,0.0956700912205436,0.2151574566421882,30439.474138849968,2.6736368141021662,0.8617808377781145,0.7675,10.0,0.0,0.429166857213501,0.5242105263157895,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.1625281421501259,0.2151575116341429,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.999279319242849,0.998558638503582,0.999999999982116,0.0019459182669699,0.0038915655491271,2.709848126486362e-07,0.2151593568592521
11133025000041012,Acto_4a.1,375.0,0.451,0.0351903622098343,0.0120512860696232,85630.2442523154,3.0184029019117826,0.9156924258532004,0.7675,10.0,0.0,0.4129772840597934,0.4747368421052632,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.1666877992804506,0.0120512944813531,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9993845215580968,0.9987690431203232,0.9999999999958704,0.0015794304976197,0.0031588530715055,7.923733965041724e-09,0.0120513668294013
11133025000041013,Acto_4a.1,1000.0,0.416875,8.439366852419954e-10,0.0139205189370186,138995.88299111134,2.6301959359294886,0.9866645346794664,0.7675,10.0,0.0,0.4113157778945025,0.4388157894736842,0.2925,0.0,9.75e-09,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.585,0.1643376107638154,0.0139205341549652,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9994899846125288,0.9989799692335132,0.9999999999915444,0.0014131243257247,0.0028262344702517,1.4181197776301856e-08,0.0139205765819909
11183128190051011,Ahuri_5a.1,200.0,0.569,1.7807944560594002e-10,0.2994311191579921,262028.2203475313,3.3912074597809774,0.8419584533385126,0.7675,10.0,0.0,0.4790743599496136,0.5989473684210526,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,0.299431289468284,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9995339144340972,0.9990678288689436,0.9999999999992506,0.0014673618915551,0.0029346498088518,7.397425846266891e-08,0.2994300921280363
11183128190051012,Ahuri_5a.1,325.0,0.547,0.1281309490791227,0.2904390086475474,73395.9779698649,2.967012586226813,0.8310206032275333,0.7675,10.0,0.0,0.4545682699654608,0.5757894736842106,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.2,1.0,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.999319363353658,0.998638726733235,0.9999999999740812,0.0016620930800099,0.0033237634515237,4.2270849607857766e-07,0.2904337613663341
11183128190051013,Ahuri_5a.1,1000.0,0.447,0.0481079038043837,0.0126940056251204,2542.4891898945148,1.846104594314341,0.8944654521946513,0.7675,10.0,0.0,0.3998260571310091,0.4705263157894737,0.3,0.0,1e-08,100.0,0.75,0.75,0.2,1.0,0.0,0.0,0.0,0.6,0.0481079038099891,0.0126940056288821,100000000000000.0,4.0,1.0,2.0,100.0,0.0,0.0,0.0,0.9893303547560104,0.9786643252784402,0.999996384233581,0.009698127658666,0.0193876206851471,8.634632184904952e-06,0.0128944864995983
