col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
,59,,1,,923,3,45,159,218,800,8,210,,,,,,,31,179
,59,,2,,1325,8,110,242,307,1200,13,294,,,,,,,33,261
,59,,3,,1342,4,93,203,245,1150,14,231,,,,,,,30,201
,59,,4,,1152,7,53,137,211,1000,10,201,,,,,,,23,178
,59,,5,,1335,2,72,176,253,1200,13,239,,,,,,,30,209
,59,,6,,1093,7,85,158,251,950,9,242,,,,,,,23,219
,59,,7,,1189,6,52,177,225,1050,9,216,,,,,,,33,183
,59,,8,,1316,6,59,143,211,1100,10,201,,,,,,,23,178
,59,,9,,1182,7,51,212,227,1050,12,215,,,,,,,28,187
,59,,10,,806,10,68,124,166,700,4,162,,,,,,,22,140
,59,,11,,1055,10,42,145,194,900,5,189,,,,,,,29,160
,59,,12,,1286,5,75,223,280,1150,14,266,,,,,,,27,239
,59,,13,,1302,11,70,207,273,1150,7,264,,,,,,,30,234
,59,,14,,1417,7,100,252,316,1250,11,305,,,,,,,30,275
,59,,15,,1244,7,92,234,304,1100,8,296,,,,,,,34,262
,59,,16,,1475,6,100,288,338,1300,9,329,,,,,,,29,300
,59,,17,,1275,7,111,258,312,1100,15,297,,,,,,,34,263
,59,,18,,207,5,44,65,71,200,4,67,,,,,,,7,60
,59,,20,,1315,5,75,186,230,1150,7,223,,,,,,,26,197
,59,,21,,1432,6,101,245,277,1250,12,265,,,,,,,28,237
,59,,22,,1410,9,107,208,282,1250,12,270,,,,,,,51,219
,59,,23,,887,7,68,136,203,800,10,193,,,,,,,26,167
,59,,24,,1409,7,61,172,225,1250,10,215,,,,,,,43,172
,59,,25,,1379,10,97,218,302,1250,6,296,,,,,,,22,274
,59,,26,,1203,10,60,164,202,1100,7,195,,,,,,,22,173
,59,,27,,1248,7,83,257,298,1100,9,289,,,,,,,34,255
,59,,28,,1249,7,69,162,231,1100,6,225,,,,,,,18,207
,59,,29,,1161,7,75,167,242,1000,7,235,,,,,,,32,203
,59,,30,,993,7,81,168,215,850,2,213,,,,,,,25,188
,59,,31,,1162,0,74,210,263,1000,11,252,,,,,,,33,219
,59,,32,,793,5,55,147,189,650,8,181,,,,,,,15,166
,59,,33,,889,4,108,193,228,800,6,222,,,,,,,25,197
,59,,34,,1279,6,81,155,211,1150,9,202,,,,,,,16,186
,59,,35,,1346,8,90,237,302,1200,14,288,,,,,,,26,262
,59,,36,,1255,5,63,188,238,1100,15,223,,,,,,,20,203
,59,,37,,1390,7,91,222,258,1200,7,250,,,,,,,26,224
,59,,38,,1460,9,87,150,188,1300,6,182,,,,,,,15,167
,59,,39,,1390,12,80,225,267,1250,7,259,,,,,,,33,226
,59,,40,,1478,3,86,186,250,1300,9,241,,,,,,,29,212
,59,,41,,1278,8,131,304,418,1100,6,412,,,,,,,9,403
,59,,42,,1362,9,95,245,325,1200,11,314,,,,,,,35,279
,59,,43,,1374,6,45,166,202,1200,9,193,,,,,,,30,163
,59,,44,,1438,7,103,200,226,1300,7,219,,,,,,,16,203
,59,,45,,1153,9,110,262,311,1050,14,297,,,,,,,35,262
,59,,46,,916,5,76,146,218,800,7,211,,,,,,,23,188
,59,,47,,754,11,60,114,136,650,7,129,,,,,,,13,116
,59,,48,,1515,8,72,166,211,1300,9,202,,,,,,,32,170
,59,,49,,1004,10,58,128,182,850,4,178,,,,,,,18,160
,59,,50,,1454,8,105,240,336,1300,23,313,,,,,,,33,280
,59,,51,,1427,8,98,169,233,1250,6,227,,,,,,,26,201
,59,,52,,1179,7,65,202,237,1050,11,226,,,,,,,18,208
,59,,53,,1332,7,82,184,227,1200,8,219,,,,,,,24,195
,59,,54,,1420,9,110,262,320,1250,5,315,,,,,,,32,283
,59,,55,,1389,4,82,143,185,1200,9,176,,,,,,,32,144
,59,,56,,1283,8,57,129,187,1100,4,183,,,,,,,13,170
,59,,57,,1428,7,75,192,219,1250,4,215,,,,,,,13,202
,59,,58,,1434,9,122,220,264,1250,6,258,,,,,,,28,230
,59,,59,,1413,8,57,138,220,1250,7,213,,,,,,,25,188
,59,,60,,1480,9,69,199,241,1300,8,233,,,,,,,33,200
,59,,61,,1297,4,77,169,227,1150,4,223,,,,,,,35,188
,59,,62,,1308,10,70,164,226,1150,1,225,,,,,,,48,177
,59,,63,,1424,5,82,231,285,1300,8,277,,,,,,,46,231
,59,,64,,1482,11,53,125,168,1350,8,160,,,,,,,32,128
,59,,65,,1488,13,51,107,132,1300,9,123,,,,,,,22,101
,59,,66,,1402,10,78,173,243,1250,5,238,,,,,,,35,203
,59,,67,,1004,10,54,115,153,850,14,139,,,,,,,17,122
,59,,68,,1298,4,57,137,171,1150,3,168,,,,,,,27,141
,59,,69,,940,6,64,90,125,850,6,119,,,,,,,19,100
,59,,70,,1099,7,90,138,169,1000,8,161,,,,,,,32,129
,59,,71,,1235,5,64,112,156,1100,6,150,,,,,,,27,123
,59,,72,,1136,142,100,167,317,1150,14,303,,,,,,,42,261
,59,,73,,1444,7,83,185,260,1300,16,244,,,,,,,30,214
,59,,74,,1283,9,108,177,212,1150,14,198,,,,,,,28,170
,59,,76,,1288,6,60,160,192,1150,8,184,,,,,,,21,163
,59,,77,,1440,7,86,211,251,1300,11,240,,,,,,,34,206
,59,,78,,1328,6,59,160,197,1150,4,193,,,,,,,18,175
,59,,79,,1410,2,118,209,251,1250,13,238,,,,,,,27,211
,59,,80,,1219,8,99,170,195,1050,15,180,,,,,,,40,140
,59,,81,,1304,9,97,188,224,1150,9,215,,,,,,,31,184
,59,,82,,1109,10,118,180,214,1000,5,209,,,,,,,18,191
,59,,83,,1342,12,83,181,226,1200,10,216,,,,,,,38,178
,59,,85,,1293,4,45,117,157,1100,7,150,,,,,,,17,133
,59,,86,,1334,1,66,136,190,1150,8,182,,,,,,,40,142
,59,,87,,1243,6,71,144,188,1050,7,181,,,,,,,24,157
,59,,88,,1232,7,86,148,195,1100,11,184,,,,,,,14,170
,59,,89,,894,8,53,121,164,750,4,160,,,,,,,25,135
,59,,90,,1165,6,55,114,150,1000,9,141,,,,,,,16,125
,59,,91,,1202,7,92,181,227,1050,8,219,,,,,,,28,191
,59,,92,,450,7,36,64,81,450,1,80,,,,,,,12,68
,59,,93,,1187,7,85,173,218,1050,9,209,,,,,,,25,184
,59,,94,,1531,5,97,224,286,1350,9,277,,,,,,,30,247
,59,,95,,1195,6,66,150,218,1000,6,212,,,,,,,31,181
,59,,96,,1238,3,40,131,167,1100,2,165,,,,,,,22,143
,59,,97,,924,11,61,112,154,800,6,148,,,,,,,16,132
,59,,98,,1343,2,105,236,287,1150,14,273,,,,,,,36,237
,59,,99,,1191,4,68,144,180,1050,3,177,,,,,,,33,144
,59,,100,,998,12,75,191,237,850,11,226,,,,,,,36,190
,59,,101,,1083,5,73,146,192,900,4,188,,,,,,,22,166
,59,,102,,1221,8,46,136,186,1050,12,174,,,,,,,31,143
,59,,103,,1297,8,62,179,217,1150,8,209,,,,,,,19,190
,59,,104,,1151,6,63,133,164,1000,5,159,,,,,,,27,132
,59,,105,,1330,8,77,146,191,1150,10,181,,,,,,,36,145
,59,,106,,1320,4,76,180,231,1150,10,221,,,,,,,37,184
,59,,107,,1113,7,70,172,210,1000,8,202,,,,,,,47,155
,59,,108,,1388,5,79,201,260,1200,8,252,,,,,,,32,220
,59,,109,,1414,8,74,170,209,1250,9,200,,,,,,,44,156
,59,,110,,1365,4,73,182,241,1150,14,227,,,,,,,37,190
,59,,111,,1113,9,101,180,221,1000,7,214,,,,,,,28,186
,59,,112,,1540,7,80,156,214,1350,5,209,,,,,,,36,173
,59,,113,,915,8,64,119,149,800,6,143,,,,,,,12,131
,59,,114,,1094,7,46,132,160,1000,7,153,,,,,,,25,128
,59,,115,,1267,10,51,140,182,1100,8,174,,,,,,,20,154
,59,,116,,1328,9,51,144,187,1150,8,179,,,,,,,17,162
,59,,117,,856,6,56,136,160,750,5,155,,,,,,,27,128
,59,,118,,833,7,55,109,128,750,2,126,,,,,,,12,114
,59,,119,,1514,3,95,259,308,1350,18,290,,,,,,,17,273
,59,,120,,1352,8,66,192,249,1200,9,240,,,,,,,28,212
,59,,121,,1146,5,64,155,242,1000,4,238,,,,,,,16,222
,59,,122,,1436,11,55,177,222,1250,5,217,,,,,,,25,192
,59,,123,,1296,5,100,200,238,1150,7,231,,,,,,,24,207
,59,,124,,1416,6,60,186,224,1250,12,212,,,,,,,27,185
,59,,125,,1452,5,87,189,228,1250,6,222,,,,,,,20,202
,59,,126,,1521,6,96,240,297,1350,7,290,,,,,,,20,270
