col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
Hermes Binner,1,2001,PJ,32.0,1,Trabaja en LoterÃ­a Nacional (presidencia de Duhalde),,,,
Hermes Binner,1,2003,PJ,32.0,1,"Secretario privado del intendente de Lomas de Zamora, Jorge Rossi (duhaldista)",,,,
Hermes Binner,1,2005,FPV,1.0,1,"Secretario privado del intendente de Lomas de Zamora, Jorge Rossi (duhaldista)",,,,
Hermes Binner,1,2007,FPV,1.0,1,Electo concejal; pide licencia y asume como secretario de gobierno de Lomas de Zamora,,,,
Hermes Binner,1,2009,FPV,1.0,1,Asume la intendencia de Lomas de Zamora tras la renuncia de Rossi,jurainsaurralde.jpg,,,"A los 39 aÃ±os, Insaurralde asume como intendente de Lomas"
Hermes Binner,1,2011,FPV,1.0,1,Reelecto como intendente de Lomas de Zamora,,,,
Hermes Binner,1,2013,FPV,1.0,1,Primer candidato a diputado nacional por la provincia de Buenos Aires ,pierdeinsaurralde.jpg,,,"La noche de las primarias, tras perder frente a Massa"
Hermes Binner,1,2014,FPV,1.0,1,Prueba,,,,
Mauricio Macri,2,2001,NADA,,1,,,,,
Mauricio Macri,2,2003,FPV,1.0,1,Embajadora para temas de la mujer de la CancillerÃ­a,,,,
Mauricio Macri,2,2005,FPV,1.0,1,Electa diputada nacional por la provincia de Buenos Aires,,,,
Mauricio Macri,2,2007,FPV,1.0,1,Diputada nacional por la provincia de Buenos Aires,,,,
Mauricio Macri,2,2009,FPV,1.0,1,Asume la banca de Nacha Guevara tras su renuncia como diputada nacional por la provincia de Buenos Aires,nachayjuliana.jpg,,,Di Tullio y Nacha se reÃºnen tras la decisiÃ³n de la actriz de no asumir
Mauricio Macri,2,2011,FPV,1.0,1,Diputada nacional por la provincia de Buenos Aires,,,,
Mauricio Macri,2,2013,FPV,1.0,1,Segunda candidata a diputada nacional por la provincia de Buenos Aires; jefa bancada FPV en reemplazo de Rossi,,,,
Julio Cobos,3,2001,PJ,32.0,1,Subsecretaria de la cartera de Desarrollo Social de La Matanza (gestiÃ³n Balestrini),,,,
Julio Cobos,3,2003,PJ,32.0,1,Responsable unidad ejecutora jefes y jefas de hogar de La Matanza,,,,
Julio Cobos,3,2005,FPV,1.0,1,Responsable unidad ejecutora jefes y jefas de hogar de La Matanza,,,,
Julio Cobos,3,2007,FPV,1.0,1,Vicejefa de Gabinete de la Municipalidad de La Matanza ,,,,
Julio Cobos,3,2009,FPV,1.0,1,Vicejefa de Gabinete de la Municipalidad de La Matanza ,,,,
Julio Cobos,3,2011,FPV,1.0,1,Presidenta del Concejo Deliberante de La Matanza,,,,
Julio Cobos,3,2013,FPV,1.0,1,Tercera candidata a diputada nacional por la provincia de Buenos Aires,,,http://www.lanacion.com.ar/1624339-espinoza-del-no-a-cristina-a-los-rumores-sobre-guinos-a-massa,
Florencio Randazzo,4,2001,PJ,32.0,1,Asesor de la CGT de Hugo Moyano,,,,
Florencio Randazzo,4,2003,Frepobo,14.0,1,"Candidato a diputado en la lista de Aldo Rico, quien se postula como gobernador; renuncia antes de las elecciones",,,http://www.lanacion.com.ar/527898-rico-y-patti-lograron-conservar-poder-en-los-distritos-propios,
Florencio Randazzo,4,2005,FPV,1.0,1,Electo diputado nacional por la provincia de Buenos Aires ,,,,
Florencio Randazzo,4,2007,FPV,1.0,1,Diputado nacional por la provincia de Buenos Aires ,,,,
Florencio Randazzo,4,2009,FPV,1.0,1,Reelecto diputado nacional por la provincia de Buenos Aires ,boletarecalde2009.jpg,,,"Los nombres de Massa y Recalde, pegados en la boleta"
Florencio Randazzo,4,2011,FPV,1.0,1,Diputado nacional por la provincia de Buenos Aires ,,,,
Florencio Randazzo,4,2013,FPV,1.0,1,Cuarto candidato a diputado nacional por la provincia de Buenos Aires,,,,
Sergio Massa,5,2001,PJ,32.0,1,Titular de la  Anses durante el gobierno de Duhalde,massaduhalderetocada.jpg,,,Massa y Duhalde inauguran una delegaciÃ³n de la Anses en Los Polvorines
Sergio Massa,5,2003,FPV,1.0,1,Confirmado al frente de la Anses por NÃ©stor Kirchner,,,,
Sergio Massa,5,2005,FPV,1.0,1,Titular de Anses del gobierno de Kirchner,,,,
Sergio Massa,5,2007,FPV,1.0,1,Electo intendente de Tigre ,,,,
Sergio Massa,5,2009,FPV,1.0,1,Jefe de Gabinete de Cristina Kirchner y candidato testimonial a diputado junto a Kirchner y Scioli,,ynFf9EQ_tdc,,
Sergio Massa,5,2011,FPV,1.0,1,Reelecto intendente de Tigre,,,,
Sergio Massa,5,2013,Frente Renovador,9.0,1,Primer candidato a diputado nacional por la provincia de Buenos Aires y ganador en las internas de agosto,,,,
Elisa Carrió,6,2001,ARI,16.0,1,Diputada; Fundadora de ARI (AfirmaciÃ³n para una RepÃºblica Igualitaria) tras alejarse de la UCR,carriocris.jpg,,,"Los diputados Scioli, CarriÃ³, OcaÃ±a y Cristina Kirchner comparten una reuniÃ³n de la comisiÃ³n investigadora de lavado de dinero                         "
Elisa Carrió,6,2003,ARI,16.0,1,Candidata a presidenta,,,,
