col0,col1,col2,col3,col4,col5
1,32.0,Provinsi Jawa Barat,Bandung,1,
2,32.01,Kabupaten Bogor,Cibinong,2,1.0
3,32.02,Kabupaten Sukabumi,Pelabuhanratu,2,1.0
4,32.03,Kabupaten Cianjur,Cianjur,2,1.0
5,32.04,Kabupaten Bandung,Soreang,2,1.0
6,32.05,Kabupaten Garut,Tarogong Kidul,2,1.0
7,32.06,Kabupaten Tasikmalaya,Singaparna,2,1.0
8,32.07,Kabupaten Ciamis,Ciamis,2,1.0
9,32.08,Kabupaten Kuningan,Kuningan,2,1.0
10,32.09,Kabupaten Cirebon,Sumber,2,1.0
11,32.1,Kabupaten Majalengka,Majalengka,2,1.0
12,32.11,Kabupaten Sumedang,Sumedang,2,1.0
13,32.12,Kabupaten Indramayu,Indramayu,2,1.0
14,32.13,Kabupaten Subang,Subang,2,1.0
15,32.14,Kabupaten Purwakarta,Purwakarta,2,1.0
16,32.15,Kabupaten Karawang,Karawang,2,1.0
17,32.16,Kabupaten Bekasi,Cikarang,2,1.0
18,32.17,Kabupaten Bandung Barat,Ngamprah,2,1.0
19,32.18,Kabupaten Pangandaran,Parigi,2,1.0
20,32.71,Kota Bogor,-,2,1.0
21,32.72,Kota Sukabumi,-,2,1.0
22,32.73,Kota Bandung,-,2,1.0
23,32.74,Kota Cirebon,-,2,1.0
24,32.75,Kota Bekasi,-,2,1.0
25,32.76,Kota Depok,-,2,1.0
26,32.77,Kota Cimahi,-,2,1.0
27,32.78,Kota Tasikmalaya,-,2,1.0
28,32.79,Kota Banjar,-,2,1.0
