col0,col1,col2,col3
account.group_account_invoice,Comptabilité & finance / Facturation et règlements,is_plastigray.is_groupe_odoo_principaux_module_category,True
account.group_account_manager,Fabrication / Responsable des finances,is_plastigray.is_groupe_odoo_principaux_module_category,True
account.group_account_user,Comptabilité & finance / Comptable,is_plastigray.is_groupe_odoo_principaux_module_category,True
account.group_proforma_invoices,Factures proforma,is_plastigray.is_groupe_odoo_secondaires_module_category,True
account.group_supplier_inv_check_total,Vérifier le total des factures fournisseurs,is_plastigray.is_groupe_odoo_secondaires_module_category,True
analytic.group_analytic_accounting,Comptabilité analytique,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_document_user,User,is_plastigray.is_groupe_odoo_principaux_module_category,True
base.group_erp_manager,Access Rights,is_plastigray.is_groupe_odoo_principaux_module_category,True
base.group_mono_salesteams,Ne pas utiliser les équipes commerciales,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_multi_company,Multi Companies,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_multi_currency,Multi Currencies,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_multi_salesteams,Gérer les équipes commerciales,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_no_one,Technical Features,is_plastigray.is_groupe_odoo_administration_module_category,True
base.group_partner_manager,Contact Creation,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_portal,Portal,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_public,Public,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_sale_manager,Manager,is_plastigray.is_groupe_odoo_principaux_module_category,True
base.group_sale_salesman,See Own Leads,is_plastigray.is_groupe_odoo_secondaires_module_category,True
base.group_sale_salesman_all_leads,Ventes / Voir toutes les pistes,is_plastigray.is_groupe_odoo_principaux_module_category,True
base.group_system,Settings,is_plastigray.is_groupe_odoo_administration_module_category,True
base.group_user,Employee,is_plastigray.is_groupe_odoo_base_module_category,True
crm.group_fund_raising,Gérer les levées de fonds,is_plastigray.is_groupe_odoo_secondaires_module_category,True
crm.group_scheduled_calls,Affiche le menu des appels planifiés,is_plastigray.is_groupe_odoo_secondaires_module_category,True
mrp.group_mrp_manager,Comptabilité & finance / Responsable,is_plastigray.is_groupe_odoo_principaux_module_category,True
mrp.group_mrp_routings,Gérer les gammes,is_plastigray.is_groupe_odoo_secondaires_module_category,True
mrp.group_mrp_user,Fabrication / Utilisateur,is_plastigray.is_groupe_odoo_principaux_module_category,True
product.group_mrp_properties,Gérer les propriétés d'article,is_plastigray.is_groupe_odoo_secondaires_module_category,True
product.group_purchase_pricelist,Liste de prix d'achat,is_plastigray.is_groupe_odoo_secondaires_module_category,True
product.group_sale_pricelist,Listes de prix de vente,is_plastigray.is_groupe_odoo_secondaires_module_category,True
product.group_stock_packaging,Gérer le conditionnement des articles,is_plastigray.is_groupe_odoo_secondaires_module_category,True
product.group_uom,Gérer plusieurs unités de mesure,is_plastigray.is_groupe_odoo_secondaires_module_category,True
product.group_uos,Gérer l'unité de mesure secondaire,is_plastigray.is_groupe_odoo_secondaires_module_category,True
purchase.group_advance_bidding,Processus d'appel d'offre Avancé,is_plastigray.is_groupe_odoo_secondaires_module_category,True
purchase.group_analytic_accounting,Comptabilité analytique  pour les achats,is_plastigray.is_groupe_odoo_secondaires_module_category,True
purchase.group_purchase_manager,Achats / Responsable,is_plastigray.is_groupe_odoo_principaux_module_category,True
purchase.group_purchase_user,Achats / Utilisateur,is_plastigray.is_groupe_odoo_principaux_module_category,True
sale_stock.group_invoice_deli_orders,Active la facturation basée sur les bons de livraison,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale_stock.group_route_so_lines,Permettre les routes par ligne de commande,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale.group_analytic_accounting,Comptes analytiques des ventes,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale.group_delivery_invoice_address,Adresses des commandes,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale.group_discount_per_so_line,Remise sur les lignes,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale.group_invoice_so_lines,Activer la facturation par ligne de commande,is_plastigray.is_groupe_odoo_secondaires_module_category,True
sale.group_mrp_properties,Propriétés sur les lignes,is_plastigray.is_groupe_odoo_secondaires_module_category,True
share.group_share_user,Partage / Utilisateur,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock_account.group_inventory_valuation,Gérer les méthodes de valorisation des stocks,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock.group_adv_location,Gérer les règles de  flux tirés/poussés.,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock.group_locations,Gérer les emplacements multiples et les entrepôts,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock.group_production_lot,Gérer les lots/numéros de série,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock.group_stock_manager,Entrepôt / Responsable,is_plastigray.is_groupe_odoo_principaux_module_category,True
stock.group_stock_user,Entrepôt / Utilisateur,is_plastigray.is_groupe_odoo_principaux_module_category,True
stock.group_tracking_lot,Gérer les colis,is_plastigray.is_groupe_odoo_secondaires_module_category,True
stock.group_tracking_owner,Gérer différents propriétaires de stock,is_plastigray.is_groupe_odoo_secondaires_module_category,True
