col0,col1,col2,col3,col4,col5
C1,[CH4],0.1441,2.503,,C
C1,[CH3]C,0.1441,2.503,,C
C1,[CH2](C)C,0.1441,2.503,,C
C2,[CH](C)(C)C,0.0,2.4330000000000003,,C
C2,[C](C)(C)(C)C,0.0,2.4330000000000003,,C
C3,"[CH3][N,O,P,S,F,Cl,Br,I]",-0.2035,2.753,,C
C3,"[CH2X4]([N,O,P,S,F,Cl,Br,I])[A;!",,,,
C4,"[CH1X4]([N,O,P,S,F,Cl,Br,I])([A;!",,,,
C4,"[CH0X4]([N,O,P,S,F,Cl,Br,I])([A;!",,,,
C5,[C]=[!C;A;!,,,,
C6,[CH2]=C,0.1551,3.513,,C
C6,[CH1](=C)[A;!,,,,
C6,[CH0](=C)([A;!,,,,
C6,[C](=C)=C,0.1551,3.513,,C
C7,[CX2],,,,
C8,[CH3]c,0.08452,2.464,,C
C9,[CH3]a,-0.1444,2.412,,C
C10,[CH2X4]a,-0.0516,2.488,,C
C11,[CHX4]a,0.1193,2.582,,C
C12,[CH0X4]a,-0.0967,2.576,,C
C13,[cH0]-[A;!C;!N;!O;!S;!F;!Cl;!Br;!I;!,,,,
C14,[c][,,,,
C15,[c][,,,,
C16,[c][,,,,
C17,[c][,,,,
C18,[cH],0.1581,3.35,,C
C19,[c](:a)(:a):a,0.2955,4.346,,C
C20,[c](:a)(:a)-a,0.2713,3.904,,C
C21,[c](:a)(:a)-C,0.136,3.509,,C
C22,[c](:a)(:a)-N,0.4619,4.067,,C
C23,[c](:a)(:a)-O,0.5437,3.853,,C
C24,[c](:a)(:a)-S,0.1893,2.673,,C
C25,"[c](:a)(:a)=[C,N,O]",-0.8186,3.135,,C
C26,[C](=C)(a)[A;!,,,,
C26,[C](=C)(c)a,0.264,4.305,,C
C26,[CH1](=C)a,0.264,4.305,,C
C26,[C]=c,0.264,4.305,,C
C27,[CX4][A;!C;!N;!O;!P;!S;!F;!Cl;!Br;!I;!,,,,
CS,[,,,,
H1,[,,,,
H2,[,,,,
H2,[,,,,
H2,[,,,,
H3,[,,,,
H3,[,,,,
H4,[,,,,
H4,[,,,,
HS,[,,,,
N1,[NH2+0][A;!,,,,
N2,[NH+0]([A;!,,,,
N3,[NH2+0]a,-1.027,2.827,,N
N4,[NH1+0]([!,,,,
N5,[NH+0]=[!,,,,
N6,[N+0](=[!,,,,
N7,[N+0]([A;!,,,,
N8,[N+0](a)([!,,,,
N8,[N+0](a)(a)a,-0.4458,2.819,,N
N9,[N+0],,,,
N10,"[NH3,NH2,NH;+,+2,+3]",-1.95,0.0,,N
N11,[n+0],-0.3239,2.202,,N
N12,"[n;+,+2,+3]",-1.119,0.0,,N
N13,"[NH0;+,+2,+3]([A;!",,,,
N13,"[NH0;+,+2,+3](=[A;!",,,,
N13,"[NH0;+,+2,+3](=[",,,,
N14,"[N;+,+2,+3]",,,,
N14,"[N;-,-2,-3]",0.2887,3.359,,N
N14,"[N;+,+2,+3](=[N;-,-2,-3])=N",0.2887,3.359,,N
NS,[,,,,
O1,[o],0.1552,1.08,,O
O2,"[OH,OH2]",-0.2893,0.8238,,O
O3,[O]([A;!,,,,
O4,[O](a)[!,,,,
O5,[O]=[,,,,
O5,"[OX1;-,-2,-3][",,,,
O6,"[OX1;-,-2,-2][",,,,
O6,[O;-0]=[,,,,
O12,[O-]C(=O),-1.3259999999999998,0.0,order flip here intentional,O
O7,"[OX1;-,-2,-3][!",,,,
O8,[O]=c,0.1788,3.135,,O
O9,[O]=[CH]C,-0.1526,0.0,,O
O9,[O]=C(C)([A;!,,,,
O9,"[O]=[CH][N,O]",-0.1526,0.0,,O
O9,[O]=[CH2],-0.1526,0.0,,O
O9,[O]=[CX2]=O,-0.1526,0.0,,O
O10,[O]=[CH]c,0.1129,0.2215,,O
O10,"[O]=C([C,c])[a;!",,,,
O10,[O]=C(c)[A;!,,,,
O11,[O]=C([!,,,,
OS,[,,,,
F,[,,,,
Cl,[,,,,
Br,[,,,,
I,[,,,,
Hal,[,,,,
Hal,[,,,,
Hal,[+;,,,,
P,[,,,,
S2,"[S;-,-2,-3,-4,+1,+2,+3,+5,+6]",-0.0024,7.365,Order flip here is intentional,S
S2,"[S-0]=[N,O,P,S]",-0.0024,7.365,Expanded definition of (pseudo-)ionic S,S
S1,[S;A],0.6482,7.591,Order flip here is intentional,S
S3,[s;a],0.6237,6.691,,S
Me1,[,,,,
Me1,[,,,,
Me1,[,,,,
Me1,[,,,,
Me1,[,,,,
Me1,[,,,,
Me2,[,,,,
Me2,[,,,,
Me2,[,,,,
