col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
north,keelung_city,基隆市,Keelung City,True,,,,,,
north,new_taipei_city,新北市,New Taipei City,True,,,,,,
north,taipei_city,台北市,Taipei City,True,,,,,,
north,taoyuan_city,桃園市,Taoyuan City,True,,,,,,
north,hsinchu_city,新竹市,Hsinchu City,True,,,,,,
north,hsinchu_county,新竹縣,Hsinchu County,,True,,,,,
middle,miaoli_county,苗栗縣,Miaoli County,,True,,,,,
middle,nantou_county,南投縣,Nantou County,,True,,,,,
middle,taichung_city,台中市,Taichung City,True,,,,,,
middle,changhua_county,彰化縣,Changhua County,,True,,,,,
middle,yunlin_county,雲林縣,Yunlin County,,True,,,,,
south,chiayi_county,嘉義縣,Chiayi County,,True,,,,,
south,chiayi_city,嘉義市,Chiayi City,True,,,,,,
south,tainan_city,台南市,Tainan City,True,,,,,,
south,kaohsiung_city,高雄市,Kaohsiung City,True,,,,,,
south,pingtung_county,屏東縣,Pingtung County,,True,,,,,
south,penghu_county,澎湖縣,Penghu County,,True,,,,,
east,yilan_county,宜蘭縣,Yilan County,,True,,,,,
east,hualien_county,花蓮縣,Hualien County,,True,,,,,
east,taitung_county,台東縣,Taitung County,,True,,,,,
east,kinmen_county,金門縣,Kinmen County,,True,,,,,
east,lienchiang_county,連江縣,Lienchiang County,,True,,,,,
