col0,col1,col2,col3,col4,col5,col6,col7
Acidity pH 4.5,132,mg/L,,,param,,numeric
Acidity pH 8.3,131,mg/L,,,param,,numeric
Alkalinity Phen. 8.3,101,mg/L,,,param,,numeric
Alkalinity Total 4.5,102,mg/L,Meas_Alk,mg/L,param,,numeric
Aluminum Dissolved,AL-D,mg/L,Al_diss,ug/L,param,,numeric
Aluminum Total,AL-T,mg/L,Al_tot,ug/L,param,,numeric
Anion Sum,ASUM,meq/L,anion_sum,,param,,numeric
Antimony Dissolved,SB-D,mg/L,Sb_diss,ug/L,param,,numeric
Antimony Total,SB-T,mg/L,Sb_tot,ug/L,param,,numeric
Arsenic Dissolved,AS-D,mg/L,As_diss,ug/L,param,,numeric
Arsenic Total,AS-T,mg/L,As_tot,ug/L,param,,numeric
Barium Dissolved,BA-D,mg/L,Ba,mg/L,param,,numeric
Barium Total,BA-T,mg/L,Ba_tot,mg/L,param,,numeric
Beryllium Dissolved,BE-D,mg/L,,,param,,numeric
Beryllium Total,BE-T,mg/L,,,param,,numeric
Bicarbonate Alkalinity,150,mg/L,HCO3,mg/L,param,False,numeric
Bismuth Dissolved,BI-D,mg/L,,,param,,numeric
Bismuth Total,BI-T,mg/L,,,param,,numeric
Boron Dissolved,B--D,mg/L,B,mg/L,param,,numeric
Boron Total,B--T,mg/L,B_tot,mg/L,param,,numeric
Bromide Dissolved,1101,mg/L,Br,mg/L,param,,numeric
Cadmium Dissolved,CD-D,mg/L,Cd_diss,ug/L,param,,numeric
Cadmium Total,CD-T,mg/L,Cd_tot,ug/L,param,,numeric
Calcium Dissolved,CA-D,mg/L,Ca,mg/L,param,,numeric
Calcium Total,CA-T,mg/L,Ca_tot,mg/L,param,,numeric
Carbonate Alkalinity,149,mg/L,CO3,mg/L,param,False,numeric
Cation - Anion Balance,CBAL,%,charge_balance,%,param,,numeric
Cation Sum,CSUM,meq/L,cation_sum,,param,,numeric
Chloride Dissolved,1104,mg/L,Cl,mg/L,param,,numeric
Chromium Dissolved,CR-D,mg/L,Cr_diss,ug/L,param,,numeric
Chromium Total,CR-T,mg/L,Cr_tot,ug/L,param,,numeric
Cobalt Dissolved,CO-D,mg/L,Co_diss,mg/L,param,,numeric
